model_family,optimizer,learning_rate,aux_learning_rate,run_id,stage,fraction,checkpoint_step,task,ndcg_at_10,subsets,result_path
dense,adamw,3e-06,3e-06,adamw-lr3e-6,5,1.0,3907,TRECCOVID,0.82393,1,results/decontaminated-beir/dense/adamw-lr3e-6__checkpoint-3907/results/adamw-lr3e-6__checkpoint-3907/local/TRECCOVIDDecontaminated.json
dense,adamw,3e-06,3e-06,adamw-lr3e-6,5,1.0,3907,Touche2020,0.32942,1,results/decontaminated-beir/dense/adamw-lr3e-6__checkpoint-3907/results/adamw-lr3e-6__checkpoint-3907/local/Touche2020Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,ArguAna,0.59343,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/ArguAnaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,ClimateFEVER,0.34666,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/ClimateFEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,DBPedia,0.27357,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/DBPediaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,FEVER,0.89182,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/FEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,FiQA2018,0.51606,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/FiQA2018Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,HotpotQA,0.67208,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/HotpotQADecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,MSMARCO,0.53457,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/MSMARCODecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,NFCorpus,0.28723,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/NFCorpusDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,NQ,0.93315,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/NQDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,QuoraRetrieval,0.91678,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,SCIDOCS,0.14895,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/SCIDOCSDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,SciFact,0.88291,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/SciFactDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,TRECCOVID,0.8161,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/TRECCOVIDDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,1,0.2,782,Touche2020,0.32128,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-782/results/muon-lr1e-4__checkpoint-782/local/Touche2020Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,ArguAna,0.58568,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/ArguAnaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,ClimateFEVER,0.37762,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/ClimateFEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,DBPedia,0.27778,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/DBPediaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,FEVER,0.90587,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/FEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,FiQA2018,0.52301,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/FiQA2018Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,HotpotQA,0.67719,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/HotpotQADecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,MSMARCO,0.5532,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/MSMARCODecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,NFCorpus,0.28805,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/NFCorpusDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,NQ,0.92811,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/NQDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,QuoraRetrieval,0.91465,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,SCIDOCS,0.14853,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/SCIDOCSDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,SciFact,0.87193,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/SciFactDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,TRECCOVID,0.83578,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/TRECCOVIDDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,2,0.4,1563,Touche2020,0.33851,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-1563/results/muon-lr1e-4__checkpoint-1563/local/Touche2020Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,ArguAna,0.58388,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/ArguAnaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,ClimateFEVER,0.3896,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/ClimateFEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,DBPedia,0.27865,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/DBPediaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,FEVER,0.91002,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/FEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,FiQA2018,0.52561,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/FiQA2018Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,HotpotQA,0.67481,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/HotpotQADecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,MSMARCO,0.56014,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/MSMARCODecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,NFCorpus,0.28925,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/NFCorpusDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,NQ,0.92545,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/NQDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,QuoraRetrieval,0.91527,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,SCIDOCS,0.14888,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/SCIDOCSDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,SciFact,0.87927,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/SciFactDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,TRECCOVID,0.83245,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/TRECCOVIDDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,3,0.6,2345,Touche2020,0.33881,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-2345/results/muon-lr1e-4__checkpoint-2345/local/Touche2020Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,ArguAna,0.58274,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/ArguAnaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,ClimateFEVER,0.39446,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/ClimateFEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,DBPedia,0.27857,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/DBPediaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,FEVER,0.91322,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/FEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,FiQA2018,0.52759,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/FiQA2018Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,HotpotQA,0.67613,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/HotpotQADecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,MSMARCO,0.56191,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/MSMARCODecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,NFCorpus,0.28958,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/NFCorpusDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,NQ,0.92545,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/NQDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,QuoraRetrieval,0.91357,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,SCIDOCS,0.15065,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/SCIDOCSDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,SciFact,0.88827,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/SciFactDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,TRECCOVID,0.83276,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/TRECCOVIDDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,4,0.8,3126,Touche2020,0.34476,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3126/results/muon-lr1e-4__checkpoint-3126/local/Touche2020Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,ArguAna,0.58235,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/ArguAnaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,ClimateFEVER,0.39473,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/ClimateFEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,DBPedia,0.27855,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/DBPediaDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,FEVER,0.91371,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/FEVERDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,FiQA2018,0.527,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/FiQA2018Decontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,HotpotQA,0.67716,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/HotpotQADecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,MSMARCO,0.5633,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/MSMARCODecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,NFCorpus,0.28848,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/NFCorpusDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,NQ,0.92545,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/NQDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,QuoraRetrieval,0.91402,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,SCIDOCS,0.1478,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/SCIDOCSDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,SciFact,0.88827,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/SciFactDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,TRECCOVID,0.83671,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/TRECCOVIDDecontaminated.json
dense,muon,0.0001,3e-06,muon-lr1e-4,5,1.0,3907,Touche2020,0.33741,1,results/decontaminated-beir/dense/muon-lr1e-4__checkpoint-3907/results/muon-lr1e-4__checkpoint-3907/local/Touche2020Decontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,ArguAna,0.58466,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/ArguAnaDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,ClimateFEVER,0.37808,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/ClimateFEVERDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,DBPedia,0.27192,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/DBPediaDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,FEVER,0.91466,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/FEVERDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,FiQA2018,0.51691,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/FiQA2018Decontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,HotpotQA,0.66824,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/HotpotQADecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,MSMARCO,0.55609,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/MSMARCODecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,NFCorpus,0.28747,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/NFCorpusDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,NQ,0.92545,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/NQDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,QuoraRetrieval,0.91482,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,SCIDOCS,0.14827,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/SCIDOCSDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,SciFact,0.89886,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/SciFactDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,TRECCOVID,0.83275,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/TRECCOVIDDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,1,0.2,782,Touche2020,0.33697,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-782/results/muon-lr3e-4__checkpoint-782/local/Touche2020Decontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,ArguAna,0.56491,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/ArguAnaDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,ClimateFEVER,0.41139,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/ClimateFEVERDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,DBPedia,0.27592,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/DBPediaDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,FEVER,0.9171,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/FEVERDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,FiQA2018,0.54364,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/FiQA2018Decontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,HotpotQA,0.67418,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/HotpotQADecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,MSMARCO,0.56628,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/MSMARCODecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,NFCorpus,0.28667,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/NFCorpusDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,NQ,0.93964,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/NQDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,QuoraRetrieval,0.91147,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,SCIDOCS,0.14364,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/SCIDOCSDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,SciFact,0.87778,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/SciFactDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,TRECCOVID,0.83256,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/TRECCOVIDDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,2,0.4,1563,Touche2020,0.3439,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-1563/results/muon-lr3e-4__checkpoint-1563/local/Touche2020Decontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,ArguAna,0.56615,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/ArguAnaDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,ClimateFEVER,0.40899,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/ClimateFEVERDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,DBPedia,0.2769,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/DBPediaDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,FEVER,0.91894,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/FEVERDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,FiQA2018,0.54704,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/FiQA2018Decontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,HotpotQA,0.67368,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/HotpotQADecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,MSMARCO,0.56946,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/MSMARCODecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,NFCorpus,0.28734,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/NFCorpusDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,NQ,0.93964,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/NQDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,QuoraRetrieval,0.9123,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/QuoraRetrievalDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,SCIDOCS,0.1474,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/SCIDOCSDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,SciFact,0.8775,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/SciFactDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,TRECCOVID,0.82689,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/TRECCOVIDDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,3,0.6,2345,Touche2020,0.32497,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-2345/results/muon-lr3e-4__checkpoint-2345/local/Touche2020Decontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,4,0.8,3126,ArguAna,0.55195,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-3126/results/muon-lr3e-4__checkpoint-3126/local/ArguAnaDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,4,0.8,3126,ClimateFEVER,0.41516,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-3126/results/muon-lr3e-4__checkpoint-3126/local/ClimateFEVERDecontaminated.json
dense,muon,0.0003,3e-06,muon-lr3e-4,4,0.8,3126,DBPedia,0.27964,1,results/decontaminated-beir/dense/muon-lr3e-4__checkpoint-3126/results/muon-lr3e-4__checkpoint-3126/local/DBPediaDecontaminated.json
