displacement_kind,next_singular_value,numerical_threshold,parameters,projected_numerical_rank,relative_boundary_gap,retained_frobenius_energy,retained_rank,retained_signal_supported,run_id,smallest_retained_singular_value,stage,step,tensor,zero_displacement
saved_segment,0.0005512431962415576,1.605246495728352e-07,1769472,24,0.0032695350377014805,0.031142324209213257,16,True,diagnostic-natural-muon,0.0005530514172278345,2,2,0.layers.6.mlp.Wi.weight,False
cumulative,0.0005524319713003933,1.6100294430998474e-07,1769472,24,0.005806536024669241,0.03116145171225071,16,True,diagnostic-natural-muon,0.0005556584219448268,2,2,0.layers.6.mlp.Wi.weight,False
saved_segment,0.00033129064831882715,4.7469399078181596e-08,884736,24,0.0018486265779573772,0.030911065638065338,16,True,diagnostic-natural-muon,0.000331904215272516,2,2,0.layers.6.mlp.Wo.weight,False
cumulative,0.00033049797639250755,4.735123582122469e-08,884736,24,0.00518606050990874,0.030789116397500038,16,True,diagnostic-natural-muon,0.00033222089405171573,2,2,0.layers.6.mlp.Wo.weight,False
saved_segment,0.0003309037711005658,3.1560425384213886e-08,589824,24,0.0011297919188602069,0.03286631405353546,16,True,diagnostic-natural-muon,0.0003312780463602394,2,2,0.layers.7.attn.Wo.weight,False
cumulative,0.00033087152405641973,3.1704608716154326e-08,589824,24,0.0028825093908498548,0.03283880650997162,16,True,diagnostic-natural-muon,0.0003318280214443803,2,2,0.layers.7.attn.Wo.weight,False
saved_segment,0.0005836801137775183,1.654480712431905e-07,1769472,24,0.0011794542476638767,0.02937416173517704,16,True,diagnostic-natural-muon,0.0005843693506903946,2,2,0.layers.7.attn.Wqkv.weight,False
cumulative,0.0005857484065927565,1.655540842193659e-07,1769472,24,0.0005901267680091703,0.029454275965690613,16,True,diagnostic-natural-muon,0.0005860942765139043,2,2,0.layers.7.attn.Wqkv.weight,False
saved_segment,0.0005626856000162661,1.6351475551346084e-07,1769472,24,0.0038078834141125513,0.031557269394397736,16,True,diagnostic-natural-muon,0.0005648364312946796,2,2,0.layers.7.mlp.Wi.weight,False
cumulative,0.0005625623161904514,1.6414006154263916e-07,1769472,24,0.0038333578301572324,0.03157535567879677,16,True,diagnostic-natural-muon,0.0005647271173074841,2,2,0.layers.7.mlp.Wi.weight,False
saved_segment,0.000331028422806412,4.7667512603766227e-08,884736,24,0.00330204039141473,0.030806170776486397,16,True,diagnostic-natural-muon,0.0003321251133456826,2,2,0.layers.7.mlp.Wo.weight,False
cumulative,0.0003311103500891477,4.7462140884135806e-08,884736,24,0.000466694552369024,0.030724579468369484,16,True,diagnostic-natural-muon,0.00033126494963653386,2,2,0.layers.7.mlp.Wo.weight,False
saved_segment,0.0003304908168502152,3.1638592190574855e-08,589824,24,0.0008015178948615127,0.032616209238767624,16,True,diagnostic-natural-muon,0.0003307559236418456,2,2,0.layers.8.attn.Wo.weight,False
cumulative,0.000329971982864663,3.1603107686350995e-08,589824,24,0.005273709275249915,0.03268950805068016,16,True,diagnostic-natural-muon,0.0003317213850095868,2,2,0.layers.8.attn.Wo.weight,False
saved_segment,0.0005832184688188136,1.6605591213192383e-07,1769472,24,0.0025232546899376334,0.03015788085758686,16,True,diagnostic-natural-muon,0.0005846938001923263,2,2,0.layers.8.attn.Wqkv.weight,False
cumulative,0.0005839393706992269,1.6528677804217295e-07,1769472,24,0.001160533343528822,0.0300762839615345,16,True,diagnostic-natural-muon,0.0005846178391948342,2,2,0.layers.8.attn.Wqkv.weight,False
saved_segment,0.0005656624562107027,1.634096378211325e-07,1769472,24,0.003996923236177495,0.031425490975379944,16,True,diagnostic-natural-muon,0.0005679324385710061,2,2,0.layers.8.mlp.Wi.weight,False
cumulative,0.0005649839877150953,1.6367474131584459e-07,1769472,24,0.005562847876493446,0.031524814665317535,16,True,diagnostic-natural-muon,0.0005681444890797138,2,2,0.layers.8.mlp.Wi.weight,False
saved_segment,0.00033246391103602946,4.762393501778206e-08,884736,24,0.001116373181860313,0.03092874214053154,16,True,diagnostic-natural-muon,0.0003328354796394706,2,2,0.layers.8.mlp.Wo.weight,False
cumulative,0.00033142088796012104,4.7349118403872126e-08,884736,24,0.0021199245302661028,0.030797887593507767,16,True,diagnostic-natural-muon,0.00033212496782653034,2,2,0.layers.8.mlp.Wo.weight,False
saved_segment,0.0003324737772345543,3.16445003534227e-08,589824,24,0.0022206913935958667,0.03327668830752373,16,True,diagnostic-natural-muon,0.00033321374212391675,2,2,0.layers.9.attn.Wo.weight,False
cumulative,0.00033218442695215344,3.1663827115835375e-08,589824,24,0.002201512673406386,0.03327479958534241,16,True,diagnostic-natural-muon,0.00033291734871454537,2,2,0.layers.9.attn.Wo.weight,False
saved_segment,0.0005855912459082901,1.6575567940435576e-07,1769472,24,0.0017646069497770675,0.029271360486745834,16,True,diagnostic-natural-muon,0.0005866264109499753,2,2,0.layers.9.attn.Wqkv.weight,False
cumulative,0.00058632658328861,1.6613147124644456e-07,1769472,24,0.0010218858514627824,0.029333043843507767,16,True,diagnostic-natural-muon,0.0005869263550266623,2,2,0.layers.9.attn.Wqkv.weight,False
saved_segment,0.0005640900926664472,1.6340065656095248e-07,1769472,24,0.0012569062339292541,0.03141230717301369,16,True,diagnostic-natural-muon,0.0005647999932989478,2,2,0.layers.9.mlp.Wi.weight,False
cumulative,0.0005650793318636715,1.644893359298294e-07,1769472,24,0.001010207448059778,0.031481511890888214,16,True,diagnostic-natural-muon,0.000565650756470859,2,2,0.layers.9.mlp.Wi.weight,False
saved_segment,0.00033045076997950673,4.7467032970871514e-08,884736,24,0.004013436895145639,0.030859841033816338,16,True,diagnostic-natural-muon,0.00033178235753439367,2,2,0.layers.9.mlp.Wo.weight,False
cumulative,0.0003318688250146806,4.752575222255473e-08,884736,24,0.002279905394906966,0.03094664216041565,16,True,diagnostic-natural-muon,0.00033262718352489173,2,2,0.layers.9.mlp.Wo.weight,False
saved_segment,0.00016609001613687724,1.5846408629727193e-08,589824,24,0.0020349059866963857,0.0333736352622509,16,True,diagnostic-natural-muon,0.00016642868285998702,3,3,0.layers.0.attn.Wo.weight,False
cumulative,0.0004374101699795574,4.2334558969514546e-08,589824,24,0.006549411995903594,0.03365429863333702,16,True,diagnostic-natural-muon,0.0004402938357088715,3,3,0.layers.0.attn.Wo.weight,False
saved_segment,0.0002923560969065875,8.271238272072878e-08,1769472,24,0.0009631064778657067,0.030043641105294228,16,True,diagnostic-natural-muon,0.0002926379384007305,3,3,0.layers.0.attn.Wqkv.weight,False
cumulative,0.0007670839549973607,2.2152086387450254e-07,1769472,24,0.002917085982802244,0.029698576778173447,16,True,diagnostic-natural-muon,0.0007693281513638794,3,3,0.layers.0.attn.Wqkv.weight,False
saved_segment,0.0002895585785154253,8.263189954504924e-08,1769472,24,0.0020117937092928,0.03162733092904091,16,True,diagnostic-natural-muon,0.0002901422849390656,3,3,0.layers.0.mlp.Wi.weight,False
cumulative,0.0007409575628116727,2.1365697477904178e-07,1769472,24,0.0036325246089081503,0.02993757836520672,16,True,diagnostic-natural-muon,0.0007436589221470058,3,3,0.layers.0.mlp.Wi.weight,False
saved_segment,0.0001673833467066288,2.3853896635728233e-08,884736,24,0.0022853117177499944,0.030498404055833817,16,True,diagnostic-natural-muon,0.00016776674601715058,3,3,0.layers.0.mlp.Wo.weight,False
cumulative,0.0004367080982774496,6.27241050210614e-08,884736,24,0.0011867798752646357,0.030559657141566277,16,True,diagnostic-natural-muon,0.0004372269904706627,3,3,0.layers.0.mlp.Wo.weight,False
saved_segment,0.00016481474449392408,1.587159381699621e-08,589824,24,0.004249047832603165,0.03299090266227722,16,True,diagnostic-natural-muon,0.00016551803855691105,3,3,0.layers.1.attn.Wo.weight,False
cumulative,0.00043655908666551113,4.206927783911851e-08,589824,24,0.0018750704923099753,0.03330124542117119,16,True,diagnostic-natural-muon,0.00043737920350395143,3,3,0.layers.1.attn.Wo.weight,False
saved_segment,0.000294153462164104,8.310011168077835e-08,1769472,24,0.00272441654849942,0.029387053102254868,16,True,diagnostic-natural-muon,0.00029495704802684486,3,3,0.layers.1.attn.Wqkv.weight,False
cumulative,0.0007722252048552036,2.2086260287323967e-07,1769472,24,0.002818802741684412,0.029086146503686905,16,True,diagnostic-natural-muon,0.0007744081085547805,3,3,0.layers.1.attn.Wqkv.weight,False
saved_segment,0.00027617692830972373,7.991067718648992e-08,1769472,24,0.004791686593135898,0.031325604766607285,16,True,diagnostic-natural-muon,0.00027750665321946144,3,3,0.layers.1.mlp.Wi.weight,False
cumulative,0.0007267237524501979,2.1112515469212667e-07,1769472,24,0.005932151568801493,0.030239347368478775,16,True,diagnostic-natural-muon,0.0007310605142265558,3,3,0.layers.1.mlp.Wi.weight,False
saved_segment,0.0001651656348258257,2.3705741369894895e-08,884736,24,0.0041364400503981665,0.03097480535507202,16,True,diagnostic-natural-muon,0.00016585167031735182,3,3,0.layers.1.mlp.Wo.weight,False
cumulative,0.00043319331598468125,6.251527651102151e-08,884736,24,0.0023004640676829776,0.030346928164362907,16,True,diagnostic-natural-muon,0.00043419215944595635,3,3,0.layers.1.mlp.Wo.weight,False
saved_segment,0.00016637441876810044,1.5866543634501795e-08,589824,24,0.002412742898301735,0.03316212818026543,16,True,diagnostic-natural-muon,0.00016677680832799524,3,3,0.layers.10.attn.Wo.weight,False
cumulative,0.00043763549183495343,4.200978409585332e-08,589824,24,0.0024663962712498555,0.03308481723070145,16,True,diagnostic-natural-muon,0.00043871754314750433,3,3,0.layers.10.attn.Wo.weight,False
saved_segment,0.0002921933482866734,8.293307729445587e-08,1769472,24,0.0015155755497355226,0.030062340199947357,16,True,diagnostic-natural-muon,0.0002926368615590036,3,3,0.layers.10.attn.Wqkv.weight,False
cumulative,0.0007680593407712877,2.2066312510560238e-07,1769472,24,0.0047549437514184615,0.029616421088576317,16,True,diagnostic-natural-muon,0.0007717288681305945,3,3,0.layers.10.attn.Wqkv.weight,False
saved_segment,0.0002864729904104024,8.266227524700298e-08,1769472,24,0.0019078373125320422,0.03139318525791168,16,True,diagnostic-natural-muon,0.00028702057898044586,3,3,0.layers.10.mlp.Wi.weight,False
cumulative,0.000748263206332922,2.1577251629878447e-07,1769472,24,0.001978254802106588,0.029937606304883957,16,True,diagnostic-natural-muon,0.000749746395740658,3,3,0.layers.10.mlp.Wi.weight,False
saved_segment,0.0001660270499996841,2.3768034651538983e-08,884736,24,0.0010033490792330556,0.030670009553432465,16,True,diagnostic-natural-muon,0.00016619380039628595,3,3,0.layers.10.mlp.Wo.weight,False
cumulative,0.000435526977526024,6.251734419038257e-08,884736,24,0.004660695798675927,0.030606742948293686,16,True,diagnostic-natural-muon,0.00043756634113378823,3,3,0.layers.10.mlp.Wo.weight,False
saved_segment,0.00016647708253003657,1.589836529092281e-08,589824,24,0.0051141722785912475,0.0333310067653656,16,True,diagnostic-natural-muon,0.00016733285156078637,3,3,0.layers.11.attn.Wo.weight,False
cumulative,0.0004383496707305312,4.249918816867648e-08,589824,24,0.007570598574438399,0.03364183381199837,16,True,diagnostic-natural-muon,0.00044169355533085763,3,3,0.layers.11.attn.Wo.weight,False
saved_segment,0.0002912430791184306,8.291049624631341e-08,1769472,24,0.004752743558713708,0.03012705221772194,16,True,diagnostic-natural-muon,0.000292633892968297,3,3,0.layers.11.attn.Wqkv.weight,False
cumulative,0.000765977194532752,2.2047565551019943e-07,1769472,24,0.003768745500285029,0.029722005128860474,16,True,diagnostic-natural-muon,0.0007688748883083463,3,3,0.layers.11.attn.Wqkv.weight,False
saved_segment,0.00028807183844037354,8.249625693679263e-08,1769472,24,0.0036271007805937223,0.031280674040317535,16,True,diagnostic-natural-muon,0.00028912050765939057,3,3,0.layers.11.mlp.Wi.weight,False
cumulative,0.0007507104310207069,2.1602734534553747e-07,1769472,24,0.002427738296510019,0.029957201331853867,16,True,diagnostic-natural-muon,0.0007525373948737979,3,3,0.layers.11.mlp.Wi.weight,False
saved_segment,0.00016981600492727011,2.4128869569040035e-08,884736,24,0.0024885500881288475,0.03541446104645729,16,True,diagnostic-natural-muon,0.00017023965483531356,3,3,0.layers.11.mlp.Wo.weight,False
cumulative,0.00045892622438259423,6.62527881445385e-08,884736,24,0.0013537715514306842,0.03613744303584099,16,True,diagnostic-natural-muon,0.00045954834786243737,3,3,0.layers.11.mlp.Wo.weight,False
saved_segment,0.00016650516772642732,1.589931741818873e-08,589824,24,0.006766090623913311,0.03402232751250267,16,True,diagnostic-natural-muon,0.0001676394313108176,3,3,0.layers.12.attn.Wo.weight,False
cumulative,0.0004426015366334468,4.245005413849867e-08,589824,24,0.001387174483501587,0.03419724851846695,16,True,diagnostic-natural-muon,0.0004432163550518453,3,3,0.layers.12.attn.Wo.weight,False
saved_segment,0.0002933084324467927,8.319201327822157e-08,1769472,24,0.0024651323094563088,0.029263347387313843,16,True,diagnostic-natural-muon,0.0002940332633443177,3,3,0.layers.12.attn.Wqkv.weight,False
cumulative,0.0007846696535125375,2.2399498789127392e-07,1769472,24,0.0019611296681404937,0.029241465032100677,16,True,diagnostic-natural-muon,0.0007862115162424743,3,3,0.layers.12.attn.Wqkv.weight,False
saved_segment,0.00028758030384778976,8.229481096577729e-08,1769472,24,0.0066043844716286325,0.03140919655561447,16,True,diagnostic-natural-muon,0.00028949222178198397,3,3,0.layers.12.mlp.Wi.weight,False
cumulative,0.0007487731636501849,2.1600826016765495e-07,1769472,24,0.006861733801817273,0.030106842517852783,16,True,diagnostic-natural-muon,0.000753946544136852,3,3,0.layers.12.mlp.Wi.weight,False
saved_segment,0.00016563250392209738,2.3764709311535626e-08,884736,24,0.0032891291745696487,0.03064567595720291,16,True,diagnostic-natural-muon,0.00016617908840999007,3,3,0.layers.12.mlp.Wo.weight,False
cumulative,0.00043516801088117063,6.295026366842649e-08,884736,24,0.0018962441322702209,0.03055647574365139,16,True,diagnostic-natural-muon,0.00043599476339295506,3,3,0.layers.12.mlp.Wo.weight,False
saved_segment,0.0001667726319283247,1.5898528715752036e-08,589824,24,0.0031584330998778794,0.0336984246969223,16,True,diagnostic-natural-muon,0.00016730104107409716,3,3,0.layers.13.attn.Wo.weight,False
cumulative,0.00043955742148682475,4.213732296420858e-08,589824,24,0.0012872833243346275,0.03377240151166916,16,True,diagnostic-natural-muon,0.000440123985754326,3,3,0.layers.13.attn.Wo.weight,False
saved_segment,0.00029196031391620636,8.277799423694887e-08,1769472,24,0.0018146418522660436,0.03004121221601963,16,True,diagnostic-natural-muon,0.0002924910804722458,3,3,0.layers.13.attn.Wqkv.weight,False
cumulative,0.0007672393112443388,2.2061759352709487e-07,1769472,24,0.002216821408900714,0.029565684497356415,16,True,diagnostic-natural-muon,0.0007689439225941896,3,3,0.layers.13.attn.Wqkv.weight,False
saved_segment,0.00028568351990543306,8.234716375454809e-08,1769472,24,0.004169881772697364,0.031418874859809875,16,True,diagnostic-natural-muon,0.0002868797746486962,3,3,0.layers.13.mlp.Wi.weight,False
cumulative,0.0007439241162501276,2.1548113693370397e-07,1769472,24,0.003826227582323638,0.030180674046278,16,True,diagnostic-natural-muon,0.0007467814721167088,3,3,0.layers.13.mlp.Wi.weight,False
saved_segment,0.00016602655523456633,2.3791672632000882e-08,884736,24,0.00496355758168965,0.030655860900878906,16,True,diagnostic-natural-muon,0.00016685474838595837,3,3,0.layers.13.mlp.Wo.weight,False
cumulative,0.00043412900413386524,6.242956374080677e-08,884736,24,0.00201449567124287,0.03058236464858055,16,True,diagnostic-natural-muon,0.0004350053204689175,3,3,0.layers.13.mlp.Wo.weight,False
saved_segment,0.00016690182383172214,1.588879960934264e-08,589824,24,0.0014676660748873611,0.033926721662282944,16,True,diagnostic-natural-muon,0.00016714714001864195,3,3,0.layers.14.attn.Wo.weight,False
cumulative,0.0004432974965311587,4.2476045791772776e-08,589824,24,0.0012399596708198867,0.03412599489092827,16,True,diagnostic-natural-muon,0.0004438478499650955,3,3,0.layers.14.attn.Wo.weight,False
saved_segment,0.00029234978137537837,8.304311904794304e-08,1769472,24,0.0009888607713273141,0.030051708221435547,16,True,diagnostic-natural-muon,0.0002926391607616097,3,3,0.layers.14.attn.Wqkv.weight,False
cumulative,0.0007688957266509533,2.2096048724051798e-07,1769472,24,0.002912565516872817,0.029637355357408524,16,True,diagnostic-natural-muon,0.0007711417274549603,3,3,0.layers.14.attn.Wqkv.weight,False
saved_segment,0.0002876322250813246,8.230286141497345e-08,1769472,24,0.004526533135332553,0.03137073293328285,16,True,diagnostic-natural-muon,0.00028894012211821973,3,3,0.layers.14.mlp.Wi.weight,False
cumulative,0.0007469281554222107,2.1530894400711986e-07,1769472,24,0.0019964538251417544,0.03011106140911579,16,True,diagnostic-natural-muon,0.0007484223460778594,3,3,0.layers.14.mlp.Wi.weight,False
saved_segment,0.0001664081064518541,2.3789414882458004e-08,884736,24,0.002274561865465293,0.030598707497119904,16,True,diagnostic-natural-muon,0.00016678747488185763,3,3,0.layers.14.mlp.Wo.weight,False
cumulative,0.00043592657311819494,6.299067933923652e-08,884736,24,0.005678424297832787,0.030767347663640976,16,True,diagnostic-natural-muon,0.0004384160856716335,3,3,0.layers.14.mlp.Wo.weight,False
saved_segment,0.00016668986063450575,1.5884872084370727e-08,589824,24,0.002632720703570381,0.034239549189805984,16,True,diagnostic-natural-muon,0.00016712986689526588,3,3,0.layers.15.attn.Wo.weight,False
cumulative,0.00044070949661545455,4.2426819391039317e-08,589824,24,0.0023317218399671,0.033893562853336334,16,True,diagnostic-natural-muon,0.0004417395102791488,3,3,0.layers.15.attn.Wo.weight,False
saved_segment,0.0002927352616097778,8.296602516111307e-08,1769472,24,0.00026041337940330947,0.02953256294131279,16,True,diagnostic-natural-muon,0.00029281151364557445,3,3,0.layers.15.attn.Wqkv.weight,False
cumulative,0.0007733984966762364,2.2190434378899226e-07,1769472,24,0.0031040070058678346,0.02958270162343979,16,True,diagnostic-natural-muon,0.0007758066058158875,3,3,0.layers.15.attn.Wqkv.weight,False
saved_segment,0.00028860976453870535,8.275366525367644e-08,1769472,24,0.0017536783103081475,0.03138387203216553,16,True,diagnostic-natural-muon,0.0002891167823690921,3,3,0.layers.15.mlp.Wi.weight,False
cumulative,0.0007467065006494522,2.1525450222270592e-07,1769472,24,0.006673196277579753,0.029981160536408424,16,True,diagnostic-natural-muon,0.0007517228950746357,3,3,0.layers.15.mlp.Wi.weight,False
saved_segment,0.00016914712614379823,2.3978470764518534e-08,884736,24,0.0008049468643949927,0.03150421380996704,16,True,diagnostic-natural-muon,0.00016928339027799666,3,3,0.layers.15.mlp.Wo.weight,False
cumulative,0.00045168513315729797,6.484252423888393e-08,884736,24,0.00322223194893395,0.03205479308962822,16,True,diagnostic-natural-muon,0.0004531452723313123,3,3,0.layers.15.mlp.Wo.weight,False
saved_segment,0.0001661430433159694,1.5882989146120963e-08,589824,24,0.00418664585481852,0.033824674785137177,16,True,diagnostic-natural-muon,0.00016684154979884624,3,3,0.layers.16.attn.Wo.weight,False
cumulative,0.0004417463787831366,4.239719686438548e-08,589824,24,0.001186931552604784,0.03342569246888161,16,True,diagnostic-natural-muon,0.0004422713245730847,3,3,0.layers.16.attn.Wo.weight,False
saved_segment,0.0002936012751888484,8.312230193041614e-08,1769472,24,0.0013237723155175478,0.02914191409945488,16,True,diagnostic-natural-muon,0.0002939904516097158,3,3,0.layers.16.attn.Wqkv.weight,False
cumulative,0.0007789651863276958,2.2377291486463946e-07,1769472,24,0.0030675600717477406,0.02910616807639599,16,True,diagnostic-natural-muon,0.0007813620613887906,3,3,0.layers.16.attn.Wqkv.weight,False
saved_segment,0.0002867867879103869,8.262001927050733e-08,1769472,24,0.0054576138679145215,0.031238460913300514,16,True,diagnostic-natural-muon,0.00028836054843850434,3,3,0.layers.16.mlp.Wi.weight,False
cumulative,0.0007472550496459007,2.1516214587791183e-07,1769472,24,0.0012552630999560523,0.029942655935883522,16,True,diagnostic-natural-muon,0.0007481942302547395,3,3,0.layers.16.mlp.Wi.weight,False
saved_segment,0.00016661859990563244,2.3820593497703157e-08,884736,24,0.004482113367185167,0.03050811216235161,16,True,diagnostic-natural-muon,0.00016736876568756998,3,3,0.layers.16.mlp.Wo.weight,False
cumulative,0.00043851358350366354,6.320453138641824e-08,884736,24,0.0025976976463172627,0.03038303554058075,16,True,diagnostic-natural-muon,0.0004396556760184467,3,3,0.layers.16.mlp.Wo.weight,False
saved_segment,0.00016682810382917523,1.588207609870551e-08,589824,24,0.000744973780357115,0.0343383364379406,16,True,diagnostic-natural-muon,0.00016695247904863209,3,3,0.layers.17.attn.Wo.weight,False
cumulative,0.0004426006635185331,4.239840833974995e-08,589824,24,0.0015668179408105882,0.03440364822745323,16,True,diagnostic-natural-muon,0.00044329522643238306,3,3,0.layers.17.attn.Wo.weight,False
saved_segment,0.00029192748479545116,8.303685206101363e-08,1769472,24,0.0026047190010845453,0.02933547832071781,16,True,diagnostic-natural-muon,0.0002926898596342653,3,3,0.layers.17.attn.Wqkv.weight,False
cumulative,0.000776235363446176,2.2330347348997748e-07,1769472,24,0.006062475245886513,0.02935323677957058,16,True,diagnostic-natural-muon,0.0007809699745848775,3,3,0.layers.17.attn.Wqkv.weight,False
saved_segment,0.000291203468805179,8.298729170519437e-08,1769472,24,0.001210445286345776,0.030374307185411453,16,True,diagnostic-natural-muon,0.00029155638185329735,3,3,0.layers.17.mlp.Wi.weight,False
cumulative,0.0007672475767321885,2.1951606754555542e-07,1769472,24,0.0025786795008902945,0.02997875027358532,16,True,diagnostic-natural-muon,0.0007692311774007976,3,3,0.layers.17.mlp.Wi.weight,False
saved_segment,0.00016830030654091388,2.3948611982405055e-08,884736,24,0.0023487119564603253,0.030675139278173447,16,True,diagnostic-natural-muon,0.00016869652608875185,3,3,0.layers.17.mlp.Wo.weight,False
cumulative,0.0004462368378881365,6.450832046311916e-08,884736,24,0.003817860468706337,0.030908675864338875,16,True,diagnostic-natural-muon,0.0004479470371734351,3,3,0.layers.17.mlp.Wo.weight,False
saved_segment,0.00016669176693540066,1.5992164037470502e-08,589824,24,0.005756299359160358,0.03523498401045799,16,True,diagnostic-natural-muon,0.00016765684995334595,3,3,0.layers.18.attn.Wo.weight,False
cumulative,0.00044605910079553723,4.2939461764035514e-08,589824,24,0.004102896394555914,0.03434804826974869,16,True,diagnostic-natural-muon,0.0004478967748582363,3,3,0.layers.18.attn.Wo.weight,False
saved_segment,0.0002912415948230773,8.286505703836156e-08,1769472,24,0.0030861836125333783,0.02994818426668644,16,True,diagnostic-natural-muon,0.0002921432023867965,3,3,0.layers.18.attn.Wqkv.weight,False
cumulative,0.0007646664162166417,2.2101114893757767e-07,1769472,24,0.0030326717427484455,0.029712313786149025,16,True,diagnostic-natural-muon,0.0007669924525544047,3,3,0.layers.18.attn.Wqkv.weight,False
saved_segment,0.00029209256172180176,8.27980315420973e-08,1769472,24,0.003516408449865166,0.02974453568458557,16,True,diagnostic-natural-muon,0.00029312330298125744,3,3,0.layers.18.mlp.Wi.weight,False
cumulative,0.000769520178437233,2.2095107965469651e-07,1769472,24,0.003660234219719413,0.029449352994561195,16,True,diagnostic-natural-muon,0.0007723471499048173,3,3,0.layers.18.mlp.Wi.weight,False
saved_segment,0.0001685561001067981,2.4011576726934436e-08,884736,24,0.00155915241344088,0.030557621270418167,16,True,diagnostic-natural-muon,0.0001688193151494488,3,3,0.layers.18.mlp.Wo.weight,False
cumulative,0.00044587324373424053,6.419092102305513e-08,884736,24,0.0004281431363018011,0.030443063005805016,16,True,diagnostic-natural-muon,0.0004460642230696976,3,3,0.layers.18.mlp.Wo.weight,False
saved_segment,0.00016743371088523418,1.594501952695282e-08,589824,24,0.0005332651847239633,0.0374155156314373,16,True,diagnostic-natural-muon,0.00016752304509282112,3,3,0.layers.19.attn.Wo.weight,False
cumulative,0.0004482553922571242,4.3306815911137164e-08,589824,24,0.004256333199592908,0.03603917732834816,16,True,diagnostic-natural-muon,0.0004501714720390737,3,3,0.layers.19.attn.Wo.weight,False
saved_segment,0.00029184925369918346,8.266627560260531e-08,1769472,24,0.001162106078461235,0.029481636360287666,16,True,diagnostic-natural-muon,0.0002921888080891222,3,3,0.layers.19.attn.Wqkv.weight,False
cumulative,0.0007812735857442021,2.2331795435093227e-07,1769472,24,0.000489472178015662,0.029200315475463867,16,True,diagnostic-natural-muon,0.0007816561846993864,3,3,0.layers.19.attn.Wqkv.weight,False
saved_segment,0.00029087791335769,8.245679339324852e-08,1769472,24,0.0013235762137986267,0.030686646699905396,16,True,diagnostic-natural-muon,0.00029126342269591987,3,3,0.layers.19.mlp.Wi.weight,False
cumulative,0.0007619988173246384,2.187468908232404e-07,1769472,24,0.002699658103236687,0.029662953689694405,16,True,diagnostic-natural-muon,0.0007640615222044289,3,3,0.layers.19.mlp.Wi.weight,False
saved_segment,0.00016713252989575267,2.3891239209206105e-08,884736,24,0.0023612709864213022,0.030403554439544678,16,True,diagnostic-natural-muon,0.0001675281091593206,3,3,0.layers.19.mlp.Wo.weight,False
cumulative,0.0004433557915035635,6.37949568726981e-08,884736,24,0.0030927600946779855,0.029851717874407768,16,True,diagnostic-natural-muon,0.00044473123853094876,3,3,0.layers.19.mlp.Wo.weight,False
saved_segment,0.00016517264884896576,1.5801800756776174e-08,589824,24,0.0034193705917271514,0.03287854045629501,16,True,diagnostic-natural-muon,0.0001657393731875345,3,3,0.layers.2.attn.Wo.weight,False
cumulative,0.00043566571548581123,4.18013961223096e-08,589824,24,0.0011138357187069684,0.03321181610226631,16,True,diagnostic-natural-muon,0.00043615151662379503,3,3,0.layers.2.attn.Wo.weight,False
saved_segment,0.00029334306600503623,8.299264209199464e-08,1769472,24,0.0008038821091867993,0.029115058481693268,16,True,diagnostic-natural-muon,0.0002935790689662099,3,3,0.layers.2.attn.Wqkv.weight,False
cumulative,0.0007762168534100056,2.232802245316634e-07,1769472,24,0.0005080166648653486,0.02915363758802414,16,True,diagnostic-natural-muon,0.000776611384935677,3,3,0.layers.2.attn.Wqkv.weight,False
saved_segment,0.0002760046918410808,8.008666441128298e-08,1769472,24,0.001076612100483796,0.031251661479473114,16,True,diagnostic-natural-muon,0.00027630216209217906,3,3,0.layers.2.mlp.Wi.weight,False
cumulative,0.0007263649604283273,2.1200696664891439e-07,1769472,24,0.0035222492055395193,0.03048504702746868,16,True,diagnostic-natural-muon,0.0007289324421435595,3,3,0.layers.2.mlp.Wi.weight,False
saved_segment,0.00016579862858634442,2.3742115828895294e-08,884736,24,0.0012970276617423385,0.03095320425927639,16,True,diagnostic-natural-muon,0.00016601395327597857,3,3,0.layers.2.mlp.Wo.weight,False
cumulative,0.00043114402797073126,6.234692051521051e-08,884736,24,0.000963766077632568,0.030473260208964348,16,True,diagnostic-natural-muon,0.00043155995081178844,3,3,0.layers.2.mlp.Wo.weight,False
saved_segment,0.00016703392611816525,1.6003404823550227e-08,589824,24,0.0025393418983766184,0.04031141474843025,16,True,diagnostic-natural-muon,0.0001674591621849686,3,3,0.layers.20.attn.Wo.weight,False
cumulative,0.0004519042850006372,4.3644398317610467e-08,589824,24,0.0034738763892248475,0.03824036568403244,16,True,diagnostic-natural-muon,0.00045347961713559926,3,3,0.layers.20.attn.Wo.weight,False
saved_segment,0.0002924661966972053,8.276949614582918e-08,1769472,24,0.0005369755773084207,0.0301512498408556,16,True,diagnostic-natural-muon,0.0002926233282778412,3,3,0.layers.20.attn.Wqkv.weight,False
cumulative,0.0007804676424711943,2.2385263775959174e-07,1769472,24,0.002560190818127365,0.029303155839443207,16,True,diagnostic-natural-muon,0.0007824709173291922,3,3,0.layers.20.attn.Wqkv.weight,False
saved_segment,0.00029227547929622233,8.276876428681135e-08,1769472,24,0.0016321820408876613,0.029527952894568443,16,True,diagnostic-natural-muon,0.000292753305984661,3,3,0.layers.20.mlp.Wi.weight,False
