all_nonzero_pair_subspaces_resolved,defined_parameter_fraction,defined_parameters,defined_tensors,displacement_kind,first_learning_rate,first_optimizer,first_run_id,left_subspace_overlap,mean_subspace_overlap,progress_fraction,resolved_only_mean_subspace_overlap,right_subspace_overlap,second_learning_rate,second_optimizer,second_run_id,stage,step,undefined_boundary_parameters,undefined_signal_rank_parameters,undefined_zero_parameters
True,1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.10436738523368148,0.10849281675087726,0.2,0.10849281675087726,0.11261824826807304,0.001,muon,verified-v3-muon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.03138828952268743,0.033194972305276904,0.2,0.033194972305276904,0.03500165508786639,0.003,muon,verified-v3-muon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.8190875440607108,0.8330727146760124,0.2,0.8330727146760124,0.8470578852913139,0.0001,normuon,verified-v3-normuon-1e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.45661045313005705,0.47701224611976856,0.2,0.47701224611976856,0.4974140391094801,0.0003,normuon,verified-v3-normuon-3e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.09197482245076564,0.0996667642801954,0.2,0.0996667642801954,0.10735870610962517,0.001,normuon,verified-v3-normuon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.028392045462543737,0.031893549084226494,0.2,0.031893549084226494,0.03539505270590925,0.003,normuon,verified-v3-normuon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.2289965127509497,0.23500190340300534,0.2,0.23500190340300534,0.241007294055061,0.001,muon,verified-v3-muon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.046779963604496336,0.04944436291296572,0.2,0.04944436291296572,0.052108762221435116,0.003,muon,verified-v3-muon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.41033316914758117,0.42946113980822875,0.2,0.42946113980822875,0.44858911046887645,0.0001,normuon,verified-v3-normuon-1e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.6544001876767769,0.6677605675226425,0.2,0.6677605675226425,0.6811209473685081,0.0003,normuon,verified-v3-normuon-3e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.19401170464807335,0.20419608603241857,0.2,0.20419608603241857,0.21438046741676384,0.001,normuon,verified-v3-normuon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.04132539493927353,0.04629055543443174,0.2,0.04629055543443174,0.05125571592958993,0.003,normuon,verified-v3-normuon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.07642328595806525,0.08034597355930367,0.2,0.08034597355930367,0.08426866116054213,0.003,muon,verified-v3-muon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.08728452424824643,0.09360773685817307,0.2,0.09360773685817307,0.0999309494680997,0.0001,normuon,verified-v3-normuon-1e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.1709895561289177,0.17964656759144287,0.2,0.17964656759144287,0.18830357905396808,0.0003,normuon,verified-v3-normuon-3e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.39925882215250835,0.40934485138757604,0.2,0.40934485138757604,0.41943088062264383,0.001,normuon,verified-v3-normuon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.06894510495277159,0.07569210717287624,0.2,0.07569210717287624,0.08243910939298088,0.003,normuon,verified-v3-normuon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.02670640038710535,0.029785982892286244,0.2,0.029785982892286244,0.03286556539746714,0.0001,normuon,verified-v3-normuon-1e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.03752511700984677,0.04179763333932863,0.2,0.04179763333932863,0.04607014966881048,0.0003,normuon,verified-v3-normuon-3e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.05405679485181147,0.05978287529047793,0.2,0.05978287529047793,0.06550895572914439,0.001,normuon,verified-v3-normuon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.15174267950097017,0.16007547549847972,0.2,0.16007547549847972,0.16840827149598928,0.003,normuon,verified-v3-normuon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.48841440301002165,0.5016410584538981,0.2,0.5016410584538981,0.5148677138977744,0.0003,normuon,verified-v3-normuon-3e-4,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.10716859176386861,0.10978223668489188,0.2,0.10978223668489188,0.11239588160591517,0.001,normuon,verified-v3-normuon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.039885621736978794,0.038920694585565706,0.2,0.038920694585565706,0.03795576743415261,0.003,normuon,verified-v3-normuon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.24209220730426637,0.24534164566158162,0.2,0.24534164566158162,0.24859108401889687,0.001,normuon,verified-v3-normuon-1e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.06508704354207455,0.06194758671714647,0.2,0.06194758671714647,0.0588081298922184,0.003,normuon,verified-v3-normuon-3e-3,1,782,0,0,0
True,1.0,110297088,88,cumulative,0.001,normuon,verified-v3-normuon-1e-3,0.10914859666886717,0.10739792022651065,0.2,0.10739792022651065,0.10564724378415416,0.003,normuon,verified-v3-normuon-3e-3,1,782,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.5892579320506864,0.6722136288642702,0.4,0.6722136288642702,0.7551693256778539,3e-06,adamw,verified-v3-adamw-3e-6,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.19662020218811885,0.3299843212393052,0.4,0.3299843212393052,0.4633484402904916,1e-05,adamw,verified-v3-adamw-1e-5,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.11473947834358864,0.22244256546520044,0.4,0.22244256546520044,0.3301456525868123,3e-05,adamw,verified-v3-adamw-3e-5,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.15497297604668023,0.1807576248592664,0.4,0.1807576248592664,0.2065422736718526,0.0001,muon,verified-v3-muon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.03543157612297628,0.040336727514601364,0.4,0.040336727514601364,0.04524187890622644,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.017487284032328004,0.019159052934839525,0.4,0.019159052934839525,0.020830821837351042,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.014766344320204476,0.01656002537353028,0.4,0.01656002537353028,0.01835370642685608,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.17938542695478865,0.1981572347262384,0.4,0.1981572347262384,0.21692904249768807,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.04331593179771593,0.044858373526159206,0.4,0.044858373526159206,0.04640081525460249,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.023612638968853794,0.022147397282823614,0.4,0.022147397282823614,0.02068215559679343,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.02034628989863633,0.01942157620921118,0.4,0.01942157620921118,0.018496862519786036,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.4300024248969011,0.5291695666375132,0.4,0.5291695666375132,0.6283367083781254,1e-05,adamw,verified-v3-adamw-1e-5,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.1962362395169451,0.3043198224845222,0.4,0.3043198224845222,0.4124034054520993,3e-05,adamw,verified-v3-adamw-3e-5,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.2716053386738875,0.28012272717695286,0.4,0.28012272717695286,0.2886401156800183,0.0001,muon,verified-v3-muon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.049234825876709375,0.05402154479302254,0.4,0.05402154479302254,0.058808263709335715,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.019409506063820407,0.021188141949976924,0.4,0.021188141949976924,0.022966777836133438,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.015634120128049427,0.017261699634124227,0.4,0.017261699634124227,0.018889279140199028,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.30910077903672983,0.3037189194600134,0.4,0.3037189194600134,0.29833705988329684,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.061223082192845495,0.06079791840445902,0.4,0.06079791840445902,0.060372754616072555,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.027219614555116494,0.02492604889641195,0.4,0.02492604889641195,0.02263248323770741,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.022139808832325646,0.020409940620519186,0.4,0.020409940620519186,0.018680072408712733,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.5237574278681847,0.5901346260112981,0.4,0.5901346260112981,0.6565118241544114,3e-05,adamw,verified-v3-adamw-3e-5,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.27701347495520795,0.2800380032197134,0.4,0.2800380032197134,0.2830625314842189,0.0001,muon,verified-v3-muon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.0945301659617841,0.09778453003109042,0.4,0.09778453003109042,0.10103889410039671,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.02721508244252362,0.029038866508097685,0.4,0.029038866508097685,0.030862650573671744,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.01708220975390534,0.018815885565233215,0.4,0.018815885565233215,0.020549561376561092,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.28624549942651284,0.27948131705588003,0.4,0.27948131705588003,0.2727171346852472,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.11386325939367238,0.1096516041865592,0.4,0.1096516041865592,0.10543994897944602,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.03912319529913876,0.035511509910853035,0.4,0.035511509910853035,0.0318998245225673,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.026418830337467964,0.02315510673480947,0.4,0.02315510673480947,0.019891383132150976,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.12059123022735124,0.13470678260746274,0.4,0.13470678260746274,0.14882233498757427,0.0001,muon,verified-v3-muon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.11604185112596682,0.11918603298421093,0.4,0.11918603298421093,0.12233021484245506,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.04439202863452921,0.046327202397971494,0.4,0.046327202397971494,0.04826237616141378,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.0191274891532441,0.021025810893690905,0.4,0.021025810893690905,0.022924132634137704,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.12828653337296125,0.13541756509135647,0.4,0.13541756509135647,0.14254859680975165,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.1331863306422403,0.12828069419781213,0.4,0.12828069419781213,0.12337505775338393,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.06213287146948824,0.0574133176521024,0.4,0.0574133176521024,0.05269376383471657,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.03219786565075948,0.027140922694359262,0.4,0.027140922694359262,0.02208397973795905,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.23119412263618946,0.23601934099328015,0.4,0.23601934099328015,0.24084455935037083,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.04850057717086073,0.050454422404689614,0.4,0.050454422404689614,0.052408267638518496,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.021288228922298296,0.02272309553334512,0.4,0.02272309553334512,0.02415796214439194,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.6769621210571858,0.6908935721336287,0.4,0.6908935721336287,0.7048250232100716,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.19370566395267821,0.20299350377145353,0.4,0.20299350377145353,0.21228134359022885,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.041117537243846466,0.04486350179159844,0.4,0.04486350179159844,0.048609466339350406,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.018422150673060956,0.021161743000156295,0.4,0.021161743000156295,0.02390133532725164,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.15913351950560778,0.16388313439305252,0.4,0.16388313439305252,0.16863274928049724,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.029332283074634084,0.031304656139126516,0.4,0.031304656139126516,0.033277029203618955,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.15985811931109933,0.16734694047716955,0.4,0.16734694047716955,0.17483576164323972,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.4625243306338515,0.47200817245233323,0.4,0.47200817245233323,0.48149201427081506,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.12829197625443425,0.135338357550447,0.4,0.135338357550447,0.14238473884645977,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.02376402343323182,0.02749804233549833,0.4,0.02749804233549833,0.031232061237764838,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.03732487595672744,0.039870090332284225,0.4,0.039870090332284225,0.04241530470784101,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.035956654772762255,0.0395383922427619,0.4,0.0395383922427619,0.043120129712761544,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.10095292938850509,0.10780781439218896,0.4,0.10780781439218896,0.11466269939587284,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.3182935227396748,0.3275624180159638,0.4,0.3275624180159638,0.3368313132922527,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.03194432165041985,0.03650085575285047,0.4,0.03650085575285047,0.04105738985528109,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.017711793024258553,0.020404082616009758,0.4,0.020404082616009758,0.023096372207760958,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.02241589570096367,0.026431278842895502,0.4,0.026431278842895502,0.03044666198482734,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.027118033158198822,0.031865379358237106,0.4,0.031865379358237106,0.0366127255582754,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.042676589736579194,0.04804388835367611,0.4,0.04804388835367611,0.05341118697077304,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.23908673475410783,0.24177464843466032,0.4,0.24177464843466032,0.24446256211521278,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.06534249624064808,0.061657291814761234,0.4,0.061657291814761234,0.05797208738887439,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.0354784542249231,0.030775496431703835,0.4,0.030775496431703835,0.026072538638484577,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.1876270363214074,0.18832185907587842,0.4,0.18832185907587842,0.18901668183034945,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.04854273078036129,0.04248581764707274,0.4,0.04248581764707274,0.03642890451378419,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,saved_segment,0.001,normuon,verified-v3-normuon-1e-3,0.06141027719405151,0.056208189267083965,0.4,0.056208189267083965,0.05100610134011642,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.7888763655848359,0.8262956125571064,0.4,0.8262956125571064,0.8637148595293771,3e-06,adamw,verified-v3-adamw-3e-6,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.45991898289331434,0.5542696504282287,0.4,0.5542696504282287,0.6486203179631432,1e-05,adamw,verified-v3-adamw-1e-5,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.2536145462604101,0.3600486237406563,0.4,0.3600486237406563,0.4664827012209025,3e-05,adamw,verified-v3-adamw-3e-5,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.34363167200198713,0.36329072683152774,0.4,0.36329072683152774,0.3829497816610683,0.0001,muon,verified-v3-muon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.14651260313581752,0.16409982909156492,0.4,0.16409982909156492,0.18168705504731233,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.03756584852948686,0.0434205084507698,0.4,0.0434205084507698,0.04927516837205274,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.01892377334483709,0.022596434988642104,0.4,0.022596434988642104,0.02626909663244711,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.3762672940656471,0.38181252940237725,0.4,0.38181252940237725,0.3873577647391073,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.16171439123390105,0.17344324157937369,0.4,0.17344324157937369,0.18517209192484632,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.044776293218282685,0.04699791028407491,0.4,0.04699791028407491,0.04921952734986715,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.02392868675531002,0.025456630607621482,0.4,0.025456630607621482,0.026984574459932943,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.6849717826037287,0.7385118723801299,0.4,0.7385118723801299,0.7920519621565313,1e-05,adamw,verified-v3-adamw-1e-5,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.37622249880518954,0.46671970123155954,0.4,0.46671970123155954,0.5572169036579295,3e-05,adamw,verified-v3-adamw-3e-5,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.4527368794459086,0.45450685701001947,0.4,0.45450685701001947,0.45627683457413026,0.0001,muon,verified-v3-muon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.20084678712170914,0.21232568664008186,0.4,0.21232568664008186,0.22380458615845458,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.045818347592955486,0.051217464645966805,0.4,0.051217464645966805,0.056616581698978125,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.020327167634090884,0.023957679332390257,0.4,0.023957679332390257,0.02758819103068963,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.4889794112204654,0.47316119186542094,0.4,0.47316119186542094,0.4573429725103764,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.2208824681603544,0.22378265059691085,0.4,0.22378265059691085,0.2266828330334673,0.0003,normuon,verified-v3-normuon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.05424970199646748,0.05515748501215183,0.4,0.05515748501215183,0.056065268027836165,0.001,normuon,verified-v3-normuon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.026097791622071556,0.02700191446435963,0.4,0.02700191446435963,0.027906037306647702,0.003,normuon,verified-v3-normuon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.6551488811712799,0.7039902951384509,0.4,0.7039902951384509,0.7528317091056217,3e-05,adamw,verified-v3-adamw-3e-5,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.4522263837046486,0.45161853204342656,0.4,0.45161853204342656,0.4510106803822045,0.0001,muon,verified-v3-muon-1e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.2721232696688088,0.27481819801330315,0.4,0.27481819801330315,0.27751312635779746,0.0003,muon,verified-v3-muon-3e-4,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.06053224367655154,0.06559619017113225,0.4,0.06559619017113225,0.07066013666571296,0.001,muon,verified-v3-muon-1e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.02288706019059396,0.026397232978929677,0.4,0.026397232978929677,0.0299074057672654,0.003,muon,verified-v3-muon-3e-3,2,1563,0,0,0
True,1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.46658551250507696,0.45138935259848023,0.4,0.45138935259848023,0.4361931926918835,0.0001,normuon,verified-v3-normuon-1e-4,2,1563,0,0,0
