family,kind,seed,optimizer,learning_rate,run_id,stage,fraction,step,label,scorer,group,samples,candidates_per_sample,positive_score_mean,hardest_negative_score_mean,margin_mean,margin_median,margin_std,top1_accuracy,mean_reciprocal_rank,mean_candidate_score_std,reference_top_k,reference_mean_top_k_overlap,reference_top1_agreement,reference_score_drift_rms
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,ClimateFEVER,16,8,0.27781280875205994,0.2657530605792999,0.012059763073921204,-0.01048462837934494,0.11603634059429169,0.4375,0.628720223903656,0.09379495680332184,3,0.8125,0.5625,0.05460308864712715
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,DBPedia,16,8,0.40502309799194336,0.11339771002531052,0.29162538051605225,0.30002689361572266,0.15625913441181183,0.9375,0.96875,0.1377924084663391,3,0.7708333333333333,0.9375,0.04967221990227699
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,FEVER,16,8,0.5907989740371704,0.18469440937042236,0.40610456466674805,0.38716965913772583,0.08439800143241882,1.0,1.0,0.1725255399942398,3,0.7291666666666666,1.0,0.10076473653316498
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,FiQA2018,16,8,0.47063592076301575,0.2542208731174469,0.21641500294208527,0.2512425184249878,0.10562369972467422,0.9375,0.96875,0.12320540845394135,3,0.875,1.0,0.0489158071577549
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,HotpotQA,16,8,0.43610572814941406,0.15898001194000244,0.2771257162094116,0.25804635882377625,0.17101456224918365,1.0,1.0,0.14195625483989716,3,0.8333333333333334,1.0,0.049160730093717575
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,MSMARCO,16,8,0.5372049808502197,0.1055700033903122,0.4316350221633911,0.4489985704421997,0.14927387237548828,1.0,1.0,0.19885727763175964,3,0.8541666666666666,1.0,0.07282912731170654
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,NFCorpus,16,8,0.16162636876106262,0.16572305560112,-0.004096692427992821,-0.011861596256494522,0.13223662972450256,0.5,0.6287202835083008,0.058842577040195465,3,0.6666666666666666,0.625,0.06301239132881165
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,NQ,16,8,0.5218762159347534,0.12007102370262146,0.40180519223213196,0.3601178824901581,0.11743766814470291,1.0,1.0,0.18863463401794434,3,0.8125,1.0,0.07556816190481186
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,QuoraRetrieval,16,8,0.6302554607391357,0.1459382325410843,0.4843173027038574,0.4826117753982544,0.11734584718942642,1.0,1.0,0.2076023370027542,3,0.8125,1.0,0.05543816089630127
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,SCIDOCS,16,8,0.29033681750297546,0.20402535796165466,0.086311474442482,0.09983542561531067,0.16930119693279266,0.75,0.8136160373687744,0.0972447395324707,3,0.8333333333333334,1.0,0.07266923040151596
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,SciFact,16,8,0.47226643562316895,0.22453811764717102,0.24772833287715912,0.21506601572036743,0.1146012619137764,1.0,1.0,0.1299295276403427,3,0.8125,0.9375,0.09601172804832458
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,TRECCOVID,16,8,0.43935030698776245,0.3651825487613678,0.07416772842407227,0.07535389065742493,0.1024320125579834,0.875,0.9140625,0.07703107595443726,3,0.7708333333333333,0.8125,0.1034766286611557
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed271828/muon-scale-matched/checkpoint-313,cosine,Touche2020,16,8,0.5138978958129883,0.20704485476016998,0.3068530261516571,0.32512134313583374,0.10947182029485703,1.0,1.0,0.1374480426311493,3,0.7291666666666666,1.0,0.07465872168540955
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,ArguAna,16,8,0.5394195318222046,0.2912192940711975,0.24820028245449066,0.22391735017299652,0.115887351334095,1.0,1.0,0.14158760011196136,3,0.9166666666666666,1.0,0.053904321044683456
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,ClimateFEVER,16,8,0.29126492142677307,0.27666717767715454,0.014597775414586067,-0.004483841359615326,0.11708921194076538,0.4375,0.628720223903656,0.09337455034255981,3,0.7708333333333334,0.5625,0.06233040615916252
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,DBPedia,16,8,0.41219964623451233,0.11651153862476349,0.29568809270858765,0.30534717440605164,0.15758733451366425,0.9375,0.96875,0.13874614238739014,3,0.7708333333333333,0.9375,0.04806862771511078
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,FEVER,16,8,0.6209421157836914,0.20158672332763672,0.4193554222583771,0.4081198573112488,0.07946209609508514,1.0,1.0,0.17646345496177673,3,0.75,1.0,0.11674097180366516
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,FiQA2018,16,8,0.4768684208393097,0.2569405734539032,0.2199278473854065,0.24916355311870575,0.10315243154764175,0.9375,0.96875,0.1253911256790161,3,0.8541666666666666,1.0,0.04820917919278145
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,HotpotQA,16,8,0.44406259059906006,0.1582675576210022,0.28579506278038025,0.2671697735786438,0.17647713422775269,1.0,1.0,0.1440298855304718,3,0.8333333333333334,1.0,0.048423055559396744
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,MSMARCO,16,8,0.5506014227867126,0.11191222071647644,0.4386892318725586,0.47122102975845337,0.14747180044651031,1.0,1.0,0.20268887281417847,3,0.8333333333333333,1.0,0.07269781082868576
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,NFCorpus,16,8,0.1613926887512207,0.16467252373695374,-0.0032798266038298607,-0.010502666234970093,0.1393033266067505,0.5,0.6130952835083008,0.0600786916911602,3,0.6875,0.625,0.06230037659406662
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,NQ,16,8,0.5293735861778259,0.11783433705568314,0.411539226770401,0.3718499541282654,0.1212238073348999,1.0,1.0,0.19067509472370148,3,0.8125,1.0,0.07597584277391434
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,QuoraRetrieval,16,8,0.6372888684272766,0.1455196738243103,0.4917691648006439,0.48067301511764526,0.11926648020744324,1.0,1.0,0.21019184589385986,3,0.8125,1.0,0.05555935576558113
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,SCIDOCS,16,8,0.29731422662734985,0.21012933552265167,0.08718490600585938,0.0985894724726677,0.1721665859222412,0.75,0.8125,0.09947741031646729,3,0.8541666666666666,1.0,0.07424044609069824
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,SciFact,16,8,0.4820330739021301,0.22957688570022583,0.2524562478065491,0.22808383405208588,0.11636263132095337,1.0,1.0,0.13293030858039856,3,0.8333333333333333,0.9375,0.09749013185501099
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,TRECCOVID,16,8,0.4444258213043213,0.36400312185287476,0.08042272925376892,0.081882044672966,0.10820850729942322,0.8125,0.8828125,0.0789186954498291,3,0.7916666666666666,0.8125,0.1025441512465477
dense,checkpoint,271828,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed271828/muon-scale-matched/checkpoint-391,cosine,Touche2020,16,8,0.5257188081741333,0.20899543166160583,0.3167233169078827,0.33554360270500183,0.11048294603824615,1.0,1.0,0.14085714519023895,3,0.7291666666666666,1.0,0.07706952840089798
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,ArguAna,16,8,0.5255478620529175,0.29223132133483887,0.2333165556192398,0.21208961308002472,0.10621168464422226,1.0,1.0,0.13464708626270294,3,0.875,1.0,0.05779849365353584
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,ClimateFEVER,16,8,0.26681530475616455,0.2683369815349579,-0.001521676778793335,-0.015367791056632996,0.10034528374671936,0.4375,0.628720223903656,0.0866546556353569,3,0.8541666666666666,0.5625,0.05396069958806038
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,DBPedia,16,8,0.4020175635814667,0.1182890310883522,0.2837285101413727,0.27079981565475464,0.16965268552303314,0.9375,0.96875,0.13305021822452545,3,0.8541666666666666,0.9375,0.04314310848712921
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,FEVER,16,8,0.6032728552818298,0.20715634524822235,0.3961164951324463,0.39269036054611206,0.059664737433195114,1.0,1.0,0.16751578450202942,3,0.75,1.0,0.11471984535455704
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,FiQA2018,16,8,0.4622008502483368,0.2593095898628235,0.2028912901878357,0.20861977338790894,0.0953303724527359,0.9375,0.96875,0.11962804943323135,3,0.8125,1.0,0.04450375959277153
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,HotpotQA,16,8,0.4454227685928345,0.16605371236801147,0.279369056224823,0.2365952879190445,0.17283399403095245,1.0,1.0,0.13882286846637726,3,0.8958333333333334,1.0,0.04805691912770271
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,MSMARCO,16,8,0.5469256043434143,0.13484880328178406,0.41207677125930786,0.39695581793785095,0.13715949654579163,1.0,1.0,0.1964448094367981,3,0.8541666666666666,1.0,0.06571419537067413
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,NFCorpus,16,8,0.16033387184143066,0.16365887224674225,-0.003325004130601883,-0.004261542111635208,0.12953463196754456,0.5,0.6458333134651184,0.05794341117143631,3,0.8333333333333333,0.625,0.05073794350028038
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,NQ,16,8,0.5234254002571106,0.10797383636236191,0.4154515564441681,0.3996105194091797,0.134503573179245,1.0,1.0,0.18729181587696075,3,0.7916666666666666,1.0,0.07211551815271378
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,QuoraRetrieval,16,8,0.6320754289627075,0.15130461752414703,0.48077085614204407,0.46725672483444214,0.13066115975379944,1.0,1.0,0.20626220107078552,3,0.7916666666666666,1.0,0.046383876353502274
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,SCIDOCS,16,8,0.28710198402404785,0.1936587393283844,0.09344328939914703,0.10529688745737076,0.16346611082553864,0.75,0.8151041269302368,0.09536025673151016,3,0.875,0.9375,0.06401204317808151
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,SciFact,16,8,0.4731307923793793,0.21979862451553345,0.2533321678638458,0.2331235706806183,0.11165521293878555,1.0,1.0,0.12667950987815857,3,0.8333333333333334,0.9375,0.09072741866111755
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,TRECCOVID,16,8,0.422758013010025,0.3406669497489929,0.0820910781621933,0.05104894936084747,0.09754076600074768,0.8125,0.8828125,0.07403711974620819,3,0.8541666666666666,0.875,0.0789770781993866
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed271828/normuon-scale-matched/checkpoint-79,cosine,Touche2020,16,8,0.5080868601799011,0.20626971125602722,0.3018171191215515,0.31842562556266785,0.11243998259305954,1.0,1.0,0.13223683834075928,3,0.7708333333333333,1.0,0.0689167007803917
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,ArguAna,16,8,0.5339535474777222,0.29793837666511536,0.2360151708126068,0.20814388990402222,0.10549118369817734,1.0,1.0,0.13638359308242798,3,0.875,1.0,0.055916544049978256
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,ClimateFEVER,16,8,0.2779788672924042,0.2685522735118866,0.009426604956388474,0.0035809725522994995,0.11051690578460693,0.5625,0.706845223903656,0.086846724152565,3,0.8125,0.4375,0.05718526616692543
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,DBPedia,16,8,0.405413955450058,0.11338473856449127,0.2920292317867279,0.29326382279396057,0.1559424251317978,0.9375,0.96875,0.13615477085113525,3,0.75,0.9375,0.04663039371371269
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,FEVER,16,8,0.6008476614952087,0.18721090257167816,0.4136367440223694,0.4105047285556793,0.08597815036773682,1.0,1.0,0.17384622991085052,3,0.7083333333333333,1.0,0.10017479211091995
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,FiQA2018,16,8,0.47494468092918396,0.2606894373893738,0.21425525844097137,0.2280907779932022,0.10004635155200958,0.9375,0.96875,0.1252603679895401,3,0.875,1.0,0.047656793147325516
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,HotpotQA,16,8,0.4471445679664612,0.16240079700946808,0.2847437262535095,0.24697810411453247,0.16815102100372314,1.0,1.0,0.14117208123207092,3,0.8541666666666666,1.0,0.048516787588596344
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,MSMARCO,16,8,0.5366299152374268,0.11779701709747314,0.4188328981399536,0.40516144037246704,0.12865033745765686,1.0,1.0,0.1930684894323349,3,0.875,1.0,0.0640750452876091
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,NFCorpus,16,8,0.1639173924922943,0.16603749990463257,-0.002120097167789936,-0.01014712080359459,0.12265816330909729,0.4375,0.6125743985176086,0.056439198553562164,3,0.75,0.5,0.05676370859146118
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,NQ,16,8,0.521774411201477,0.11728492379188538,0.4044894576072693,0.379896342754364,0.1156252846121788,1.0,1.0,0.184090718626976,3,0.8125,1.0,0.07520422339439392
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,QuoraRetrieval,16,8,0.6486725807189941,0.15616057813167572,0.4925119876861572,0.484376460313797,0.11689037084579468,1.0,1.0,0.20978887379169464,3,0.7916666666666666,1.0,0.049961578100919724
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,SCIDOCS,16,8,0.2963501811027527,0.20137470960617065,0.09497548639774323,0.11891652643680573,0.17178750038146973,0.75,0.8136160373687744,0.09839469194412231,3,0.8541666666666666,0.9375,0.06867894530296326
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,SciFact,16,8,0.48301196098327637,0.2310277372598648,0.25198423862457275,0.2198207974433899,0.11745791137218475,1.0,1.0,0.13040824234485626,3,0.8333333333333334,0.9375,0.10064997524023056
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,TRECCOVID,16,8,0.43025392293930054,0.3562900722026825,0.07396385073661804,0.07151591777801514,0.10250155627727509,0.8125,0.8828125,0.07797662168741226,3,0.8125,0.75,0.08557618409395218
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,2,0.4,157,dense/seed271828/normuon-scale-matched/checkpoint-157,cosine,Touche2020,16,8,0.5093319416046143,0.19827744364738464,0.3110544979572296,0.3405378758907318,0.10151564329862595,1.0,1.0,0.1349005103111267,3,0.7708333333333333,1.0,0.06555864214897156
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,ArguAna,16,8,0.5515621900558472,0.29810458421707153,0.253457635641098,0.22589534521102905,0.11709455400705338,1.0,1.0,0.14199131727218628,3,0.9375,1.0,0.058839038014411926
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,ClimateFEVER,16,8,0.30523017048835754,0.2924286723136902,0.01280147023499012,-0.014313064515590668,0.11705684661865234,0.4375,0.65625,0.0942523255944252,3,0.8125,0.5,0.07254288345575333
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,DBPedia,16,8,0.4167003035545349,0.11358525604009628,0.30311501026153564,0.31003910303115845,0.16523611545562744,0.9375,0.96875,0.14148060977458954,3,0.7916666666666666,0.9375,0.050611767917871475
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,FEVER,16,8,0.5951883792877197,0.1973491758108139,0.39783918857574463,0.40766921639442444,0.07996459305286407,1.0,1.0,0.1719864159822464,3,0.7291666666666666,1.0,0.10614410042762756
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,FiQA2018,16,8,0.47619277238845825,0.2599251866340637,0.21626757085323334,0.24756720662117004,0.11239220201969147,0.9375,0.96875,0.12717407941818237,3,0.8541666666666666,1.0,0.050107311457395554
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,HotpotQA,16,8,0.45187970995903015,0.16809524595737457,0.2837844789028168,0.24415934085845947,0.1585593819618225,1.0,1.0,0.1421320140361786,3,0.8541666666666666,1.0,0.05022422596812248
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,MSMARCO,16,8,0.5468969345092773,0.1210317611694336,0.42586517333984375,0.40544480085372925,0.14023134112358093,1.0,1.0,0.19921010732650757,3,0.8333333333333334,1.0,0.06919565796852112
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,NFCorpus,16,8,0.15987935662269592,0.16095232963562012,-0.0010729851201176643,0.006027374416589737,0.13586662709712982,0.5625,0.6614583730697632,0.060180362313985825,3,0.7083333333333333,0.5,0.06058886647224426
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,NQ,16,8,0.528605580329895,0.1267343908548355,0.4018711447715759,0.3640754222869873,0.1122078225016594,1.0,1.0,0.18988464772701263,3,0.8125,1.0,0.07841064780950546
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,QuoraRetrieval,16,8,0.6445953845977783,0.15404167771339417,0.49055373668670654,0.4880872964859009,0.11298737674951553,1.0,1.0,0.21034938097000122,3,0.8125,1.0,0.05305982008576393
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,SCIDOCS,16,8,0.2972745895385742,0.20565582811832428,0.09161874651908875,0.109629325568676,0.1719655990600586,0.75,0.8125,0.10015731304883957,3,0.8958333333333334,1.0,0.06983298063278198
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,SciFact,16,8,0.48956388235092163,0.22532890737056732,0.2642349600791931,0.23255720734596252,0.11796485632658005,1.0,1.0,0.1360407918691635,3,0.8125,0.9375,0.0977499932050705
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,TRECCOVID,16,8,0.4488052725791931,0.3757496178150177,0.0730556771159172,0.08255855739116669,0.10541427880525589,0.875,0.9140625,0.07606079429388046,3,0.7708333333333333,0.75,0.10945747792720795
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,3,0.6,235,dense/seed271828/normuon-scale-matched/checkpoint-235,cosine,Touche2020,16,8,0.5229998826980591,0.19897246360778809,0.324027419090271,0.35537469387054443,0.11297471821308136,1.0,1.0,0.1420636922121048,3,0.7291666666666666,1.0,0.07060791552066803
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,ArguAna,16,8,0.5301918387413025,0.2896254062652588,0.24056652188301086,0.21059443056583405,0.11282527446746826,1.0,1.0,0.13783138990402222,3,0.8958333333333334,1.0,0.052296947687864304
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,ClimateFEVER,16,8,0.2841908037662506,0.2713596820831299,0.012831168249249458,-0.010912038385868073,0.11386656016111374,0.4375,0.6235119104385376,0.09304559230804443,3,0.8333333333333334,0.5625,0.05764646455645561
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,DBPedia,16,8,0.40647092461586,0.11115079373121262,0.2953201234340668,0.306609570980072,0.16236095130443573,0.9375,0.96875,0.13855382800102234,3,0.7708333333333333,0.9375,0.048374008387327194
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,FEVER,16,8,0.5929308533668518,0.18532469868659973,0.4076061546802521,0.3932855725288391,0.08161837607622147,1.0,1.0,0.17341884970664978,3,0.7291666666666666,1.0,0.09980662167072296
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,FiQA2018,16,8,0.4690501093864441,0.251576691865921,0.21747340261936188,0.2501336336135864,0.10941071063280106,0.9375,0.96875,0.12420253455638885,3,0.8541666666666666,1.0,0.04894848167896271
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,HotpotQA,16,8,0.4372217357158661,0.1560182124376297,0.2812035083770752,0.24666549265384674,0.17454615235328674,1.0,1.0,0.14308378100395203,3,0.8125,1.0,0.04892952740192413
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,MSMARCO,16,8,0.5418415069580078,0.1045466884970665,0.43729478120803833,0.4498555064201355,0.1490929126739502,1.0,1.0,0.20054277777671814,3,0.8333333333333333,1.0,0.07350406050682068
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,NFCorpus,16,8,0.158799946308136,0.15945452451705933,-0.0006545791402459145,-0.004631515592336655,0.13141991198062897,0.5,0.609375,0.05814804881811142,3,0.6875,0.625,0.05933401361107826
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,NQ,16,8,0.5237303972244263,0.11755438148975372,0.4061760902404785,0.3660564422607422,0.1165832057595253,1.0,1.0,0.18901044130325317,3,0.8125,1.0,0.07432951778173447
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,QuoraRetrieval,16,8,0.6364778280258179,0.14560431241989136,0.4908735156059265,0.49136239290237427,0.118123359978199,1.0,1.0,0.21039056777954102,3,0.8125,1.0,0.055577825754880905
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,SCIDOCS,16,8,0.2923034429550171,0.19786661863327026,0.09443680942058563,0.10791140794754028,0.17037451267242432,0.75,0.8136160373687744,0.09928025305271149,3,0.8958333333333334,0.9375,0.06647272408008575
dense,checkpoint,271828,normuon,0.0018260319582594357,normuon-scale-matched,4,0.8,313,dense/seed271828/normuon-scale-matched/checkpoint-313,cosine,SciFact,16,8,0.4730331599712372,0.21775592863559723,0.25527721643447876,0.22371268272399902,0.11690637469291687,1.0,1.0,0.13105742633342743,3,0.8125,0.9375,0.09272801876068115
