model_family,optimizer,learning_rate,aux_learning_rate,run_id,stage,fraction,checkpoint_step,task,ndcg_at_10,subsets,result_path
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,DBPedia,0.26274,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/DBPediaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,FEVER,0.92653,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/FEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,FiQA2018,0.54412,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/FiQA2018Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,HotpotQA,0.66228,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/HotpotQADecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,MSMARCO,0.56884,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/MSMARCODecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,NFCorpus,0.27033,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/NFCorpusDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,NQ,0.95452,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/NQDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,QuoraRetrieval,0.90957,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,SCIDOCS,0.14279,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/SCIDOCSDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,SciFact,0.86765,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/SciFactDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,TRECCOVID,0.81219,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/TRECCOVIDDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,4,0.8,3126,Touche2020,0.33481,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3126/results/normuon-lr1e-3__checkpoint-3126/local/Touche2020Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,ArguAna,0.54586,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/ArguAnaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,ClimateFEVER,0.44217,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/ClimateFEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,DBPedia,0.26483,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/DBPediaDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,FEVER,0.92752,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/FEVERDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,FiQA2018,0.55869,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/FiQA2018Decontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,HotpotQA,0.67011,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/HotpotQADecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,MSMARCO,0.57191,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/MSMARCODecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,NFCorpus,0.2712,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/NFCorpusDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,NQ,0.95719,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/NQDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,QuoraRetrieval,0.91091,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,SCIDOCS,0.14435,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/SCIDOCSDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,SciFact,0.8698,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/SciFactDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,TRECCOVID,0.81875,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/TRECCOVIDDecontaminated.json
dense,normuon,0.001,3e-06,normuon-lr1e-3,5,1.0,3907,Touche2020,0.32018,1,results/decontaminated-beir/dense/normuon-lr1e-3__checkpoint-3907/results/normuon-lr1e-3__checkpoint-3907/local/Touche2020Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,ArguAna,0.52125,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/ArguAnaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,ClimateFEVER,0.38227,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/ClimateFEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,DBPedia,0.20916,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/DBPediaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,FEVER,0.90667,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/FEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,FiQA2018,0.46491,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/FiQA2018Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,HotpotQA,0.59164,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/HotpotQADecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,MSMARCO,0.52119,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/MSMARCODecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,NFCorpus,0.24487,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/NFCorpusDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,NQ,0.88698,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/NQDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,QuoraRetrieval,0.88578,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,SCIDOCS,0.11556,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/SCIDOCSDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,SciFact,0.8514,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/SciFactDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,TRECCOVID,0.74589,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/TRECCOVIDDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,1,0.2,782,Touche2020,0.35786,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-782/results/normuon-lr3e-3__checkpoint-782/local/Touche2020Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,ArguAna,0.49054,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/ArguAnaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,ClimateFEVER,0.40226,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/ClimateFEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,DBPedia,0.2086,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/DBPediaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,FEVER,0.91249,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/FEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,FiQA2018,0.4799,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/FiQA2018Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,HotpotQA,0.5994,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/HotpotQADecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,MSMARCO,0.52529,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/MSMARCODecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,NFCorpus,0.23844,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/NFCorpusDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,NQ,0.86905,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/NQDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,QuoraRetrieval,0.88466,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,SCIDOCS,0.09522,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/SCIDOCSDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,SciFact,0.83004,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/SciFactDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,TRECCOVID,0.72106,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/TRECCOVIDDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,2,0.4,1563,Touche2020,0.34889,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-1563/results/normuon-lr3e-3__checkpoint-1563/local/Touche2020Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,ArguAna,0.50833,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/ArguAnaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,ClimateFEVER,0.37157,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/ClimateFEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,DBPedia,0.22098,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/DBPediaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,FEVER,0.91222,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/FEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,FiQA2018,0.50047,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/FiQA2018Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,HotpotQA,0.61131,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/HotpotQADecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,MSMARCO,0.53655,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/MSMARCODecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,NFCorpus,0.22892,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/NFCorpusDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,NQ,0.83771,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/NQDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,QuoraRetrieval,0.86911,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,SCIDOCS,0.1067,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/SCIDOCSDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,SciFact,0.82687,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/SciFactDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,TRECCOVID,0.75948,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/TRECCOVIDDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,3,0.6,2345,Touche2020,0.35212,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-2345/results/normuon-lr3e-3__checkpoint-2345/local/Touche2020Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,ArguAna,0.51572,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/ArguAnaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,ClimateFEVER,0.40301,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/ClimateFEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,DBPedia,0.22273,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/DBPediaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,FEVER,0.91705,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/FEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,FiQA2018,0.51355,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/FiQA2018Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,HotpotQA,0.61428,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/HotpotQADecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,MSMARCO,0.55296,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/MSMARCODecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,NFCorpus,0.23962,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/NFCorpusDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,NQ,0.87956,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/NQDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,QuoraRetrieval,0.87602,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,SCIDOCS,0.10499,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/SCIDOCSDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,SciFact,0.81539,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/SciFactDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,TRECCOVID,0.78306,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/TRECCOVIDDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,4,0.8,3126,Touche2020,0.37295,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3126/results/normuon-lr3e-3__checkpoint-3126/local/Touche2020Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,ArguAna,0.51959,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/ArguAnaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,ClimateFEVER,0.40758,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/ClimateFEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,DBPedia,0.2379,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/DBPediaDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,FEVER,0.9219,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/FEVERDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,FiQA2018,0.51837,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/FiQA2018Decontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,HotpotQA,0.62692,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/HotpotQADecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,MSMARCO,0.55976,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/MSMARCODecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,NFCorpus,0.24807,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/NFCorpusDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,NQ,0.88698,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/NQDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,QuoraRetrieval,0.88748,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,SCIDOCS,0.09936,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/SCIDOCSDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,SciFact,0.84328,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/SciFactDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,TRECCOVID,0.78922,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/TRECCOVIDDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,Touche2020,0.34099,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/Touche2020Decontaminated.json
