run_id,optimizer,learning_rate,step,task,rotation_seed,baseline_shortlist_ndcg,baseline_margin,ndcg_degrading_coordinate_fraction,ndcg_degrading_attribution_mass,ndcg_helpful_attribution_mass,ndcg_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_helpful_attribution_participation_ratio,margin_degrading_coordinate_fraction,margin_degrading_attribution_mass,margin_helpful_attribution_mass,margin_helpful_mass_share,margin_absolute_attribution_participation_ratio,margin_helpful_attribution_participation_ratio
adamw-lr3e-6,adamw,3e-06,2345,ArguAna,,1.0,0.2259610054910884,0.0,0.0,0.0,0.0,0.0,0.0,0.4856770833333333,0.09220914015896658,0.09558403450979586,0.508985668293808,0.5541853348535798,0.3081073521826297
adamw-lr3e-6,adamw,3e-06,2345,ClimateFEVER,,0.773879786603604,0.010151698571236047,0.28125,0.32516324515473194,0.09357693017364578,0.2234725390279602,0.08474503247794546,0.005503054422355768,0.4544270833333333,0.1057794978162446,0.11004298341594604,0.5098772972476269,0.5742214458136706,0.3212039622157007
adamw-lr3e-6,adamw,3e-06,2345,DBPedia,,1.0,0.2858895795615653,0.0,0.0,0.023066890401783904,1.0,0.0013020833333333333,0.0013020833333333333,0.4921875,0.11249899063413092,0.1136795031768035,0.5026096922894433,0.6203418666684257,0.3001917003257253
adamw-lr3e-6,adamw,3e-06,2345,FEVER,,1.0,0.37519129580415667,0.0,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.10278673843546379,0.11576989654873271,0.5297020452255035,0.5682710584029816,0.32002006425806434
adamw-lr3e-6,adamw,3e-06,2345,FiQA2018,,0.9769331095982161,0.21078787906557467,0.0,0.0,0.0,0.0,0.0,0.0,0.5052083333333334,0.10559115700475907,0.11493095963497652,0.521176566714793,0.6107362838338731,0.299521265925432
adamw-lr3e-6,adamw,3e-06,2345,HotpotQA,,1.0,0.28884392366353506,0.0,0.0,0.0,0.0,0.0,0.0,0.4986979166666667,0.11588569222796688,0.11782580294920783,0.5041506531798322,0.5939127297406017,0.29966876950857735
adamw-lr3e-6,adamw,3e-06,2345,MSMARCO,,1.0,0.4015812356760735,0.0,0.0,0.0,0.0,0.0,0.0,0.4153645833333333,0.08014934378034727,0.13767143312542943,0.6320399508306883,0.5889991343258454,0.34827166416545574
adamw-lr3e-6,adamw,3e-06,2345,NFCorpus,,0.7421243592446263,0.008947555750645765,0.3125,0.2793820268608132,3.6166294211679166,0.9282902448856579,0.2403320260979386,0.20806290225941051,0.4869791666666667,0.10127896261092506,0.13282042677189598,0.5673676771309117,0.5843818792356953,0.306643486510449
adamw-lr3e-6,adamw,3e-06,2345,NQ,,1.0,0.39710444090806374,0.0,0.0,0.0,0.0,0.0,0.0,0.46484375,0.11474861866356392,0.12795610140090216,0.5272089531959456,0.4724180087883028,0.3113028481797201
adamw-lr3e-6,adamw,3e-06,2345,QuoraRetrieval,,1.0,0.4816414742681747,0.0,0.0,0.0,0.0,0.0,0.0,0.5065104166666666,0.10246882849681416,0.10259137377795385,0.5002988031801887,0.5789664265811414,0.3020268406756505
adamw-lr3e-6,adamw,3e-06,2345,SCIDOCS,,0.8555909140437343,0.09739974458304268,0.1484375,0.26299742740982324,0.0,0.0,0.12685530159710884,0.0,0.4973958333333333,0.11335618441925827,0.11463939468821178,0.5028141121726503,0.5836979081545601,0.2936920415405465
adamw-lr3e-6,adamw,3e-06,2345,SciFact,,0.9769331095982161,0.2654110073135385,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1164126024910512,0.11919706844365896,0.5059090654928579,0.5050035569288586,0.2768874620958615
adamw-lr3e-6,adamw,3e-06,2345,TRECCOVID,,0.9110827739955403,0.0702509863756034,0.0,0.0,0.0,0.0,0.0,0.0,0.4830729166666667,0.10743516136128221,0.1143349042088679,0.5155560734264273,0.5926694017748207,0.2949380228628856
adamw-lr3e-6,adamw,3e-06,2345,Touche2020,,1.0,0.28002682082650354,0.0,0.0,0.0,0.0,0.0,0.0,0.48828125,0.10988628439160732,0.11099613478213971,0.5025123103836964,0.5829454330102464,0.3047062635338375
adamw-lr3e-6,adamw,3e-06,3126,ArguAna,,1.0,0.2274857342410263,0.0,0.0,0.0,0.0,0.0,0.0,0.4752604166666667,0.09251990500671138,0.098702024526468,0.5161647765370027,0.5642292667971281,0.31221512990405825
adamw-lr3e-6,adamw,3e-06,3126,ClimateFEVER,,0.773879786603604,0.010550767282044881,0.18229166666666666,1.0164041797423726,0.035298352993938374,0.03356305789442135,0.16647037017815397,0.004647216282255687,0.4427083333333333,0.10504507802217555,0.11145315306809306,0.5147993704466935,0.5763413160128766,0.322502015189471
adamw-lr3e-6,adamw,3e-06,3126,DBPedia,,1.0,0.2881811301263201,0.0,0.0,0.0,0.0,0.0,0.0,0.4947916666666667,0.11191756151116775,0.1152796539759479,0.5073990617745288,0.6193243002855697,0.30060660711183124
adamw-lr3e-6,adamw,3e-06,3126,FEVER,,1.0,0.3784370937935188,0.0,0.0,0.0,0.0,0.0,0.0,0.4856770833333333,0.10806373538544775,0.11179135366459915,0.5084774436999793,0.5595242540967298,0.3133838511287043
adamw-lr3e-6,adamw,3e-06,3126,FiQA2018,,0.9769331095982161,0.21039263797952884,0.0,0.0,0.0,0.0,0.0,0.0,0.5169270833333334,0.10956707558856088,0.11064077098739102,0.5024379135792052,0.6112630366074686,0.29257033740437166
adamw-lr3e-6,adamw,3e-06,3126,HotpotQA,,1.0,0.291893052381765,0.0,0.0,0.0,0.0,0.0,0.0,0.4908854166666667,0.11288507096547416,0.11984884479394319,0.5149608057891907,0.5893240583812682,0.3028854612560047
adamw-lr3e-6,adamw,3e-06,3126,MSMARCO,,1.0,0.4045766775351442,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.10207027957151488,0.11176722180949406,0.5226736240728456,0.600134468656728,0.3023952304660488
adamw-lr3e-6,adamw,3e-06,3126,NFCorpus,,0.7190574688428424,0.008284585110650477,0.5442708333333334,5.166217485321686,0.0,0.0,0.30059435343417573,0.0,0.4479166666666667,0.0890891618682295,0.1397079590563208,0.6106193928130409,0.572515969229005,0.3320093951027525
adamw-lr3e-6,adamw,3e-06,3126,NQ,,1.0,0.39868134823485535,0.0,0.0,0.0,0.0,0.0,0.0,0.48828125,0.11872382395632108,0.12562498374365455,0.5141215335820403,0.4504781476653954,0.3041080678651521
adamw-lr3e-6,adamw,3e-06,3126,QuoraRetrieval,,1.0,0.48203707752746605,0.0,0.0,0.0,0.0,0.0,0.0,0.5078125,0.1030198424243644,0.10319615988742203,0.5004275067431262,0.5735448209335797,0.30362095500715586
adamw-lr3e-6,adamw,3e-06,3126,SCIDOCS,,0.8555909140437343,0.09819090314111839,0.36328125,0.6718877705782483,0.0,0.0,0.3060545837865088,0.0,0.48046875,0.1067825374184938,0.12327560592651754,0.5358454351326516,0.5823298504617705,0.3070806688406319
adamw-lr3e-6,adamw,3e-06,3126,SciFact,,0.9769331095982161,0.2663267553886171,0.0078125,0.13840134241070343,0.0,0.0,0.0078125,0.0,0.5078125,0.11728398479553531,0.11751394587211883,0.5004896999644112,0.5041125263986186,0.2722918338315873
adamw-lr3e-6,adamw,3e-06,3126,TRECCOVID,,0.9110827739955403,0.07120854533425447,0.0,0.0,0.0,0.0,0.0,0.0,0.49609375,0.10555355667952884,0.11629860740788997,0.5242166912650155,0.5934861770868524,0.3022419147509656
adamw-lr3e-6,adamw,3e-06,3126,Touche2020,,1.0,0.28237414031513897,0.0,0.0,0.0,0.0,0.0,0.0,0.48046875,0.10834770386509636,0.11489373086075463,0.5146613172498579,0.5858174496322511,0.312037178421306
adamw-lr3e-6,adamw,3e-06,3907,ArguAna,,1.0,0.22768943979659972,0.0,0.0,0.0,0.0,0.0,0.0,0.4752604166666667,0.09078288444928354,0.09729212342531898,0.5173049015113572,0.564489280021766,0.31308749537745256
adamw-lr3e-6,adamw,3e-06,3907,ClimateFEVER,,0.775309402464522,0.00969855733243522,0.029947916666666668,0.18924655105259602,1.2169969043577817,0.8654240484999313,0.23382110636480433,0.2056405338727084,0.4466145833333333,0.1008433229201573,0.11385716408030117,0.5303069670263861,0.5792694534646852,0.3308781508091054
adamw-lr3e-6,adamw,3e-06,3907,DBPedia,,1.0,0.2895455925112004,0.0,0.0,0.0,0.0,0.0,0.0,0.4908854166666667,0.11077883299758406,0.11643123852173569,0.5124387213259404,0.6173710176768867,0.3005678694576457
adamw-lr3e-6,adamw,3e-06,3907,FEVER,,1.0,0.3793596290357675,0.0,0.0,0.0,0.0,0.0,0.0,0.484375,0.10866741794580223,0.11182057693306256,0.5071504096832861,0.5663285565043916,0.31371695901459973
adamw-lr3e-6,adamw,3e-06,3907,FiQA2018,,0.9769331095982161,0.21036621135236283,0.0,0.0,0.0,0.0,0.0,0.0,0.5091145833333334,0.10744930018431376,0.11301140902244941,0.5126147395110643,0.6044068879948625,0.2903578004610301
adamw-lr3e-6,adamw,3e-06,3907,HotpotQA,,1.0,0.2920401964913447,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.1145440222719957,0.11941062510936878,0.5104007398268096,0.5830842404201143,0.3011462730216368
adamw-lr3e-6,adamw,3e-06,3907,MSMARCO,,1.0,0.4058690004754013,0.0,0.0,0.0,0.0,0.0,0.0,0.4986979166666667,0.10291022910851175,0.11151745014604587,0.5200702191700636,0.603799336580732,0.3025907146607689
adamw-lr3e-6,adamw,3e-06,3907,NFCorpus,,0.7201742473770677,0.008022130156295616,0.2565104166666667,4.297453577806232,0.1563489947915398,0.03510460830785007,0.2644663496693651,0.18229166666666663,0.44140625,0.09144848662508892,0.1379101447415133,0.6012860467460694,0.5730230525873896,0.3264705568519431
adamw-lr3e-6,adamw,3e-06,3907,NQ,,1.0,0.39917161160907894,0.0,0.0,0.0,0.0,0.0,0.0,0.48828125,0.11960629873671502,0.12486250005267688,0.5107502498109994,0.4510791448144476,0.30344395975270505
adamw-lr3e-6,adamw,3e-06,3907,QuoraRetrieval,,1.0,0.4813148928629344,0.0,0.0,0.0,0.0,0.0,0.0,0.5104166666666666,0.10297579795470027,0.10323369330822274,0.5006253236743444,0.5781985887378913,0.30385432598529855
adamw-lr3e-6,adamw,3e-06,3907,SCIDOCS,,0.8555909140437343,0.09770186652132046,0.0390625,0.07008312019890117,0.0,0.0,0.03674381182767206,0.0,0.4856770833333333,0.10958913058681614,0.12062324137464409,0.523965069066043,0.5777697196956807,0.2962505258761028
adamw-lr3e-6,adamw,3e-06,3907,SciFact,,0.9769331095982161,0.26583212545037016,0.014322916666666666,0.25373579441962296,0.0,0.0,0.01432291666666667,0.0,0.50390625,0.11679339446341298,0.11748199461090186,0.5014696382539577,0.5098749258505596,0.27382173776543584
adamw-lr3e-6,adamw,3e-06,3907,TRECCOVID,,0.9110827739955403,0.07228796622838375,0.0,0.0,0.0,0.0,0.0,0.0,0.4830729166666667,0.10223747629446935,0.1190465560815147,0.537980778835603,0.5971842609018448,0.3080807678250866
adamw-lr3e-6,adamw,3e-06,3907,Touche2020,,1.0,0.282889823746838,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.1009044906297274,0.12217877685997,0.5476823888892186,0.5846467019338262,0.32579872087099715
adamw-lr3e-6,adamw,3e-06,782,ArguAna,,1.0,0.2150770244354403,0.0,0.0,0.0,0.0,0.0,0.0,0.4856770833333333,0.09425927067265577,0.09784764963185144,0.5093395359040366,0.5586599203317456,0.3142089819243944
adamw-lr3e-6,adamw,3e-06,782,ClimateFEVER,,0.7535465121453979,0.007312184720832091,0.0013020833333333333,0.004332715120412934,0.7937616310269613,0.9945711742711522,0.12731671875697292,0.12630208333333334,0.4791666666666667,0.11364169484031116,0.11415292566595023,0.5011221310329956,0.5749885869075855,0.31154308189436064
adamw-lr3e-6,adamw,3e-06,782,DBPedia,,1.0,0.2709221615066538,0.0,0.0,0.39213713683032636,1.0,0.022135416666666664,0.022135416666666664,0.4895833333333333,0.10819680283183938,0.11392471133571132,0.5128936373528213,0.6107054858837717,0.2946530834561172
adamw-lr3e-6,adamw,3e-06,782,FEVER,,1.0,0.3543200450112741,0.0,0.0,0.0,0.0,0.0,0.0,0.4830729166666667,0.10635227804953704,0.11592921753942756,0.5215423678532375,0.5536142578540035,0.30213485991793027
adamw-lr3e-6,adamw,3e-06,782,FiQA2018,,0.9769331095982161,0.20696149744202638,0.0,0.0,0.0,0.0,0.0,0.0,0.48046875,0.10200288493524637,0.11696483320539011,0.5341647353253555,0.5732018992201137,0.2882559164549
adamw-lr3e-6,adamw,3e-06,782,HotpotQA,,1.0,0.2716895057087689,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.10870132480663897,0.1157128236321868,0.5156217842643267,0.5929349498693758,0.30905760589375636
adamw-lr3e-6,adamw,3e-06,782,MSMARCO,,1.0,0.3583130760783456,0.0,0.0,0.0,0.0,0.0,0.0,0.50390625,0.1049201697070368,0.10788060995017801,0.506955896138891,0.5971527236921647,0.28855527508047835
adamw-lr3e-6,adamw,3e-06,782,NFCorpus,,0.6878074688428424,0.006265379294148967,0.21223958333333334,1.925887358965876,0.12596258055942908,0.06138976254207482,0.12571770305307772,0.01918073372875824,0.5,0.1070823641132923,0.12408395258269872,0.536773498648952,0.5818544915860137,0.29454735270346954
adamw-lr3e-6,adamw,3e-06,782,NQ,,1.0,0.36712605301265155,0.0,0.0,0.0,0.0,0.0,0.0,0.4947916666666667,0.11821522168332074,0.12091047822877254,0.5056356480011196,0.5008277068701843,0.2948747932751309
adamw-lr3e-6,adamw,3e-06,782,QuoraRetrieval,,1.0,0.47267750682892695,0.0,0.0,0.0,0.0,0.0,0.0,0.50390625,0.09983207373308856,0.10466013266733501,0.5118049949659021,0.5856600887048636,0.3044673164324815
adamw-lr3e-6,adamw,3e-06,782,SCIDOCS,,0.8575062653016419,0.09758962804928883,0.11067708333333333,0.2544772519334629,0.0019153512579074654,0.007470384223517771,0.10024319646967397,0.0013020833333333335,0.4947916666666667,0.11064931433891065,0.1157826644279211,0.5113353028069779,0.5829602601301961,0.29248825989476995
adamw-lr3e-6,adamw,3e-06,782,SciFact,,0.9769331095982161,0.2637265228284218,0.0,0.0,0.0,0.0,0.0,0.0,0.4713541666666667,0.10826030197450234,0.12593385230417012,0.5377326888967469,0.5299246468467804,0.2879659934186563
adamw-lr3e-6,adamw,3e-06,782,TRECCOVID,,0.8880158835937564,0.060110530450151425,0.0,0.0,0.0,0.0,0.0,0.0,0.4934895833333333,0.10405352888971908,0.11009951552468902,0.5141160417576655,0.5865313957940218,0.28475031816162805
adamw-lr3e-6,adamw,3e-06,782,Touche2020,,1.0,0.2663885175599634,0.0,0.0,0.0,0.0,0.0,0.0,0.4817708333333333,0.10274585054373127,0.11549084430725211,0.5291999330640144,0.5936063098907758,0.31422614991167075
muon-lr1e-3,muon,0.001,1563,ArguAna,,1.0,0.24559142339403783,0.0,0.0,0.0,0.0,0.0,0.0,0.4700520833333333,0.08720355198232274,0.10017680791465312,0.5346174378666559,0.5430384184167706,0.33473956905784485
muon-lr1e-3,muon,0.001,1563,ClimateFEVER,,0.773879786603604,0.011262542918742378,0.005208333333333333,0.005718463443672217,0.0,0.0,0.005208333333333334,0.0,0.48046875,0.10644429370585146,0.11031889390029301,0.5089374036182787,0.5479576123082974,0.31368342856364034
muon-lr1e-3,muon,0.001,1563,DBPedia,,1.0,0.29190097403460324,0.0,0.0,0.0,0.0,0.0,0.0,0.4557291666666667,0.10955055681077225,0.13254042011958622,0.5474818673548237,0.6055295655994202,0.31091138929652795
muon-lr1e-3,muon,0.001,1563,FEVER,,1.0,0.4092956690048245,0.0,0.0,0.0,0.0,0.0,0.0,0.4934895833333333,0.10311508756135081,0.1057613066932094,0.5063344140473662,0.5900994947753533,0.30776251304523705
muon-lr1e-3,muon,0.001,1563,FiQA2018,,0.9538662191964322,0.2119152729268771,0.0013020833333333333,0.023066890401783904,0.0,0.0,0.0013020833333333333,0.0,0.4921875,0.10285844403715239,0.10558368918755556,0.5065371743904225,0.607779644998567,0.31288534161254894
muon-lr1e-3,muon,0.001,1563,HotpotQA,,1.0,0.2872293705022836,0.0,0.0,0.0,0.0,0.0,0.0,0.4986979166666667,0.10987101039526888,0.11120586989436901,0.5030189938842797,0.5952498561369709,0.29535584084713556
muon-lr1e-3,muon,0.001,1563,MSMARCO,,1.0,0.44420570319358876,0.0,0.0,0.0,0.0,0.0,0.0,0.49609375,0.1021348440012311,0.11992181333454663,0.5400505203192791,0.585553687227376,0.29318925308652766
