baseline,conditioned_on_displacement,feature,fold,status,baseline_mse_exact,feature_mse_exact,baseline_rmse,feature_rmse,improves,training_residual_energy_exact,train_rows,test_rows
B3_nominal_schedule,False,margin_helpful_mass_share,1,resolved,1988586217707500529553747946423441381553604539003865735655643603088405191949572454425720051338710521092044817416013008231037218333264638206621088625793174911973/27374326060385754641148710521789317340333782940345435804752669840757031407125306724209473974564482341358102989435663238269962797274079587131162174108226708674969600,56721072673574549798263266798079642485910454617566435271027430663371800054618077116322477323634124322289004512567688653134845297952811135437337293508423938593354406362379445392085590004588172806089700854788689685489066496618702327650314337441150983485038375360267521866869511032654089329/779740741316319746500754663822309232357151911019224590597120156538117714779518741817029552859435735099088705633766924436148637105002870823528975082224498786713482832100629411164081248327107717011332288985919426509977796998757427783799945159317868131663551320367375792334419187457012531200000,0.008523157121912392,0.008528980164056274,False,16707690945593646175274882770814890783348668114931106809570794035/25587406546660588240911471132936264880273588676216756542192761176064,45,15
B3_nominal_schedule,False,margin_helpful_mass_share,2,resolved,347403277697161247892396561749947134371072532160025722292587531166302388358323160957833582218568126862377923060789404269922123736774043059168151975826460876505036928346627471785451194543623083119761797995246446824953387879316515352939434360879823468727338408288525918937697979072745490413/20525355605333931548378534916501132419023253029085850598909730961955232380578435304525607013995691181136726556711776425443127656973151478206791531057884720726549888222033073151810997175666512348252384108633505929165455618062744126799095727280996624236385686834638032476549785491455933939712000,402950937111084690039894216258964779118653451992518874126283864572132768108365325583739777541610108487663834231126938150506290804890481489013333756028729691434024784233528865070939843929436549058895755201957362149771183925005281971130208190274379168631104897146322898798259722327532403690314274895824424548547581804427785259097075378411516860953241349196014405544696346438698694648519095269556531535844960087786956217/23580903465254985070328172980604751820662954815392398265398729766815839413816602745168867202646382265371438949207905960215117745518511698059975703886626590188647957006749760940892733338002757390718579461952623775545436174712655408332476120908612958465835943058133149227194451460919065405890416566482840167860485078729061332604932557305222597764100271864186837922119596282396653680875800295274294794742507699070566400000000,0.0041140693740961175,0.004133765771308954,False,131775886578617509050517223158391483900038333294639217206260552130141174538001893806068349749581765/237743804884857019231927733128526973450716903575238065013110405652289448733290032707200467419105591296,45,15
B3_nominal_schedule,False,margin_helpful_mass_share,3,resolved,139210502144446439983788572478774495461412939589743719974867814226325172837291031905583012000108717086629122382525400109815703897491374794381857870247435880857043729027404640197998688979902175369422456919200916014209438378261754316024914770383778585456203234786140533128469637611219413/3818568984492294659642249819018946982186271546910605504577226368089309103414130144636389913140347808593541299397239699904091611819014863313267205480540282357344554936869729827896013011631233139473170614740294791908489663995854737897121611442556556502823413435439784799196038968987111915520,303170587788643165715454827771628109814314595729496984458205756125251774346679894945780102730692059402605027740820586188784214402034763971295931151641629632193464818886722042726443478028307383926859832095766473325420739979675166012841883325760746748787626677315209464271556650467876371396099424518185766980371345477095736763757212435021651745816818098459531039521964591667637692441870393620768825906482185339582875409/8326802559467272470550093587883215585460168747468883517258053541964058371140385904077222522423026859482978683315916454706088055130962604410586187314716791608921979702214114123153502149611090063534999691682881888579672476397925399641574268791661383586341266572324997685998774290947663639293623287653590356270070946877019624993588781499440440756190870319152742176880241050533204856748713051827481101193205766328246756966400,0.0060378967144943865,0.006033987405626855,True,27007816091722151890052068480733525737028467491549220708184876116615407049437809191430288457491652439/48025358893258469529209098607255717446221977094473621153736725032941509499882996103815506194018200453120,45,15
B3_nominal_schedule,False,margin_helpful_mass_share,4,resolved,69426672844265147600530202353196494561356514871118269366044518395627799429822995321393799561679019423078037631900514328075444848152063297738852053704467018952481252334999352712087537413866700881449663008294457765938164005541204019406139459760824094204781685675176746325748625834196031/98896124983759518521796999085252469995748470207205515578216715431101330385041294548003805224224474075247324983916722103145273497255585088651827637989752251735394085503287120267383911379677630305442445903139609023325303089921761405988686990302481648894507953692394095637721227365397299200,251800202254303060781200808390671070550822965981584461731094791114347494091641896368424626693124060888723757004311310270747697789065838274911166208617523067000118034151142208508934085981597067324512884276669081498376180699120799983195070472511950953113716143079361997985910345586359754262333576774196467205088602330623017269193820948339559690673113333276764468002856985269929697953681896872660431928527207742738377/335313355356723774899782316048094248259206646296665861257879109367592749448530121810024064371509948484210417715070392794764786940383180400490657458353259368443799211351681839841650614022642154980374891282657881015418055573888670804241895103057740421622045278901080477275920053113011863082364755788949083524650172514400409323853837667068982487467109341921702158471935461989021710899540771708632741346787459870595481600,0.026495586592459985,0.027403283994885952,False,164128695584629077077887110208480895914540423988954043079444194930047220360098647534861162456096831/232048892848299116846817787665498564076113540930897848353294900340972450746002441226930377284103700480,45,15
B3_nominal_schedule,False,margin_helpful_attribution_participation_ratio,1,resolved,1988586217707500529553747946423441381553604539003865735655643603088405191949572454425720051338710521092044817416013008231037218333264638206621088625793174911973/27374326060385754641148710521789317340333782940345435804752669840757031407125306724209473974564482341358102989435663238269962797274079587131162174108226708674969600,6918643719692818288883023089437905043568596396586854907425341585650052282595304014958995664212595547775167693295469954094221599835846976580728465789382747396259413749434549417898051613119809512199015854085420690032397806466358799028483965534069083540993413926321122450617150682445537878397/104981435202559846397131576269713175179914348039648036094347423627486275474772889098357396677405607185009793253029080399661778022768913975505503657571688370406638295502977335025494794583462589929030127003981426931830056068784070353430499730553546065932320482699925057725472708054007954171494400,0.008523157121912392,0.00811809689448663,True,30963820364004316496301311967037257707429730078659038201047263329/85291355155535294136371570443120882934245295587389188473975870586880,45,15
B3_nominal_schedule,False,margin_helpful_attribution_participation_ratio,2,resolved,347403277697161247892396561749947134371072532160025722292587531166302388358323160957833582218568126862377923060789404269922123736774043059168151975826460876505036928346627471785451194543623083119761797995246446824953387879316515352939434360879823468727338408288525918937697979072745490413/20525355605333931548378534916501132419023253029085850598909730961955232380578435304525607013995691181136726556711776425443127656973151478206791531057884720726549888222033073151810997175666512348252384108633505929165455618062744126799095727280996624236385686834638032476549785491455933939712000,23174480348475470624580480868520328875762617647489625510582012652226883015126633282234788744626115089188898702787378423581463608106081894950352049498591744926251789782117526398760736168352859485620729254289287786915620362802203518800439372805619684504897471611537798692028890908750454953243601494319054791215714830145507232715268955267729434700539893549756498487919547219940763442675184487932915177712621947656001443671/1553606863026660168648280038271689576035500924090105135709725782178380394479727735568454567907031020861027623109340902778193173436852674573201143875024891505987772039031678684553117874959970255325026839819381243948986621592285440347374604618894427506871154939107274617122572097929613080672743272590403355654294127216412395854976244171038595700104372642282971173976817029734227262025204481813861881131084917762585725501440000,0.0041140693740961175,0.003862197129637173,True,5348060313913797986518516986497380398087728333218345571329956299546719945760453780921506064105583173/14264628293091421153915663987711618407043014214514283900786624339137366923997401962432028045146335477760,45,15
B3_nominal_schedule,False,margin_helpful_attribution_participation_ratio,3,resolved,139210502144446439983788572478774495461412939589743719974867814226325172837291031905583012000108717086629122382525400109815703897491374794381857870247435880857043729027404640197998688979902175369422456919200916014209438378261754316024914770383778585456203234786140533128469637611219413/3818568984492294659642249819018946982186271546910605504577226368089309103414130144636389913140347808593541299397239699904091611819014863313267205480540282357344554936869729827896013011631233139473170614740294791908489663995854737897121611442556556502823413435439784799196038968987111915520,16081019679913458373759089854204545298279835949617990614727604192131972341657036550307351758744027873929616473397658784860785789541270359075116009480908284275907979722220282443134996101492123907394527280999203010179385132993009219913821083459930005113011244975067203977993206427181421454363246069819377717683034919212871176683987119602751863398092249976105585967606155341482645887789998413127971986719667704609249623/451139713684586320199733398125270898886769816245142228018949416699776883890339510192075619302080604445793968196564714752528675203062593937672191114192629269128793700295976743794599192354428431439378211000053278536005069288748824666754674339056377016137038725577696607263334807843072033461729439797325791819859038698221119122062590391356532647219480059348329164527550349505714258565341131003364039260946068292519120076800,0.0060378967144943865,0.005970370213788141,True,1546154956767026309590531763510987870813438027530453256260972017931904287514951134614590738431377529/4863327482861617167514845428582857462908554642478341382656883547639646531633721124437013285470197514240,45,15
B3_nominal_schedule,False,margin_helpful_attribution_participation_ratio,4,resolved,69426672844265147600530202353196494561356514871118269366044518395627799429822995321393799561679019423078037631900514328075444848152063297738852053704467018952481252334999352712087537413866700881449663008294457765938164005541204019406139459760824094204781685675176746325748625834196031/98896124983759518521796999085252469995748470207205515578216715431101330385041294548003805224224474075247324983916722103145273497255585088651827637989752251735394085503287120267383911379677630305442445903139609023325303089921761405988686990302481648894507953692394095637721227365397299200,299101219073571606393736711927108119250877382420361914845197995962898211229923595939127913074564186804065071042330266466624525317362343832215808770404198575794256742357651479581374383694951147708590190488258548485801232867568774293086941767979133586985116602386590426019708748722295428768060657191273395893381325678155740643016543299846641153757859281041799736297525539935143529474473222129116873823894603524053277/431987809210160924579300897191302676353393266715347699048075701558935987061054017876322371014024241732961840454880606961893323867689372992959762663925179994443445382442960890452092717772363379407801405231647025564240440520766283746719280977585500549736255923514757729646129794535543176798503188509648065256070496805205383132034775669931861736667761866661165381297498252188777796267999105173872581889492929402319667200,0.026495586592459985,0.02631318056984567,True,395185584992686995148658606949231788776106320718600305984762846745008975016997238929504505019846677/2784586714179589402161813451985982768913362491170774180239538804091669408952029294723164527409244405760,45,15
B3_nominal_schedule,False,margin_degrading_attribution_mass,1,resolved,1988586217707500529553747946423441381553604539003865735655643603088405191949572454425720051338710521092044817416013008231037218333264638206621088625793174911973/27374326060385754641148710521789317340333782940345435804752669840757031407125306724209473974564482341358102989435663238269962797274079587131162174108226708674969600,2693661838957100458623502687672384773809663748045933248385922055635976750061154951817832663149351939650987458674059132498218949846532639119442779968353925225480961911301082967488295972058218705841986517571231794799684925842155210334471798448264349016107045665527880960989266873165896141563/32840961097353835810533099833971483752486491113627543595742516001381827252852439178646892802523840036974899087053613337258897791368858406294254780288490057654818332971277515274257875684037347488187253658246004247984519861797628853470432021010304701143987303886593908419194267613353825900953600,0.008523157121912392,0.00905656706907919,False,138546705305161141938908757192456038687451963580507853058346421159/2729323364977129412363890254179868253895849458796454031167227858780160,45,15
B3_nominal_schedule,False,margin_degrading_attribution_mass,2,resolved,347403277697161247892396561749947134371072532160025722292587531166302388358323160957833582218568126862377923060789404269922123736774043059168151975826460876505036928346627471785451194543623083119761797995246446824953387879316515352939434360879823468727338408288525918937697979072745490413/20525355605333931548378534916501132419023253029085850598909730961955232380578435304525607013995691181136726556711776425443127656973151478206791531057884720726549888222033073151810997175666512348252384108633505929165455618062744126799095727280996624236385686834638032476549785491455933939712000,32469907545369079961998457493453838503322284836957653816803034348562502364905941109059015099008782389292791518478445910311304223969420429414826461692427927915008249121148620959499163995213869258068385871885977970471247340222529366433377495709406301065709920862666930454004772261008018745920344385617892429085960709232420323268432734355472825100474093683087948107998919860577471781730456873097016492368689245272067576941/1720114386133676694237246421214743253840275641683651196549541485197891417883276669403634748708561210103644824775797224479258155498389464734471605005550042087701827767971509400860872113431073947993360795796141546688833938923500767792858895049338475353675818608089868557102156873883634289538560184085402863388615399606937995175425598315945519652811291974211445873693884933411408863674631938667647636382082607730309403246592000,0.0041140693740961175,0.004344720688718463,False,1797592954071754870869297588933636028924865229771027291336227657830531969104660453521648156002551283/28529256586182842307831327975423236814086028429028567801573248678274733847994803924864056090292670955520,45,15
B3_nominal_schedule,False,margin_degrading_attribution_mass,3,resolved,139210502144446439983788572478774495461412939589743719974867814226325172837291031905583012000108717086629122382525400109815703897491374794381857870247435880857043729027404640197998688979902175369422456919200916014209438378261754316024914770383778585456203234786140533128469637611219413/3818568984492294659642249819018946982186271546910605504577226368089309103414130144636389913140347808593541299397239699904091611819014863313267205480540282357344554936869729827896013011631233139473170614740294791908489663995854737897121611442556556502823413435439784799196038968987111915520,16963463969988509171018448350608919196920432969812022627228249349113710693962606990623160594052873563569218389343257436959928636263889965539263645333732726223845448653276561069510728037174856713757763506039435059291745335522727795961576549734935754587636108044371453347971195108975096661168160663323577702433466617559317494339387012848972031198728138004750985141513016770241720341924567963238892239629071895883758877091/401085804261969913451377300106728058319095590849972750845753522345090581154975130206245326719540205206486479224082365800044879102903961751261245496379794522761942883756525408911169912105324464660481155524451447160487518843331790305414167122815273672494304581361527872615100558774023619250589461711056945175178997239847076074245711243024236541018770865008075902334474164842420290292902665257571671047306088529285514212147200,0.0060378967144943865,0.006503372418282557,False,334236703588110092245701884300955421647106471947472515598768187514260411645220282730479531898016180783/6147245938337084099738764621728731833116413068092623507678300804216513215985023501288384792834329657999360,45,15
B3_nominal_schedule,False,margin_degrading_attribution_mass,4,resolved,69426672844265147600530202353196494561356514871118269366044518395627799429822995321393799561679019423078037631900514328075444848152063297738852053704467018952481252334999352712087537413866700881449663008294457765938164005541204019406139459760824094204781685675176746325748625834196031/98896124983759518521796999085252469995748470207205515578216715431101330385041294548003805224224474075247324983916722103145273497255585088651827637989752251735394085503287120267383911379677630305442445903139609023325303089921761405988686990302481648894507953692394095637721227365397299200,48685013316149780234538143987760892859232650004920783069887908364656015600397788294621529594092672062987762761723771939994298809061715150426270210982733053847596685115252207636905590611181906117199165453688712996207182013544053008324461335534521534929873873878138563117734040003386378869330451060677219266921856774512015378228235803703512523182445603427378599317716395079196595346011190737379512893102949038054403/63519812928128849738395750199567740007731810880878611730071028021981716166088074127978377794255062733727041871400182244961825444560852180791992386664990003079586941619094852841829132336890262646603377578449993606795285154278803557777615413098389429623503468031402566136757875874382750921475133834217880606575075510267160621662227236244660161967871396561679865088691686571348339118353719133792248161741325862332006400,0.026495586592459985,0.027684905241757898,False,2060637565717164702871910172726237863014428278228167567018890187313043788927184637868747604885391/42839795602762913879412514645938196444820961402627295080608289293717990906954296841894838883219144704,45,15
B3_nominal_schedule,False,random_50pct_relative_shortlist_ndcg,1,resolved,1988586217707500529553747946423441381553604539003865735655643603088405191949572454425720051338710521092044817416013008231037218333264638206621088625793174911973/27374326060385754641148710521789317340333782940345435804752669840757031407125306724209473974564482341358102989435663238269962797274079587131162174108226708674969600,2115691542515889168996159006665869372906246209396720868231182077162746891586436949323551999182776227302142222133544890627714743063806190609509332523399301003711313612776207943098111229065340346112457929855418106448316820355603137339688903755698498964047900858943222683683606231595860389/29741787425223195568212291569458136890733400518164050088203978607010420993909378568073544017156937060555020852595772597974924280738820758407075421663533932372307552085504539454384518250516315801901369636518859961884961429893124099913347843724469279198120742043996175285476485519524862361600,0.008523157121912392,0.008434175668963243,True,3127037355831407283098112912313202548539169051535838964286808883/31984258183325735301139338916170331100341985845270945677740951470080,45,15
B3_nominal_schedule,False,random_50pct_relative_shortlist_ndcg,2,resolved,347403277697161247892396561749947134371072532160025722292587531166302388358323160957833582218568126862377923060789404269922123736774043059168151975826460876505036928346627471785451194543623083119761797995246446824953387879316515352939434360879823468727338408288525918937697979072745490413/20525355605333931548378534916501132419023253029085850598909730961955232380578435304525607013995691181136726556711776425443127656973151478206791531057884720726549888222033073151810997175666512348252384108633505929165455618062744126799095727280996624236385686834638032476549785491455933939712000,14180432392891285028745263492909304669426244263415734809077931912920804243972999642875683933521673205916797172336752666481921286453405002717503750839505189595235295241319130472900660290788197682848377561759104587625328122981479428889234736450241241358038948414664364358980779127853299184260948633337011566656036046686077510787555736399055618669042802269966929103033421330695283556331856079034342733186648439579215489/749155030253623513955692272844402355888881667355833428567126232674718513540659245853500535873007291447139978727086993021795168229812611630895441743398124491024024117137602281826950971478440340502913319400824779651657855888661005947893850721041381131589356350901534608479754011256676484442782955105909492679621736515130062525239434493765939558595233339533145040494694166839348988528374511969972697406857518319157641216000,0.0041140693740961175,0.004350697485953651,False,53053439020478597351484660382492761974997243553056035193531344384872239168002801176348983677771963/445769634159106911059864499615988075220094194203571371899582010598042716374918811326000876410822983680,45,15
B3_nominal_schedule,False,random_50pct_relative_shortlist_ndcg,3,resolved,139210502144446439983788572478774495461412939589743719974867814226325172837291031905583012000108717086629122382525400109815703897491374794381857870247435880857043729027404640197998688979902175369422456919200916014209438378261754316024914770383778585456203234786140533128469637611219413/3818568984492294659642249819018946982186271546910605504577226368089309103414130144636389913140347808593541299397239699904091611819014863313267205480540282357344554936869729827896013011631233139473170614740294791908489663995854737897121611442556556502823413435439784799196038968987111915520,780997344858565952141268836234391161502201069333698719845725839198174546271467143508040862156590839265055951445104064478433130438521718888032370644788949395479365534656440002896333170488759049231156083889069169085451580307515951011377796697717707900289153775511942518829027422816752859690064330354293188142823950403808674676285580231127273113485260784162831107046943005620231766603303654805261341157844181597176929113/21207503227627242291904697180498005421798367212531442195153807336888920912905841288808540166200114758988760387569483035497645627257975243910001639637149370419552167912841749814807379067103118796996815511008934079844084783481262072525470551175020170155601280995737876403856159384679119572898530551104813933770753809224205861485880487022915189411297736872946175676573854096308759742887124890617360674462202314539790027980800,0.0060378967144943865,0.006068481157773538,False,2650222073328748967642208413714388131151876450466860040704145367704904020948714998894645601115343559/32016905928838979686139399071503811630814651396315747435824483355294339666588664069210337462678800302080,45,15
B3_nominal_schedule,False,random_50pct_relative_shortlist_ndcg,4,resolved,69426672844265147600530202353196494561356514871118269366044518395627799429822995321393799561679019423078037631900514328075444848152063297738852053704467018952481252334999352712087537413866700881449663008294457765938164005541204019406139459760824094204781685675176746325748625834196031/98896124983759518521796999085252469995748470207205515578216715431101330385041294548003805224224474075247324983916722103145273497255585088651827637989752251735394085503287120267383911379677630305442445903139609023325303089921761405988686990302481648894507953692394095637721227365397299200,1303759951417318449970515216782153731886850060273340610324967965588643002781299794026480332776039105907108899448278321633980650722088774830017187102227742071108258051947919154598060409963339656241635774146206672037917312236189599518055691826751620802054182789815512109762608721442027934947718016394200517462881304796235681746626546985756677933051196544098348552641966678825005188537924626355526823491850604978153/1750923503795611249445539733779088237421694122835254030738139724836908431041668071037576455999356247197628731157473715626588999593436691051775069342265436807719102244236937018065217375884803593207294267400469696628986762363985489227141572545138587700470961638737606716722530880493269172950102836389375438736214330663632867463820043022484338769211142792538499848799629599388925385957269193194671519667974268832972800,0.026495586592459985,0.027287593190456174,False,3870664940262704677806474978654397797848928542189406466205696393952962877804367341756307195146019/53549744503453642349265643307422745556026201753284118850760361617147488633692871052368548604023930880,45,15
B3_nominal_schedule,True,margin_helpful_mass_share,1,resolved,84333783894985687939814082295400207095001609006650599007077826782413296392909070534529343419057616855983770053513418172543089672969299182157146288851947451514921427761801297368074267332000464634546282358929187932075971644560994063076202864475713598287154208237594435050451458025270292692695079/1220194030566855213890806668718694710055944619439673280802208010036885418056810265210575974307882729661558765409565752527755518472412985181880790496056034576292307292752480341772973903151844829936620967435486683569082854740261617513429352545276571343744853441238526697077236444426950734265083494400,15795183734831948543245535839238780942883330918165372154761290531742757322304401143801799841718849772442307702359766843064051102872222615321547925141451317651143784319196179525666791728927748401289086681004436797639641709470577390495493602918714787930807292134163203514883015473910261066924903402564202426180692668974119442528734003624394488650948673195555567474549867948020549250635936717033696879976042426025943317067785057/222800091737352745898202532662851865424778349617782390328722475693624825539661409869328641946686876434198193127832040843567897685364676490714343108549067197816051125105618809745962358172111281343895423551698171520721497880966515863852666617783500083333586165778381766327357136166144203563737223465461920656104756444666305323311324669971678540238054903197980701724970421783590059641306725168878492454191664019209476139475848396800,0.008313546789046621,0.008419855890101868,False,1793157530618311240579219287219904494550731021415797754530180331746421711035994476688615391823867024664384360903552552035355912645449/2789673427596324543928766753593872170407610010986042669651598946881201262755422192471087739500237120099542148599902737287768106042654720,45,15
B3_nominal_schedule,True,margin_helpful_mass_share,2,resolved,23730340938660891859558823591934255039138794936001462145004056251690946949457668861809518013464438639285814457292305926027093305461282643141183054552433041674609970963656052872359054805251131015915817793858811595130383116312582426294891760142909169570604713697522621582434038210328007348715567114543697289484208373669830271465904087314382850800165396551465656848076565888640571474801931264276452501695992556562763244996161913/1573106556627836576582341323359871347309689698662432190265408753709731886264288760069655943688352383838746112198428168860950704191373250458781584110596225797431755825915209360229017792219107441333473029573403901043451411659899566817714079113754120255399410267700487411155875431215981648831527997085491855809077910492862771149065594921238538112217177097495312717785436154780589255768928878219399007354807332225984061257904291840000,18798998030979535331314965087476569741955928402125484634453821788545341521617247056221377016085011310699053123156201469377460775201882153468993803096787166484027542537543007861258047776311991482548904852261811837750601994338940145794698680853910928302777726746852530275003562683132883606540858970124638276148171772395385579243124840341885117928866540496958271351410902969636205788974199699722827183804319516185554006016320596384850941657293713585939049851973845302183061876331733193630193/1183026388099674043085430690035462918534342227071039842046584383347799829366634873777561680470609247919821304668459865266402028237207758612256051112994628877036185966196040190557746356591132481338842299329209865589907266066034483563422004975534138760543743075362294526524630107084391959587751955877972401442416722374074181213821030176026266504691930061702232083587650393092819569657916133486482703630280123405601479943247609879616767822004943131484577397712289782543585047695412736745799680000,0.003883943632098119,0.003986301428285241,False,323993271809854217845980239555891324373716035868899976162735586366453942314993669094514661565968086419349519818704769851182708667155286902447004774021806525759873275217/588691720695248419996439466424036362182341052350769823124924181494428061401880140786572296843941246790497002707613833600992276823466569286969009692022532252257393951375360,45,15
B3_nominal_schedule,True,margin_helpful_mass_share,3,resolved,2679872801351993397393144622468420590574828613727987991817422791162582316187992864112954348106997040106470921146576561146513468550864276775495128341431149137246617388335780381519612028622104592297797009674597359372644206113947010163768678771590707583634065794690016552728400597167715527233940234868067976577441782347607287316647587074708479138577036614444138839121836453257005074453215253535093584104647216841658384848505518121/75297837475723352168572040887643719361393944164819791950049563533598406882973830746073760124857014522319958445069063266945387349479697529693865294203308853507147644174501428767239826519491184182344680367295578086909366998019061114309610981547598156139464146539519253042829767308266750248050325211177857314830704040466572317928925966746974658557414477237388134909000062330360019892841235138130051759854840230111264944732621957496832,757238794922719852276695696850447100551447306474599441992066901710013680142462791965289880956427090364894169400594286007172639504260657948497657179132323147532368525424631202582030346431445650337267919886190822748725256480378614051819254365348189053833005958110515584277545731586323975606394653473763037441274597788368174959724490969958660068346539135461726636087352452457725266237300756614882535439371852984914173309171867435083167422954389468288451620434796559622921475968605050363241/21313977900410442294918310919179418775934681718405933394736341760968893084538841316456045548803525375994421904690046490748400748664409064480959878543084582337591600453297344455026474234863649364484838795270374714110995709295128239878601754013801032604545949056247463842929015919635213203780006554765870807394079545919900149126324807345922536347538057264649131685289541345887969270609723805391206163463002515854321402828093202149426960541673250304016364256051206198860724920532398798914191360,0.005965760835012466,0.0059605203117525565,True,6897390737967996539235211387192790023674709727522145561620375710124162303044710861863759362220055777783010054951684151454847694179008352777578662118258749128021251243841/12270486397357683512850989766362233392714189136360060842694105816422482766875197299917654873596145627638987685440276049842012935497932959647563589592705091496648519932968960,45,15
B3_nominal_schedule,True,margin_helpful_mass_share,4,resolved,7408202819006793318494140819959426098618845737355976678032994192302701777877263709095144109390493816519185805982340521025335804865554983084372486968105536964414419634019994248959507103253985980837510131872130119862874927551739353024250035343267641366365419314353400168917538511111244725460157684968314120284862709713752059599389123219422725179199085458029427294734922576253559098861344137672609224871472663942479178397/10781730928853891760315672861838336343410393415715120777526935405208867756324520098982691223406110089314945327246171171988708281503719810722865625657148716015030216672736820635768331142206225770740679499143811390259551366759731310402456204097587688883407057412009905989282098456744023282209588825431053423997758234930030559549568211654673188850423735609830520808001143349418891305928527828226354621011967838500921593036800,60100438916425600153781679641835877556341367207921338171683617901237444928050797045906147662878134554162253091311326071544965097319425734966650633579548966509056621734248708084916491696001466896140051159920108416943694266406214161101685895286299861976923414887560866112777514039882247929755749066432646757571382862321959525068193317058616637907998155322163984525015250774857076197410480795205267192387288432775331766882879941078338109014163974401518208832331262131437009581053711/81519330858286942209821983590798858886551811109478332570542812505045796279108364622066554147016253489798048055875119542941987943985423446382564281810785104854123167086156081730033514738064006109135707378939945312639088169270609140985369017699065904203621415241034180500801218046038357683973050370406312997412559625222809740745101717855222210988058721248608475388820179769755920882868001750256100925827907570491821750062304941153347876339121151183333771690878793203962653231074508800,0.02621272596242754,0.02715241849764588,False,10692503615229810917818089314390643552991190565449871476959742514912073497486503241472005267667531148141005758982511197280979677159782838915308494079136697950561617/15143076805391215266341786356861718739123024200766762420719023905940707636700818507233811260720772037807454503417962525560097925610647405064426146240531455082542137344,45,15
B3_nominal_schedule,True,margin_helpful_attribution_participation_ratio,1,resolved,84333783894985687939814082295400207095001609006650599007077826782413296392909070534529343419057616855983770053513418172543089672969299182157146288851947451514921427761801297368074267332000464634546282358929187932075971644560994063076202864475713598287154208237594435050451458025270292692695079/1220194030566855213890806668718694710055944619439673280802208010036885418056810265210575974307882729661558765409565752527755518472412985181880790496056034576292307292752480341772973903151844829936620967435486683569082854740261617513429352545276571343744853441238526697077236444426950734265083494400,270540772244561162519384455554321282429685932238700879797191631564427445384060412196567831168962699261402907271045246958106771085916927056513258938956253187950870413837918480373130816550211159610349176322866199902515134684608297252738711629251622696590295314925970355418974172634867339881716542633983753023622748580385577322774949144697620552202294921440662689140266837067652280262252695548772155753959516567668483609331297/3567276369021823641286092785042317329684031449742830778933827275930853350406102746874842360968369929160201799750617529589691979200368535094034139501050852963322531613449076108658537143061229245496906090158324881614418955020526879673126433029816081598601065472245481060299415345882707099964354339520799238247094923923391431270044647134119953660463849100635874157668712805875368568989382535067739378966415559771798080935113523200,0.008313546789046621,0.008708592802440754,False,6126224451733691834127352423056237651307797994877638835158962460885257157964036641791985562271252450611743691393597880915846169355939/33476081131155894527145201043126466044891320131832512035819187362574415153065066309653052874002845441194505783198832847453217272511856640,45,15
B3_nominal_schedule,True,margin_helpful_attribution_participation_ratio,2,resolved,23730340938660891859558823591934255039138794936001462145004056251690946949457668861809518013464438639285814457292305926027093305461282643141183054552433041674609970963656052872359054805251131015915817793858811595130383116312582426294891760142909169570604713697522621582434038210328007348715567114543697289484208373669830271465904087314382850800165396551465656848076565888640571474801931264276452501695992556562763244996161913/1573106556627836576582341323359871347309689698662432190265408753709731886264288760069655943688352383838746112198428168860950704191373250458781584110596225797431755825915209360229017792219107441333473029573403901043451411659899566817714079113754120255399410267700487411155875431215981648831527997085491855809077910492862771149065594921238538112217177097495312717785436154780589255768928878219399007354807332225984061257904291840000,1336107282892607432697024305666539515301501415511881095234601071257997804753168645296760388703639050483567174185904914650032138672301010016039079166036660047820449099508737339171105902296129717241880327115770375954464918403294701001324695440393716852257367667205165248623058639396296812545083119121988018592551075125809964223531539907343856048226647132741512402242822507144950005092034611314127424484246937579552750954695212770756524069959204025047450285883660715696744954253616674008972247/60513481122508827228905668034669451977409823806138514062702897026404154922723647731325900945088124930015122799789254803612859719443972784570809089155700423892182505606383991430368541483252168220911172952343357518401783716842797241563643672126215131611633292087688825222785110851549716956525281018706263501743543661103985722743638501134463948433344619019364793979001746440994422059824823404668494238620850495581794562481657004213191522266121735517557053248293610369907425766333442982422773760000,0.003883943632098119,0.004698882628697594,False,1364869926936003260907389314747626917719824629066027685703668056160720725330031619918477763535092873284132219502373931145310297217712578803650890985154140070984637484747/7064300648342981039957273597088436346188092628209237877499090177933136736822561689438867562127294961485964032491366003211907321881598831443628116304270387027088727416504320,45,15
