cumulative_displacement_frobenius_norm,cumulative_displacement_to_weight_ratio,cumulative_nonzero_parameter_fraction,cumulative_nonzero_parameters,cumulative_parameter_mass_in_nonzero_matrices,cumulative_sketch_captured_energy_parameter_weighted,cumulative_sketch_effective_rank_fraction_parameter_weighted,cumulative_sketch_effective_rank_parameter_weighted,cumulative_stable_rank_fraction_parameter_weighted,cumulative_stable_rank_parameter_weighted,hidden_parameters,hidden_tensors,learning_rate,optimizer,progress_fraction,run_id,saved_segment_frobenius_norm,saved_segment_nonzero_parameter_fraction,saved_segment_nonzero_parameters,saved_segment_parameter_mass_in_nonzero_matrices,saved_segment_row_cv_parameter_weighted,saved_segment_sketch_captured_energy_parameter_weighted,saved_segment_sketch_effective_rank_fraction_parameter_weighted,saved_segment_sketch_effective_rank_parameter_weighted,saved_segment_stable_rank_fraction_parameter_weighted,saved_segment_stable_rank_parameter_weighted,saved_segment_to_weight_ratio,saved_segment_top_1pct_row_energy_parameter_weighted,stage,step,weight_frobenius_norm
4.8366514540446515,0.004045448070780084,0.9999925383342849,110296265,1.0,0.26343971769758723,0.08184425884761487,62.85639079496822,0.12501487876960937,96.01142689506,110297088,88,0.0001,muon,0.2,verified-v3-muon-1e-4,4.8366514540446515,0.9999925383342849,110296265,1.0,0.20129058825818294,0.26343971769758723,0.08184425884761487,62.85639079496822,0.12501487876960937,96.01142689506,0.004045448070780084,0.028728843088894285,1,782,1195.5786774224987
7.082652868764009,0.005927632729594198,0.9999950134676266,110296538,1.0,0.2698585781901278,0.08173193453201848,62.770125720590194,0.11474996340359808,88.12797189396333,110297088,88,0.0001,muon,0.4,verified-v3-muon-1e-4,4.348760461161357,0.9999920668803151,110296213,1.0,0.18602501724493056,0.21434176338707062,0.08270689185024795,63.518892940990426,0.18895067088637973,145.11411524073964,0.0036395762040563905,0.023879153723703986,2,1563,1194.8535261645475
8.156183754476615,0.00682905603473828,0.9999960833054813,110296656,1.0,0.2714777468519415,0.08171963710304675,62.760681295139904,0.1118405319869837,85.89352856600348,110297088,88,0.0001,muon,0.6,verified-v3-muon-1e-4,3.0186542956986573,0.9999891565586936,110295892,1.0,0.18210072140582903,0.19933769142723337,0.08303393641363915,63.77006316567487,0.268384306826056,206.119147642411,0.002527476078933976,0.022739501993724688,3,2345,1194.3354561724864
8.640992184843235,0.007236853217333111,0.9999964822280711,110296700,1.0,0.2735900205166582,0.08168542756966303,62.73440837350121,0.10948545068714921,84.0848261277306,110297088,88,0.0001,muon,0.8,verified-v3-muon-1e-4,1.8130541650144902,0.9999811146419387,110295005,1.0,0.1817354618218095,0.19571338291155463,0.08309859589884414,63.81972165031229,0.3015314746986736,231.5761725685813,0.0015184375343260826,0.0227161482808225,4,3126,1194.0261775860047
8.770339163512036,0.007345861606345139,0.9999963824974237,110296689,1.0,0.27482641038091427,0.08166855138040906,62.72144746015416,0.10836047871758805,83.22084765510763,110297088,88,0.0001,muon,1.0,verified-v3-muon-1e-4,0.6765292815361329,0.9999492733661292,110291493,1.0,0.18231386243101746,0.19102071608132856,0.0831276679315244,63.84204897141074,0.3218004605774361,247.14275372347092,0.0005666474673499918,0.022659130633514834,5,3907,1193.9156539426872
12.871000191396643,0.010777368472166813,0.9999974976673908,110296812,1.0,0.20781612655217635,0.08283190673579081,63.61490437308735,0.22130507305131664,169.96229610341118,110297088,88,0.0003,muon,0.2,verified-v3-muon-3e-4,12.871000191396643,0.9999974976673908,110296812,1.0,0.1827574812901769,0.20781612655217635,0.08283190673579081,63.61490437308735,0.22130507305131664,169.96229610341118,0.010777368472166813,0.023528110163714637,1,782,1194.261866858942
18.45667464691616,0.01548192352459276,0.9999983589775281,110296907,1.0,0.20888034545164058,0.0828649011870544,63.64024411165778,0.21934094387579728,168.4538448966123,110297088,88,0.0003,muon,0.4,verified-v3-muon-3e-4,12.163392910585141,0.9999971531433359,110296774,1.0,0.17861922782532033,0.19231445007623835,0.08314337902793698,63.8541150934556,0.32960891335830755,253.1396454591802,0.010202960308059459,0.022098817777904598,2,1563,1192.1435096613195
21.000134410739765,0.01763781077649289,0.9999983680439505,110296908,1.0,0.20884748165779574,0.08287482488229737,63.64786550960439,0.22035333564680953,169.2313617767497,110297088,88,0.0003,muon,0.6,verified-v3-muon-3e-4,8.681147936137087,0.9999957569142713,110296620,1.0,0.17984495252211463,0.19136238137987208,0.08315529479062493,63.86326639919995,0.34216401655618733,262.78196471515184,0.00729121260014516,0.022131086262391214,3,2345,1190.6315742273453
22.06559415447043,0.01854684752017395,0.9999987125680054,110296946,1.0,0.20927300180662126,0.08286084198856099,63.63712664721484,0.21708344573855612,166.7200863272111,110297088,88,0.0003,muon,0.8,verified-v3-muon-3e-4,5.280355494510519,0.9999934177772671,110296362,1.0,0.18100890787168938,0.19114504921882547,0.08315578481570922,63.863642738464684,0.34233040966877115,262.90975462561624,0.0044383100461021655,0.02236659428413539,4,3126,1189.72208783563
22.30802174430774,0.018755467240673736,0.9999984949738655,110296922,1.0,0.20970366437008037,0.08285338662684283,63.63140092941529,0.21475723396435567,164.93355568462513,110297088,88,0.0003,muon,1.0,verified-v3-muon-3e-4,1.992636045620437,0.9999828100629456,110295192,1.0,0.18363260829890954,0.18799159938798232,0.08316385962480742,63.8698441918521,0.3508761414125854,269.4728766048656,0.0016753085730587497,0.02246143817552988,5,3907,1189.4143429244896
