defined_parameter_fraction,defined_parameters,defined_tensors,displacement_kind,first_learning_rate,first_optimizer,first_run_id,left_subspace_overlap,mean_subspace_overlap,progress_fraction,right_subspace_overlap,second_learning_rate,second_optimizer,second_run_id,stage,step,undefined_zero_parameters
1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.2446083051954361,0.259959194669749,0.6,0.2753100841440619,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.0374283351024045,0.058034793483740826,0.6,0.07864125186507714,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,saved_segment,0.001,normuon,verified-v3-normuon-1e-3,0.052293030565036806,0.0728033987934736,0.6,0.0933137670219104,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.7758945234637847,0.816695324717996,0.6,0.8574961259722073,3e-06,adamw,verified-v3-adamw-3e-6,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.44560327297225993,0.5416661430010821,0.6,0.6377290130299043,1e-05,adamw,verified-v3-adamw-1e-5,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.2407688311634854,0.3459123670058773,0.6,0.4510559028482692,3e-05,adamw,verified-v3-adamw-3e-5,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.28375502926780577,0.30903787434818275,0.6,0.3343207194285597,0.0001,muon,verified-v3-muon-1e-4,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.09400366317421038,0.11023112106072233,0.6,0.12645857894723428,0.0003,muon,verified-v3-muon-3e-4,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.0258498028129897,0.0314103219593392,0.6,0.036970841105688705,0.001,muon,verified-v3-muon-1e-3,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.016090656207366424,0.02055088988191543,0.6,0.025011123556464433,0.003,muon,verified-v3-muon-3e-3,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.31020609962748974,0.32490290269096267,0.6,0.33959970575443565,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.10421818604364115,0.11746938393157434,0.6,0.13072058181950752,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.029505313394023455,0.03367037945402099,0.6,0.037835445514018524,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.01908215252373786,0.02231546705538895,0.6,0.02554878158704004,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.6786641193264946,0.7317700408359262,0.6,0.7848759623453578,1e-05,adamw,verified-v3-adamw-1e-5,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.36739285130870536,0.45581131532071106,0.6,0.5442297793327169,3e-05,adamw,verified-v3-adamw-3e-5,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.37796765773054114,0.3896485461310588,0.6,0.4013294345315765,0.0001,muon,verified-v3-muon-1e-4,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.1283857352075411,0.14245758452676835,0.6,0.15652943384599557,0.0003,muon,verified-v3-muon-3e-4,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.03075624985451048,0.036237545804504084,0.6,0.04171884175449769,0.001,muon,verified-v3-muon-1e-3,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.01706685133547308,0.021608849485618944,0.6,0.026150847635764807,0.003,muon,verified-v3-muon-3e-3,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.40797146636853243,0.40596360729180553,0.6,0.4039557482150787,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.14197654338842408,0.1511986732064562,0.6,0.16042080302448833,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.03509838513053834,0.03860413130213392,0.6,0.0421098774737295,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.020211917940865864,0.023149814924852734,0.6,0.026087711908839604,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.6333976416664328,0.6834838315446109,0.6,0.733570021422789,3e-05,adamw,verified-v3-adamw-3e-5,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.3889962158260498,0.3973278990961651,0.6,0.40565958236628036,0.0001,muon,verified-v3-muon-1e-4,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.17653603668518883,0.1866510384143355,0.6,0.1967660401434822,0.0003,muon,verified-v3-muon-3e-4,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.040059605005750044,0.04556470870583214,0.6,0.051069812405914225,0.001,muon,verified-v3-muon-1e-3,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.018929272148021082,0.023689497904702622,0.6,0.028449723661384162,0.003,muon,verified-v3-muon-3e-3,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.4050533216904829,0.40075561519771974,0.6,0.39645790870495656,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.19383761318609677,0.1969505967821348,0.6,0.20006358037817287,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.046036269625320154,0.048603434573839054,0.6,0.05117059952235795,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.02274060257297149,0.02539699169792195,0.6,0.028053380822872415,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.2562645329511102,0.2748965102840554,0.6,0.29352848761700057,0.0001,muon,verified-v3-muon-1e-4,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.19101476820713695,0.1985027849036742,0.6,0.20599080160021144,0.0003,muon,verified-v3-muon-3e-4,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.05714396831584487,0.0616951013471991,0.6,0.06624623437855333,0.001,muon,verified-v3-muon-1e-3,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.020803169377227836,0.02619666157459671,0.6,0.03159015377196558,0.003,muon,verified-v3-muon-3e-3,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.2630981149122039,0.27276569935567874,0.6,0.2824332837991536,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.20539440796337025,0.205854637199704,0.6,0.20631486643603777,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.06739662471102839,0.06787715788512307,0.6,0.06835769105921774,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.026756926788325936,0.028957871052829976,0.6,0.03115881531733402,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.40651198161795815,0.4174185756613864,0.6,0.42832516970481466,0.0003,muon,verified-v3-muon-3e-4,3,2345,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.09028236512194343,0.09692006367931073,0.6,0.10355776223667802,0.001,muon,verified-v3-muon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.03143290218643167,0.039513140974098186,0.6,0.04759337976176471,0.003,muon,verified-v3-muon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.8091881474390387,0.8247569274296735,0.6,0.8403257074203083,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.38033478607468424,0.39774460763854774,0.6,0.41515442920241125,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.08518718200969823,0.09405317821883581,0.6,0.1029191744279734,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.029906483028422703,0.03896479085486203,0.6,0.048023098681301356,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.2560775127799753,0.26616891832115813,0.6,0.276260323862341,0.001,muon,verified-v3-muon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.05291322930491863,0.06991621504293725,0.6,0.08691920078095587,0.003,muon,verified-v3-muon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.3485008499679718,0.36478721991898544,0.6,0.381073589869999,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.6766390445079395,0.6866759672203165,0.6,0.6967128899326936,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.24576696920841135,0.25730107067262425,0.6,0.26883517213683716,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.05214071078574594,0.07026962504627551,0.6,0.0883985393068051,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.08011019022706996,0.10099578500391647,0.6,0.12188137978076298,0.003,muon,verified-v3-muon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.07944216276394492,0.08821448361511058,0.6,0.09698680446627625,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.2098437954079021,0.22361234553596554,0.6,0.23738089566402895,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.5075229497198115,0.5168732760105541,0.6,0.5262236023012967,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.08627173691031767,0.10890191940859677,0.6,0.13153210190687586,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.028350084800930583,0.037541688743600234,0.6,0.046733292686269884,0.0001,normuon,verified-v3-normuon-1e-4,3,2345,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.0475012939622536,0.0668296616942806,0.6,0.0861580294263076,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.06990807015389044,0.0933404683389447,0.6,0.11677286652399894,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.13486163186676361,0.15567461357397192,0.6,0.17648759528118022,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.40538159132322527,0.4185346428723259,0.6,0.4316876944214265,0.0003,normuon,verified-v3-normuon-3e-4,3,2345,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.09416165864244502,0.10129506885009334,0.6,0.10842847905774168,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.035258189889597384,0.04277990741734916,0.6,0.05030162494510094,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.2719772756099701,0.2824060593178884,0.6,0.29283484302580676,0.001,normuon,verified-v3-normuon-1e-3,3,2345,0
1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.06157396675988952,0.07842336955634668,0.6,0.09527277235280383,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,cumulative,0.001,normuon,verified-v3-normuon-1e-3,0.09919183651473433,0.12130661031858807,0.6,0.1434213841224418,0.003,normuon,verified-v3-normuon-3e-3,3,2345,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.43497933096745434,0.5393542293957211,0.8,0.6437291278239877,3e-06,adamw,verified-v3-adamw-3e-6,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.17191563927155126,0.2913752338764342,0.8,0.4108348284813172,1e-05,adamw,verified-v3-adamw-1e-5,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.11737155289772679,0.21730989050916968,0.8,0.3172482281206126,3e-05,adamw,verified-v3-adamw-3e-5,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.04731595654658136,0.056702578948302704,0.8,0.06608920135002404,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.02058446941209987,0.02382070186204292,0.8,0.02705693431198597,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.016325508712487106,0.018439983255553613,0.8,0.02055445779862012,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.014770576095377857,0.01706484483833858,0.8,0.019359113581299305,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.055477855019869016,0.061022842626640185,0.8,0.06656783023341135,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.024686390578866322,0.025235313361879178,0.8,0.025784236144892034,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.02005320597181027,0.020259137845593182,0.8,0.020465069719376092,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.018093649980258496,0.018399692806639376,0.8,0.018705735633020255,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.4443805452814714,0.530939320311508,0.8,0.6174980953415448,1e-05,adamw,verified-v3-adamw-1e-5,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.24200442564838073,0.33934323862195015,0.8,0.4366820515955196,3e-05,adamw,verified-v3-adamw-3e-5,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.0920424246015077,0.09870986916363876,0.8,0.10537731372576983,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.03275373164205787,0.035595121193318605,0.8,0.038436510744579336,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.020243376403807956,0.022540443103740558,0.8,0.024837509803673163,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.015733735563661803,0.01869126087687113,0.8,0.02164878619008045,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.1061645364737447,0.10683685946552192,0.8,0.10750918245729915,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.03885482232220829,0.038417192908093575,0.8,0.03797956349397885,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.025770257819782604,0.025264994669606022,0.8,0.02475973151942944,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.020578631354286708,0.02025759479598725,0.8,0.01993655823768779,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.5866770315616526,0.6424406971682839,0.8,0.6982043627749153,3e-05,adamw,verified-v3-adamw-3e-5,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.12969580874404804,0.1322043954947575,0.8,0.13471298224546693,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.06997157642269199,0.0710987372343792,0.8,0.07222589804606641,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.0305434058016953,0.03345677595744955,0.8,0.036370146113203806,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.01726285414272212,0.02122225963391045,0.8,0.025181665125098777,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.13914188336242328,0.13542576251740762,0.8,0.13170964167239194,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.0819985821125979,0.07817508120906544,0.8,0.07435158030553297,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.03992310785912575,0.038466440974411,0.8,0.03700977408969625,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.02435607360526521,0.02366372604261745,0.8,0.022971378479969693,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.09514410989010398,0.10000553260990643,0.8,0.10486695532970887,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.09996923298281145,0.09945300351927944,0.8,0.09893677405574743,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.04712463452176933,0.049646738114801636,0.8,0.052168841707833945,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.018862622819920592,0.023385717608233825,0.8,0.027908812396547054,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.09981037889492703,0.09913041619932587,0.8,0.09845045350372472,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.11080423035325214,0.10485205510481793,0.8,0.09889987985638374,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.060061781821563284,0.05717505561934914,0.8,0.05428832941713499,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.02734713322597551,0.026469094853071286,0.8,0.025591056480167067,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.41131078344296645,0.41724287742440075,0.8,0.4231749714058351,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.11021929674527862,0.12445913860823381,0.8,0.138698980471189,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.02545664618837642,0.044091921857493444,0.8,0.06272719752661048,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.6154265481839205,0.6217125415164519,0.8,0.6279985348489833,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.35459541150911605,0.3616589361572648,0.8,0.36872246080541354,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.100157319842016,0.11626523510020047,0.8,0.13237315035838496,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.023074410342795646,0.04285541002235231,0.8,0.06263640970190898,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.2353087992352598,0.2489713004486446,0.8,0.26263380166202943,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.03097733995692934,0.051535996747885476,0.8,0.07209465353884162,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.3094500538340227,0.3183306365966159,0.8,0.3272112193592092,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.6068173560866698,0.6110436494018943,0.8,0.6152699427171187,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.2210733882564912,0.2354321627613695,0.8,0.2497909372662478,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.029430060443234315,0.051169720254240825,0.8,0.07290938006524733,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.043496770754376836,0.06360303667339093,0.8,0.08370930259240503,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.08603524805151205,0.10336784974617116,0.8,0.12070045144083028,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.17959475664690855,0.19629444134107885,0.8,0.21299412603524917,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.45813774624291587,0.4661950747118914,0.8,0.474252403180867,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.04525509432834737,0.06709835011970232,0.8,0.08894160591105726,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.02090667911810193,0.04141717002961167,0.8,0.06192766094112141,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.025240819452997835,0.04774491254857836,0.8,0.07024900564415888,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.03452654938925715,0.05708616098916945,0.8,0.07964577258908175,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.05106529179103872,0.07282082294238443,0.8,0.09457635409373014,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.4059989489017323,0.4130736138412659,0.8,0.4201482787807995,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.11683488842398725,0.13254078352116647,0.8,0.14824667861834567,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.03213165288561965,0.05058886542328619,0.8,0.06904607796095272,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.2546302478182762,0.269535870296273,0.8,0.2844414927742698,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.03977097272076071,0.060076445435736585,0.8,0.08038191815071247,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,0.001,normuon,verified-v3-normuon-1e-3,0.05756346372399419,0.07757680263509725,0.8,0.0975901415462003,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.7730615719116946,0.8140150111786184,0.8,0.8549684504455424,3e-06,adamw,verified-v3-adamw-3e-6,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.4468902579762719,0.5419594568603816,0.8,0.6370286557444914,1e-05,adamw,verified-v3-adamw-1e-5,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.24285493544078765,0.34675207652430484,0.8,0.450649217607822,3e-05,adamw,verified-v3-adamw-3e-5,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.28224291289872666,0.30798302849824416,0.8,0.33372314409776166,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
