contrastive_loss_mean,fraction,label,mean_reciprocal_rank,operator,positive_margin_mean,positive_margin_p05,pretrained_top1_agreement,samples,seed,stage,state,step,task,top1_accuracy
0.0029144049622118473,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.2553238272666931,0.08661378175020218,1.0,16,314159,2,muon_state,157,ArguAna,1.0
2.978403329849243,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,0.6536458134651184,muon,-0.007830619812011719,-0.21292051672935486,0.625,16,314159,2,muon_state,157,ClimateFEVER,0.5
0.030036384239792824,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.2958144545555115,0.05711393803358078,1.0,16,314159,2,muon_state,157,DBPedia,1.0
4.604292371368501e-06,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.3950161933898926,0.27190080285072327,1.0,16,314159,2,muon_state,157,FEVER,1.0
0.13704578578472137,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,0.96875,muon,0.22506463527679443,-0.0015861764550209045,1.0,16,314159,2,muon_state,157,FiQA2018,0.9375
0.013486458919942379,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.28899243474006653,0.05414193496108055,1.0,16,314159,2,muon_state,157,HotpotQA,1.0
7.703471965214703e-06,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.4313667416572571,0.2386280596256256,1.0,16,314159,2,muon_state,157,MSMARCO,1.0
3.0770163536071777,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,0.5922619104385376,muon,-0.00772043876349926,-0.17294242978096008,0.5625,16,314159,2,muon_state,157,NFCorpus,0.4375
9.945752935891505e-06,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.4258531332015991,0.24786990880966187,1.0,16,314159,2,muon_state,157,NQ,1.0
1.4901144140821998e-07,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.5141342878341675,0.3495689630508423,1.0,16,314159,2,muon_state,157,QuoraRetrieval,1.0
1.964716911315918,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,0.8417410850524902,muon,0.08465053141117096,-0.23250149190425873,0.875,16,314159,2,muon_state,157,SCIDOCS,0.8125
0.02485882304608822,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.26361334323883057,0.12679991126060486,0.9375,16,314159,2,muon_state,157,SciFact,1.0
1.1550472974777222,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,0.8515625,muon,0.07084552943706512,-0.10089991241693497,0.8125,16,314159,2,muon_state,157,TRECCOVID,0.75
0.0013248310424387455,0.4,factorial-v3-muon_state-muon-seed314159/checkpoint-157,1.0,muon,0.3246368169784546,0.12991845607757568,1.0,16,314159,2,muon_state,157,Touche2020,1.0
0.0054932329803705215,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.2441488653421402,0.0764738991856575,1.0,16,314159,3,muon_state,235,ArguAna,1.0
2.7671127319335938,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,0.6047618985176086,muon,-0.008604288101196289,-0.20179086923599243,0.5,16,314159,3,muon_state,235,ClimateFEVER,0.375
0.03315701335668564,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.293226420879364,0.02882053330540657,1.0,16,314159,3,muon_state,235,DBPedia,1.0
7.450576333667414e-08,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.41818058490753174,0.3188973665237427,1.0,16,314159,3,muon_state,235,FEVER,1.0
0.14534570276737213,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,0.9375,muon,0.22615648806095123,-0.011035405099391937,0.9375,16,314159,3,muon_state,235,FiQA2018,0.875
0.019546981900930405,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.2856362462043762,0.060684919357299805,1.0,16,314159,3,muon_state,235,HotpotQA,1.0
2.033976670645643e-06,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.4456477463245392,0.2760927379131317,1.0,16,314159,3,muon_state,235,MSMARCO,1.0
3.1228835582733154,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,0.6287202835083008,muon,-0.012322154827415943,-0.15501417219638824,0.625,16,314159,3,muon_state,235,NFCorpus,0.5
2.1469339117174968e-05,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.4204556345939636,0.20239371061325073,1.0,16,314159,3,muon_state,235,NQ,1.0
1.713631121447179e-07,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.49932342767715454,0.34353041648864746,1.0,16,314159,3,muon_state,235,QuoraRetrieval,1.0
1.7795149087905884,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,0.8417410850524902,muon,0.09496733546257019,-0.22092962265014648,0.875,16,314159,3,muon_state,235,SCIDOCS,0.8125
0.0072937156073749065,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.2719663679599762,0.12255889922380447,0.9375,16,314159,3,muon_state,235,SciFact,1.0
