family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,update_operator,tensor,rows,columns,rank,frobenius_norm,spectral_norm,stable_rank,nuclear_norm,entropy_effective_rank,condition_number
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,muon,0.layers.21.mlp.Wi.weight,2304,768,768,150.22976684570312,10.81596851348877,192.9217529296875,3110.170654296875,502.1767578125,61.41794204711914
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.97989654541016,4.737936496734619,277.8783264160156,2080.073486328125,725.5048828125,197.11175537109375
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,148.8888702392578,7.917437553405762,353.6349182128906,4007.5283203125,744.7627563476562,24.071121215820312
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.3000030517578,8.387468338012695,304.24737548828125,3909.664306640625,739.5186157226562,15.092204093933105
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,151.5592498779297,8.445958137512207,322.00830078125,4076.160888671875,744.5298461914062,16.354347229003906
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.6528778076172,9.858381271362305,181.05982971191406,3309.583984375,680.05126953125,17.47832679748535
late,checkpoint,adamw,1e-05,adamw-lr1e-5,1,0.2,782,late/adamw-lr1e-5/checkpoint-782,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,150.22361755371094,12.633267402648926,141.39859008789062,3090.351806640625,503.73468017578125,62.60681915283203
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,78.96440887451172,18.88950538635254,17.475177764892578,1472.325927734375,522.1072387695312,71.49947357177734
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,148.8621826171875,44.03507614135742,11.42802619934082,2693.264404296875,514.8202514648438,52.274818420410156
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,146.27621459960938,39.43265151977539,13.760540008544922,2628.626220703125,510.0163269042969,48.12724685668945
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,151.5339813232422,38.748531341552734,15.293595314025879,2846.999267578125,532.0816040039062,71.39794158935547
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,132.62997436523438,45.94718933105469,8.332310676574707,2051.50244140625,448.7730407714844,76.32284545898438
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,150.1966094970703,47.92085266113281,9.823610305786133,2401.780029296875,465.36090087890625,90.06877899169922
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.96844482421875,4.05482816696167,379.28204345703125,2057.97509765625,713.0241088867188,144.4709930419922
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,muon,0.layers.0.mlp.Wi.weight,2304,768,768,148.86927795410156,7.151743412017822,433.297607421875,3998.777099609375,742.0428466796875,20.94035530090332
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.28314208984375,7.148141384124756,418.7957763671875,3906.6826171875,736.9749145507812,12.043559074401855
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,muon,0.layers.10.mlp.Wi.weight,2304,768,768,151.54293823242188,7.176168918609619,445.949951171875,4091.4833984375,746.7349243164062,14.021724700927734
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.636474609375,7.681272506713867,298.16705322265625,3266.189208984375,661.4449462890625,14.931205749511719
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,muon,0.layers.21.mlp.Wi.weight,2304,768,768,150.20199584960938,11.515121459960938,170.1431121826172,2970.408447265625,467.1107482910156,66.38428497314453
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.96700286865234,4.904862403869629,259.20159912109375,2039.444091796875,707.5202026367188,172.23153686523438
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,148.86825561523438,8.263676643371582,324.53204345703125,3965.947265625,735.97021484375,23.688024520874023
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.28298950195312,8.894795417785645,270.4679260253906,3864.39599609375,729.646240234375,15.458663940429688
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,151.54075622558594,8.535454750061035,315.21405029296875,4050.75830078125,739.4467163085938,16.50897789001465
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.63739013671875,10.391328811645508,162.92576599121094,3203.856689453125,651.3873901367188,18.46409797668457
late,checkpoint,adamw,1e-05,adamw-lr1e-5,3,0.6,2345,late/adamw-lr1e-5/checkpoint-2345,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,150.20343017578125,13.440583229064941,124.88880157470703,2955.522705078125,470.04736328125,66.45137786865234
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,78.96211242675781,19.533185958862305,16.34147834777832,1468.6314697265625,522.62060546875,70.28521728515625
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,148.85885620117188,45.86399459838867,10.534297943115234,2684.279541015625,515.3345336914062,54.81893539428711
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,146.2744140625,40.37125778198242,13.127806663513184,2616.53955078125,510.9059753417969,48.58095932006836
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,151.53268432617188,39.81682205200195,14.483697891235352,2829.94970703125,532.1566772460938,71.9289321899414
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,132.6273651123047,48.374900817871094,7.51668119430542,2032.93212890625,447.460205078125,80.78460693359375
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,150.19715881347656,49.47293472290039,9.216968536376953,2367.468017578125,461.91448974609375,96.16807556152344
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.96601867675781,4.133317470550537,364.9916687011719,2040.7998046875,705.1016235351562,134.06561279296875
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,muon,0.layers.0.mlp.Wi.weight,2304,768,768,148.86842346191406,7.246924877166748,421.985595703125,3981.704833984375,738.156982421875,21.473461151123047
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.28341674804688,7.204133033752441,412.31268310546875,3895.392578125,734.3401489257812,12.60700511932373
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,muon,0.layers.10.mlp.Wi.weight,2304,768,768,151.54600524902344,7.214834690093994,441.2007141113281,4084.96240234375,745.294921875,13.106040000915527
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.6367950439453,7.84138298034668,286.1163330078125,3223.700927734375,649.4238891601562,16.09393310546875
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,muon,0.layers.21.mlp.Wi.weight,2304,768,768,150.20106506347656,11.583394050598145,168.14129638671875,2945.2568359375,461.5357971191406,64.93985748291016
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.96527862548828,5.006822109222412,248.74134826660156,2023.518310546875,700.287353515625,159.7718963623047
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,148.86692810058594,8.29373836517334,322.1779479980469,3950.269775390625,732.497802734375,23.846349716186523
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,146.2811737060547,8.941122055053711,267.665771484375,3854.345947265625,727.3643188476562,16.323680877685547
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,151.5393524169922,8.635528564453125,307.9448547363281,4044.391357421875,738.1351318359375,15.447157859802246
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,132.63511657714844,10.564043045043945,157.63648986816406,3162.771240234375,639.95361328125,19.897268295288086
late,checkpoint,adamw,1e-05,adamw-lr1e-5,5,1.0,3907,late/adamw-lr1e-5/checkpoint-3907,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,150.2006072998047,13.460558891296387,124.51372528076172,2929.2666015625,464.4006042480469,64.53778839111328
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,78.64978790283203,19.000450134277344,17.134336471557617,1453.4090576171875,520.441650390625,68.12464904785156
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,148.14187622070312,38.582977294921875,14.742263793945312,2697.03564453125,515.474853515625,44.63044738769531
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,145.55348205566406,39.396888732910156,13.649642944335938,2646.789794921875,514.4708251953125,47.760257720947266
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,150.7778778076172,38.535316467285156,15.309372901916504,2851.54443359375,535.8286743164062,68.9951171875
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,131.98541259765625,43.0322151184082,9.407288551330566,2067.700927734375,459.3240661621094,67.7593765258789
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,149.44361877441406,50.93503189086914,8.608384132385254,2368.455322265625,469.8667297363281,97.6385269165039
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.6536865234375,4.105254650115967,367.07763671875,2032.824462890625,704.98095703125,189.85789489746094
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,muon,0.layers.0.mlp.Wi.weight,2304,768,768,148.1498565673828,7.204074859619141,422.9081115722656,3965.7763671875,738.8728637695312,23.46358871459961
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,145.55999755859375,7.052914619445801,425.9384765625,3901.761962890625,740.2923583984375,12.131778717041016
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,muon,0.layers.10.mlp.Wi.weight,2304,768,768,150.785400390625,7.147159099578857,445.09393310546875,4072.13720703125,746.9942016601562,14.155906677246094
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,131.99176025390625,8.07355785369873,267.2783508300781,3148.6708984375,632.8958740234375,14.802203178405762
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,muon,0.layers.21.mlp.Wi.weight,2304,768,768,149.4491729736328,12.274115562438965,148.2540740966797,2808.3740234375,433.3815612792969,71.67925262451172
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.65303802490234,4.887804985046387,258.9424133300781,2016.01171875,700.2032470703125,221.64263916015625
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,148.14852905273438,8.159876823425293,329.630615234375,3933.136962890625,732.91845703125,26.230043411254883
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,145.5589141845703,8.774971008300781,275.16058349609375,3854.835693359375,731.9524536132812,15.659577369689941
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,150.78457641601562,8.738125801086426,297.7674865722656,4027.264892578125,738.8915405273438,17.022674560546875
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,131.99249267578125,10.82508659362793,148.6742401123047,3090.5068359375,624.8338012695312,18.310483932495117
late,checkpoint,muon,0.001,muon-lr1e-3,1,0.2,782,late/muon-lr1e-3/checkpoint-782,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,149.44737243652344,14.243672370910645,110.08612823486328,2800.59375,438.4989013671875,70.2071533203125
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,78.00624084472656,18.803037643432617,17.210865020751953,1459.364990234375,532.2434692382812,60.876346588134766
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,146.7255859375,59.05181121826172,6.173696517944336,2592.67626953125,524.0455322265625,65.48866271972656
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,144.18582153320312,39.354862213134766,13.422962188720703,2683.11767578125,535.6207275390625,42.68012237548828
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,149.33766174316406,41.02446746826172,13.25112533569336,2860.5283203125,551.4898681640625,60.50993728637695
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,130.7552947998047,46.81000900268555,7.802631855010986,2036.190185546875,470.5072937011719,72.8476791381836
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,147.97137451171875,57.21435546875,6.688757419586182,2334.13818359375,483.01605224609375,92.84001159667969
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.01034545898438,4.334579944610596,323.8995666503906,1952.2950439453125,674.9266967773438,184.69482421875
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,muon,0.layers.0.mlp.Wi.weight,2304,768,768,146.7349395751953,7.472381114959717,385.6107177734375,3850.73974609375,720.6087036132812,22.51727867126465
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,144.1926727294922,7.0529608726501465,417.9683532714844,3847.644775390625,736.1864013671875,12.519362449645996
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,muon,0.layers.10.mlp.Wi.weight,2304,768,768,149.3452911376953,7.154439449310303,435.7444152832031,4016.058349609375,743.1873168945312,14.128033638000488
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.76425170898438,8.399353981018066,242.3741455078125,3026.29345703125,606.4130249023438,20.581968307495117
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,muon,0.layers.21.mlp.Wi.weight,2304,768,768,147.97683715820312,12.359023094177246,143.35708618164062,2749.72802734375,426.0055847167969,75.49320983886719
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.00934600830078,5.085726737976074,235.28121948242188,1941.476318359375,672.8916015625,213.22952270507812
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,146.73342895507812,8.337789535522461,309.710693359375,3828.14599609375,717.00634765625,24.374460220336914
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,144.19143676757812,8.976758003234863,258.01202392578125,3806.68505859375,729.1051025390625,16.602540969848633
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,149.34445190429688,8.592641830444336,302.0819396972656,3981.080810546875,737.0536499023438,16.784626007080078
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.7615966796875,11.725506782531738,124.3647232055664,2969.47705078125,599.44384765625,25.690778732299805
late,checkpoint,muon,0.001,muon-lr1e-3,3,0.6,2345,late/muon-lr1e-3/checkpoint-2345,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,147.97576904296875,14.190093040466309,108.745361328125,2745.745849609375,431.8087158203125,72.84339141845703
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,77.73788452148438,20.139698028564453,14.899084091186523,1444.673583984375,529.70703125,65.3873291015625
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,146.2294464111328,50.57256317138672,8.360644340515137,2655.516845703125,529.4850463867188,55.42717742919922
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,143.70706176757812,36.596187591552734,15.420003890991211,2724.544921875,540.087890625,39.380027770996094
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,148.8428955078125,35.96372604370117,17.128795623779297,2905.342529296875,554.59716796875,52.8425407409668
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,130.3262481689453,46.64019012451172,7.8080596923828125,2077.95263671875,477.3102111816406,68.14720153808594
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,147.46237182617188,55.08235549926758,7.166999816894531,2363.355224609375,482.816650390625,92.13040161132812
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,77.74112701416016,4.123302459716797,355.4768371582031,1995.0660400390625,698.3703002929688,177.8968505859375
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,muon,0.layers.0.mlp.Wi.weight,2304,768,768,146.24119567871094,7.217241287231445,410.5792236328125,3887.23095703125,732.3790283203125,21.737802505493164
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,143.712890625,6.864637851715088,438.2845764160156,3869.75390625,744.3533935546875,11.714399337768555
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,muon,0.layers.10.mlp.Wi.weight,2304,768,768,148.84921264648438,6.996326923370361,452.63995361328125,4031.05810546875,749.4445190429688,12.934062957763672
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.3336639404297,8.048538208007812,262.2280578613281,3083.222900390625,624.7435302734375,18.739587783813477
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,muon,0.layers.21.mlp.Wi.weight,2304,768,768,147.46640014648438,12.407487869262695,141.25975036621094,2681.559814453125,407.0876159667969,91.04410552978516
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,77.74077606201172,4.949831485748291,246.6703338623047,1977.850341796875,693.7041625976562,208.33688354492188
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,146.23663330078125,8.083233833312988,327.2970275878906,3857.8427734375,727.0997314453125,24.342792510986328
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,143.71200561523438,8.773873329162598,268.2893371582031,3824.013671875,735.9578857421875,15.785323143005371
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,148.84881591796875,8.854427337646484,282.59844970703125,3987.110107421875,741.3323364257812,16.424049377441406
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.33367919921875,11.234148025512695,134.5962677001953,3018.944091796875,615.510498046875,23.885889053344727
late,checkpoint,muon,0.001,muon-lr1e-3,5,1.0,3907,late/muon-lr1e-3/checkpoint-3907,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,147.4653778076172,14.392424583435059,104.98136901855469,2674.76171875,411.9084167480469,88.51410675048828
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,78.6480484008789,21.031116485595703,13.984638214111328,1434.758544921875,517.851318359375,71.45581817626953
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,148.13412475585938,38.7829704284668,14.589086532592773,2694.491943359375,516.2457885742188,44.84319305419922
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,145.5566864013672,41.30765151977539,12.416617393493652,2634.8681640625,514.50341796875,49.958919525146484
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,150.7704315185547,39.149845123291016,14.831064224243164,2834.383056640625,533.6292114257812,71.70291137695312
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,131.98312377929688,43.10661315917969,9.374519348144531,2063.301513671875,456.9707946777344,68.93756103515625
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,149.4468536376953,50.717899322509766,8.682623863220215,2374.126708984375,468.5840148925781,101.39440155029297
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.6521987915039,4.152344703674316,358.7855529785156,2021.494873046875,699.7776489257812,190.45242309570312
