family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,tensor,rows,columns,parameters,gradient_steps,weight_frobenius_norm,frobenius_norm,top_1pct_row_energy,top_10pct_row_energy,spectral_norm,approx_stable_rank,sketched_nuclear_norm,sketched_entropy_effective_rank,sketched_condition_number,captured_frobenius_energy,sketch_algorithm,sketch_rank,row_norm_mean,row_norm_cv,row_norm_gini,row_norm_max_to_median,column_norm_mean,column_norm_cv,column_norm_gini,column_norm_max_to_median
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.10.mlp.Wi.weight,2304,768,1769472,8,156.18203735351562,0.12051406502723694,0.14148810505867004,0.45787015557289124,0.07408391684293747,2.6465232372283936,0.6616560220718384,47.976341247558594,18.4813232421875,0.926357090473175,randomized,64,0.002128755673766136,0.6254597902297974,0.30632437433653115,6.957561492919922,0.003603818593546748,0.6754642128944397,0.136984685829254,14.483389854431152
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.10.mlp.Wo.weight,768,1152,884736,8,113.56028747558594,0.0717015340924263,0.028012366965413094,0.1724148392677307,0.02889927104115486,6.1559600830078125,0.45092734694480896,53.91949462890625,9.515579223632812,0.8896502256393433,randomized,64,0.0025552769657224417,0.1589217483997345,0.08464401772940214,2.45684552192688,0.001844304264523089,0.558618426322937,0.2913280739816687,5.890593528747559
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.11.attn.Wo.weight,768,768,589824,8,77.32276153564453,0.06726385653018951,0.03450637310743332,0.21136654913425446,0.037093937397003174,3.288236379623413,0.3869078755378723,48.34164047241211,17.44504737854004,0.9515030980110168,randomized,64,0.0023683710023760796,0.2242489457130432,0.12094530409312007,2.2156763076782227,0.0022533517330884933,0.40030595660209656,0.1933872470088587,4.344198226928711
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.11.attn.Wqkv.weight,2304,768,1769472,8,150.5609893798828,0.10646998882293701,0.11347043514251709,0.5061148405075073,0.07195862382650375,2.1893084049224854,0.5568674206733704,45.97978210449219,22.250812530517578,0.9423685073852539,randomized,64,0.0017917156219482422,0.7298505902290344,0.3669111160179544,7.3817901611328125,0.003051423467695713,0.7650371193885803,0.14564074117637238,16.397890090942383
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.11.mlp.Wi.weight,2304,768,1769472,8,156.92398071289062,0.10756225138902664,0.11475186049938202,0.43075641989707947,0.0643400177359581,2.795097589492798,0.600881040096283,48.958900451660156,16.90380859375,0.921847939491272,randomized,64,0.00193394988309592,0.5854254961013794,0.2946694631708901,6.463547706604004,0.0032913873437792063,0.6250771880149841,0.13925267344453585,12.688385009765625
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.11.mlp.Wo.weight,768,1152,884736,8,113.6335220336914,0.25734806060791016,0.08728277683258057,0.4170264005661011,0.24774794280529022,1.079221487045288,0.677715539932251,23.835111618041992,82.43729400634766,0.9926279783248901,randomized,64,0.007805274799466133,0.6448030471801758,0.3450407608312519,5.501316070556641,0.0020081354305148125,3.641306161880493,0.36209767129953974,158.4478302001953
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.12.attn.Wo.weight,768,768,589824,8,78.00131225585938,0.0582132451236248,0.0315348356962204,0.20566658675670624,0.03157453238964081,3.3991925716400146,0.3177689015865326,44.539703369140625,21.435752868652344,0.9719544649124146,randomized,64,0.0020489676389843225,0.2259146273136139,0.12464358315737645,2.088521718978882,0.0018793209455907345,0.49935629963874817,0.2615195364989176,4.135717391967773
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.12.attn.Wqkv.weight,2304,768,1769472,8,144.2579345703125,0.15483658015727997,0.17966283857822418,0.555179238319397,0.12060148268938065,1.6485682725906372,0.6620153188705444,36.96779251098633,40.40630340576172,0.9800012111663818,randomized,64,0.0025186475832015276,0.8003567457199097,0.3807648279482649,11.133187294006348,0.0032411960419267416,1.4042586088180542,0.19575064643277795,40.36783218383789
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.12.mlp.Wi.weight,2304,768,1769472,8,153.72901916503906,0.10807885229587555,0.14248719811439514,0.47488534450531006,0.06144373118877411,3.094341516494751,0.5979649424552917,47.9677734375,16.22174072265625,0.9287868738174438,randomized,64,0.0018961423775181174,0.6405149698257446,0.30818511960906764,7.692677974700928,0.003346094861626625,0.598816454410553,0.14416064646556317,13.253411293029785
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.12.mlp.Wo.weight,768,1152,884736,8,111.08523559570312,0.06958681344985962,0.033736083656549454,0.18754000961780548,0.030641037970781326,5.157760143280029,0.42429012060165405,51.87514114379883,10.867297172546387,0.9140348434448242,randomized,64,0.0024663491640239954,0.19122736155986786,0.1012164702580256,2.960205554962158,0.001697224099189043,0.6776986122131348,0.30658035597592054,12.08797836303711
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.13.attn.Wo.weight,768,768,589824,8,81.4101333618164,0.054337721318006516,0.03197573125362396,0.19196811318397522,0.023675765842199326,5.267442226409912,0.3179777264595032,47.643577575683594,15.050628662109375,0.9609641432762146,randomized,64,0.0019224180141463876,0.20070290565490723,0.10854576937631855,2.736313819885254,0.0018378495005890727,0.37178149819374084,0.19585111316200102,3.4272234439849854
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.13.attn.Wqkv.weight,2304,768,1769472,8,146.4230499267578,0.0958295539021492,0.122315913438797,0.5090373754501343,0.06558983027935028,2.134751558303833,0.5020994544029236,46.076438903808594,22.898487091064453,0.9498952627182007,randomized,64,0.0016072946600615978,0.7368392944335938,0.36994405607887154,7.228058815002441,0.0026541054248809814,0.8351948857307434,0.14717988051126243,17.95722007751465
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.13.mlp.Wi.weight,2304,768,1769472,8,151.9326629638672,0.09166864305734634,0.1049540713429451,0.4257911145687103,0.04529375210404396,4.096428871154785,0.5410187244415283,50.74052429199219,12.79397201538086,0.9143586754798889,randomized,64,0.0016579426592215896,0.571811318397522,0.28917470073598933,7.532607078552246,0.0028966423124074936,0.5515074729919434,0.12247757179899064,10.09216022491455
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.13.mlp.Wo.weight,768,1152,884736,8,111.33855438232422,0.055184923112392426,0.0370352566242218,0.1758769005537033,0.019325168803334236,8.154679298400879,0.35215169191360474,54.144432067871094,8.198673248291016,0.9000361561775208,randomized,64,0.0019608691800385714,0.17698504030704498,0.08433263802888823,3.9211535453796387,0.0014363169902935624,0.5305150151252747,0.2774080791533404,5.613332748413086
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.14.attn.Wo.weight,768,768,589824,8,83.0160140991211,0.05035541579127312,0.04054989665746689,0.2049206644296646,0.02273530326783657,4.905646324157715,0.2804657220840454,44.51851272583008,18.60497283935547,0.9747585654258728,randomized,64,0.0017740419134497643,0.22154106199741364,0.11546797284277846,3.397104501724243,0.0017309532267972827,0.3193119764328003,0.16687137381812464,3.2308871746063232
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.14.attn.Wqkv.weight,2304,768,1769472,8,147.376708984375,0.09213931113481522,0.0976480171084404,0.43031275272369385,0.05752231925725937,2.5658962726593018,0.5050311088562012,47.07558059692383,20.377336502075195,0.9482046961784363,randomized,64,0.0016234409995377064,0.6309980154037476,0.3324237807205069,6.046885967254639,0.002685034880414605,0.7303310036659241,0.13476680591010662,15.60534381866455
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.14.mlp.Wi.weight,2304,768,1769472,8,153.02268981933594,0.08051573485136032,0.13663853704929352,0.4614078104496002,0.04203295335173607,3.669626474380493,0.4609374701976776,48.82936477661133,15.5111083984375,0.931890606880188,randomized,64,0.0014242802280932665,0.6222264766693115,0.3037572666512066,7.58550500869751,0.0024974809493869543,0.5945004820823669,0.1317132367914643,11.621288299560547
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.14.mlp.Wo.weight,768,1152,884736,8,114.65158081054688,0.047682881355285645,0.04557695984840393,0.1821604073047638,0.016424251720309258,8.428813934326172,0.3004036247730255,52.407161712646484,9.238105773925781,0.9260258078575134,randomized,64,0.0016898567555472255,0.19171929359436035,0.08496633352168208,4.524898052215576,0.0012264897814020514,0.5586332678794861,0.28012202714799006,7.384453773498535
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.15.attn.Wo.weight,768,768,589824,8,82.3828353881836,0.04559653624892235,0.0403532013297081,0.19815915822982788,0.018657181411981583,5.972795486450195,0.25437429547309875,44.057193756103516,17.523752212524414,0.9811298251152039,randomized,64,0.0016064359806478024,0.22139307856559753,0.11407679274139965,3.869371175765991,0.001538784708827734,0.37852388620376587,0.20933275175600669,2.8329296112060547
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.15.attn.Wqkv.weight,2304,768,1769472,8,135.763427734375,0.0976022407412529,0.13549385964870453,0.4585697054862976,0.05886358022689819,2.749645471572876,0.5137879252433777,43.718753814697266,23.760337829589844,0.9672383069992065,randomized,64,0.0016958240885287523,0.6617333889007568,0.3349614039928855,7.105701923370361,0.0026753442361950874,0.8562723398208618,0.1576370100384722,22.43034553527832
