family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,tensor,rows,columns,parameters,gradient_steps,weight_frobenius_norm,update_operator,frobenius_norm,top_1pct_row_energy,top_10pct_row_energy,spectral_norm,approx_stable_rank,sketched_nuclear_norm,sketched_entropy_effective_rank,sketched_condition_number,captured_frobenius_energy,sketch_algorithm,sketch_rank,row_norm_mean,row_norm_cv,row_norm_gini,row_norm_max_to_median,column_norm_mean,column_norm_cv,column_norm_gini,column_norm_max_to_median,cosine_with_final_gradient,cosine_with_weight,per_unit_lr_update_to_weight,matched_frobenius_norm
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.0.mlp.Wo.weight,768,1152,884736,8,106.43067169189453,muon,25.99607276916504,0.01109266933053732,0.1045137420296669,1.1719685792922974,491.9947509765625,71.95917510986328,63.98038101196289,1.0927033424377441,0.11980248242616653,randomized,64,0.937950611114502,0.012801392935216427,0.00712106945551617,1.0381420850753784,0.7639437913894653,0.07153258472681046,0.04026908345855989,1.2163934707641602,0.24242162704467773,0.0009499702136963606,0.24424709379673004,106.43067169189453
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.0.mlp.Wo.weight,768,1152,884736,8,106.43067169189453,normuon,25.995243072509766,0.011584417894482613,0.1064680963754654,1.1754014492034912,489.1250915527344,72.03107452392578,63.979618072509766,1.0953267812728882,0.1200447678565979,randomized,64,0.9379023909568787,0.0163407139480114,0.009048529389496815,1.0887521505355835,0.7639518976211548,0.07139163464307785,0.040193473007047585,1.2139958143234253,0.24210913479328156,0.0009899557335302234,0.24424707889556885,106.43067169189453
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.attn.Wo.weight,768,768,589824,8,46.44919967651367,adamw,271.09844970703125,0.01263964083045721,0.11346334964036942,55.84423828125,23.566791534423828,1645.8258056640625,60.4543571472168,3.6143901348114014,0.648074209690094,randomized,64,9.776368141174316,0.03529980406165123,0.019880984780999655,1.1312443017959595,9.773720741271973,0.04228997975587845,0.023683669573172143,1.1279091835021973,0.37615200877189636,0.0022561426740139723,5.836470603942871,46.44919967651367
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.attn.Wo.weight,768,768,589824,8,46.44919967651367,muon,24.716890335083008,0.011196564882993698,0.10517065972089767,1.1696988344192505,446.5121765136719,71.37499237060547,63.97388458251953,1.10825514793396,0.130402073264122,randomized,64,0.891772449016571,0.016065508127212524,0.00829435844136994,1.0486981868743896,0.891768753528595,0.016300996765494347,0.008906341978801023,1.0519126653671265,0.31518974900245667,0.0008698204183019698,0.5321235656738281,46.44919967651367
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.attn.Wo.weight,768,768,589824,8,46.44919967651367,normuon,24.716609954833984,0.01147329993546009,0.1054891049861908,1.1898516416549683,431.51495361328125,71.5276870727539,63.971168518066406,1.1267215013504028,0.1309719830751419,randomized,64,0.8917991518974304,0.014090418815612793,0.007821046776673979,1.0698059797286987,0.8917716145515442,0.016128746792674065,0.008815868405470995,1.0488462448120117,0.3144925534725189,0.0008814092143438756,0.5321235656738281,46.44919967651367
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.attn.Wqkv.weight,2304,768,1769472,8,159.6897430419922,adamw,470.0845947265625,0.015204324387013912,0.12466245889663696,118.17903137207031,15.823087692260742,2791.12060546875,60.58719253540039,4.4459452629089355,0.6205976009368896,randomized,64,9.775208473205566,0.06146201118826866,0.03397301108776285,1.3975064754486084,16.9578914642334,0.024802254512906075,0.014046076581701853,1.0691308975219727,0.16653938591480255,-0.0015046489425003529,2.9438047409057617,159.6897430419922
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.attn.Wqkv.weight,2304,768,1769472,8,159.6897430419922,muon,44.555145263671875,0.02541494183242321,0.19376251101493835,2.0384910106658936,477.70904541015625,125.59796905517578,63.98306655883789,1.0871031284332275,0.1242319792509079,randomized,64,0.9038174152374268,0.23392316699028015,0.13280783068459925,1.807869553565979,1.6070804595947266,0.028156805783510208,0.007961392671072568,1.1142234802246094,0.17516323924064636,0.00010860629117814824,0.2790059745311737,159.6897430419922
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.attn.Wqkv.weight,2304,768,1769472,8,159.6897430419922,normuon,44.55328369140625,0.013756037689745426,0.11826585978269577,2.462151050567627,327.4550476074219,138.89581298828125,63.9033317565918,1.2419253587722778,0.15231265127658844,randomized,64,0.9273720979690552,0.04268515482544899,0.023539187901268837,1.2457034587860107,1.6069196462631226,0.031529754400253296,0.009887508586153901,1.0416784286499023,0.15427184104919434,-0.0002735537418629974,0.2790059745311737,159.6897430419922
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.mlp.Wi.weight,2304,768,1769472,8,157.8882598876953,adamw,472.13995361328125,0.014422683045268059,0.12209202349185944,98.14093017578125,23.14528465270996,2750.035400390625,60.9151725769043,3.6129567623138428,0.5882389545440674,randomized,64,9.819622039794922,0.05863907188177109,0.03258724823927994,1.2526459693908691,17.033401489257812,0.021406596526503563,0.012144179863852727,1.067716121673584,0.38025376200675964,0.0019745875615626574,2.9904160499572754,157.8882598876953
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.mlp.Wi.weight,2304,768,1769472,8,157.8882598876953,muon,45.067138671875,0.022257160395383835,0.1562459021806717,2.0291059017181396,493.2742614746094,124.56725311279297,63.979862213134766,1.093340277671814,0.11945459246635437,randomized,64,0.9307650327682495,0.13229618966579437,0.07139467745565599,1.6244322061538696,1.6248775720596313,0.040034499019384384,0.010955251357001183,1.1005417108535767,0.32413649559020996,0.0017719747265800834,0.2854296863079071,157.8882598876953
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.mlp.Wi.weight,2304,768,1769472,8,157.8882598876953,normuon,45.064964294433594,0.013328909873962402,0.11614401638507843,2.161322593688965,434.7691345214844,129.5270233154297,63.95851135253906,1.14287531375885,0.1292427033185959,randomized,64,0.9381396174430847,0.03959978371858597,0.02183742420640823,1.2266193628311157,1.6248246431350708,0.04083613306283951,0.012038656120995842,1.0590218305587769,0.3146020472049713,0.0018616440938785672,0.2854296565055847,157.8882598876953
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.mlp.Wo.weight,768,1152,884736,8,109.57128143310547,adamw,334.1451721191406,0.012030065059661865,0.1104411631822586,57.662986755371094,33.58012008666992,1965.3587646484375,61.232078552246094,2.9823720455169678,0.5915187001228333,randomized,64,12.052592277526855,0.028571151196956635,0.016142566714866906,1.0896059274673462,9.832634925842285,0.04999686777591705,0.027853498764663157,1.1779546737670898,0.3985424041748047,0.0032184801530092955,3.049590587615967,109.57128143310547
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.mlp.Wo.weight,768,1152,884736,8,109.57128143310547,muon,25.980642318725586,0.011244246736168861,0.10570504516363144,1.170337200164795,492.78668212890625,71.61944580078125,63.977603912353516,1.1009418964385986,0.1188240721821785,randomized,64,0.9373767375946045,0.01451094076037407,0.00820564977678217,1.0521169900894165,0.7642988562583923,0.054787442088127136,0.030362171519314793,1.2060946226119995,0.330232173204422,0.0018651424907147884,0.23710665106773376,109.57128143310547
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.1.mlp.Wo.weight,768,1152,884736,8,109.57128143310547,normuon,25.97989845275879,0.01166156493127346,0.10565530508756638,1.1719276905059814,491.45001220703125,71.62246704101562,63.977481842041016,1.101704716682434,0.11883463710546494,randomized,64,0.9373824000358582,0.014093838632106781,0.007534015703059799,1.1214931011199951,0.7642991542816162,0.054789356887340546,0.030363388039308273,1.2057801485061646,0.3302168846130371,0.00188108766451478,0.23710666596889496,109.57128143310547
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.10.attn.Wo.weight,768,768,589824,8,75.740478515625,adamw,283.4140319824219,0.01450899988412857,0.12405876815319061,94.84493255615234,8.929314613342285,1766.802001953125,57.70416259765625,6.596807479858398,0.7606126070022583,randomized,64,10.208610534667969,0.059830520302057266,0.033394118984872226,1.2279856204986572,10.219461441040039,0.03807491436600685,0.021475825219839127,1.1132599115371704,0.4905547499656677,0.0003827656037174165,3.7419254779815674,75.740478515625
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.10.attn.Wo.weight,768,768,589824,8,75.740478515625,muon,24.40752601623535,0.011166146956384182,0.1053638905286789,1.1708027124404907,434.5818176269531,71.71591186523438,63.975223541259766,1.1047242879867554,0.13500425219535828,randomized,64,0.8805941939353943,0.017044365406036377,0.008460865109929593,1.0415199995040894,0.8805484175682068,0.01983831450343132,0.011140220988281574,1.0425224304199219,0.27987632155418396,-0.0008090527844615281,0.3222489058971405,75.740478515625
dense,pretrained,,,pretrained,0,0.0,0,dense/pretrained,0.layers.10.attn.Wo.weight,768,768,589824,8,75.740478515625,normuon,24.40714454650879,0.011327688582241535,0.10505753010511398,1.2111859321594238,406.08538818359375,71.80184173583984,63.97254180908203,1.1397030353546143,0.13533978164196014,randomized,64,0.8806410431861877,0.013571785762906075,0.007547255990212235,1.0859084129333496,0.8805487751960754,0.019846836104989052,0.01114696492271437,1.0420016050338745,0.2796989977359772,-0.0008604411850683391,0.3222489356994629,75.740478515625
