family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,tensor,rows,columns,parameters,gradient_steps,weight_frobenius_norm,operator_pair,cosine
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.attn.Wo.weight,768,768,589824,8,92.00032806396484,adamw__muon,0.4117293953895569
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.attn.Wo.weight,768,768,589824,8,92.00032806396484,adamw__normuon,0.4115775227546692
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.attn.Wo.weight,768,768,589824,8,92.00032806396484,muon__normuon,0.9996639490127563
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.attn.Wqkv.weight,2304,768,1769472,8,140.45758056640625,adamw__muon,0.4571894407272339
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.attn.Wqkv.weight,2304,768,1769472,8,140.45758056640625,adamw__normuon,0.4638638198375702
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.attn.Wqkv.weight,2304,768,1769472,8,140.45758056640625,muon__normuon,0.9741581082344055
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.mlp.Wi.weight,2304,768,1769472,8,149.08285522460938,adamw__muon,0.4630313813686371
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.mlp.Wi.weight,2304,768,1769472,8,149.08285522460938,adamw__normuon,0.47343745827674866
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.mlp.Wi.weight,2304,768,1769472,8,149.08285522460938,muon__normuon,0.9617984890937805
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.mlp.Wo.weight,768,1152,884736,8,116.74052429199219,adamw__muon,0.4512335956096649
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.mlp.Wo.weight,768,1152,884736,8,116.74052429199219,adamw__normuon,0.4511567950248718
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.16.mlp.Wo.weight,768,1152,884736,8,116.74052429199219,muon__normuon,0.9998756051063538
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.attn.Wo.weight,768,768,589824,8,91.7409439086914,adamw__muon,0.4135059714317322
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.attn.Wo.weight,768,768,589824,8,91.7409439086914,adamw__normuon,0.41335850954055786
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.attn.Wo.weight,768,768,589824,8,91.7409439086914,muon__normuon,0.9995982646942139
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.attn.Wqkv.weight,2304,768,1769472,8,140.60848999023438,adamw__muon,0.44170522689819336
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.attn.Wqkv.weight,2304,768,1769472,8,140.60848999023438,adamw__normuon,0.458743155002594
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.attn.Wqkv.weight,2304,768,1769472,8,140.60848999023438,muon__normuon,0.9489355087280273
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.mlp.Wi.weight,2304,768,1769472,8,150.33932495117188,adamw__muon,0.4672839343547821
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.mlp.Wi.weight,2304,768,1769472,8,150.33932495117188,adamw__normuon,0.4778178334236145
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.mlp.Wi.weight,2304,768,1769472,8,150.33932495117188,muon__normuon,0.9633443355560303
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.mlp.Wo.weight,768,1152,884736,8,119.5590591430664,adamw__muon,0.4349932372570038
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.mlp.Wo.weight,768,1152,884736,8,119.5590591430664,adamw__normuon,0.43483614921569824
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.17.mlp.Wo.weight,768,1152,884736,8,119.5590591430664,muon__normuon,0.9997053742408752
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.attn.Wo.weight,768,768,589824,8,109.28937530517578,adamw__muon,0.379761666059494
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.attn.Wo.weight,768,768,589824,8,109.28937530517578,adamw__normuon,0.3796441853046417
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.attn.Wo.weight,768,768,589824,8,109.28937530517578,muon__normuon,0.9992787837982178
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.attn.Wqkv.weight,2304,768,1769472,8,137.47427368164062,adamw__muon,0.4458656311035156
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.attn.Wqkv.weight,2304,768,1769472,8,137.47427368164062,adamw__normuon,0.4536465108394623
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.attn.Wqkv.weight,2304,768,1769472,8,137.47427368164062,muon__normuon,0.9715823531150818
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.mlp.Wi.weight,2304,768,1769472,8,148.29901123046875,adamw__muon,0.4344816207885742
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.mlp.Wi.weight,2304,768,1769472,8,148.29901123046875,adamw__normuon,0.44350019097328186
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.mlp.Wi.weight,2304,768,1769472,8,148.29901123046875,muon__normuon,0.9644485116004944
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.mlp.Wo.weight,768,1152,884736,8,120.54876708984375,adamw__muon,0.42202770709991455
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.mlp.Wo.weight,768,1152,884736,8,120.54876708984375,adamw__normuon,0.42194879055023193
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.18.mlp.Wo.weight,768,1152,884736,8,120.54876708984375,muon__normuon,0.9997497200965881
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.attn.Wo.weight,768,768,589824,8,101.49369812011719,adamw__muon,0.3607420325279236
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.attn.Wo.weight,768,768,589824,8,101.49369812011719,adamw__normuon,0.36070898175239563
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.attn.Wo.weight,768,768,589824,8,101.49369812011719,muon__normuon,0.9989168047904968
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.attn.Wqkv.weight,2304,768,1769472,8,135.69161987304688,adamw__muon,0.4085496962070465
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.attn.Wqkv.weight,2304,768,1769472,8,135.69161987304688,adamw__normuon,0.42910581827163696
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.attn.Wqkv.weight,2304,768,1769472,8,135.69161987304688,muon__normuon,0.9313824772834778
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.mlp.Wi.weight,2304,768,1769472,8,149.70556640625,adamw__muon,0.4181059002876282
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.mlp.Wi.weight,2304,768,1769472,8,149.70556640625,adamw__normuon,0.4251151978969574
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.mlp.Wi.weight,2304,768,1769472,8,149.70556640625,muon__normuon,0.9702945351600647
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.mlp.Wo.weight,768,1152,884736,8,121.73241424560547,adamw__muon,0.40796583890914917
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.mlp.Wo.weight,768,1152,884736,8,121.73241424560547,adamw__normuon,0.40785086154937744
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.19.mlp.Wo.weight,768,1152,884736,8,121.73241424560547,muon__normuon,0.9996864199638367
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.attn.Wo.weight,768,768,589824,8,50.28530502319336,adamw__muon,0.48816847801208496
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.attn.Wo.weight,768,768,589824,8,50.28530502319336,adamw__normuon,0.48805728554725647
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.attn.Wo.weight,768,768,589824,8,50.28530502319336,muon__normuon,0.9998076558113098
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.attn.Wqkv.weight,2304,768,1769472,8,154.25108337402344,adamw__muon,0.5021644234657288
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.attn.Wqkv.weight,2304,768,1769472,8,154.25108337402344,adamw__normuon,0.5223203301429749
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.attn.Wqkv.weight,2304,768,1769472,8,154.25108337402344,muon__normuon,0.9538376331329346
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wi.weight,2304,768,1769472,8,156.9407196044922,adamw__muon,0.500817596912384
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wi.weight,2304,768,1769472,8,156.9407196044922,adamw__normuon,0.5027005076408386
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wi.weight,2304,768,1769472,8,156.9407196044922,muon__normuon,0.9907159805297852
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wo.weight,768,1152,884736,8,111.69898223876953,adamw__muon,0.5006572008132935
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wo.weight,768,1152,884736,8,111.69898223876953,adamw__normuon,0.5005887150764465
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wo.weight,768,1152,884736,8,111.69898223876953,muon__normuon,0.9999235272407532
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wo.weight,768,768,589824,8,100.91009521484375,adamw__muon,0.36350399255752563
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wo.weight,768,768,589824,8,100.91009521484375,adamw__normuon,0.3635682463645935
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wo.weight,768,768,589824,8,100.91009521484375,muon__normuon,0.9982616901397705
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wqkv.weight,2304,768,1769472,8,135.65829467773438,adamw__muon,0.40764403343200684
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wqkv.weight,2304,768,1769472,8,135.65829467773438,adamw__normuon,0.433870792388916
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wqkv.weight,2304,768,1769472,8,135.65829467773438,muon__normuon,0.9308176040649414
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,150.37892150878906,adamw__muon,0.4026210904121399
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,150.37892150878906,adamw__normuon,0.41318950057029724
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,150.37892150878906,muon__normuon,0.9573484063148499
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wo.weight,768,1152,884736,8,122.0008773803711,adamw__muon,0.39759066700935364
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wo.weight,768,1152,884736,8,122.0008773803711,adamw__normuon,0.39766523241996765
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wo.weight,768,1152,884736,8,122.0008773803711,muon__normuon,0.9988411664962769
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wo.weight,768,768,589824,8,113.96571350097656,adamw__muon,0.41951900720596313
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wo.weight,768,768,589824,8,113.96571350097656,adamw__normuon,0.4212403893470764
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wo.weight,768,768,589824,8,113.96571350097656,muon__normuon,0.9947354793548584
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,134.36953735351562,adamw__muon,0.4166397452354431
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,134.36953735351562,adamw__normuon,0.45499539375305176
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,134.36953735351562,muon__normuon,0.8952155113220215
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,151.0510711669922,adamw__muon,0.36937686800956726
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,151.0510711669922,adamw__normuon,0.4264654219150543
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,151.0510711669922,muon__normuon,0.8313307762145996
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wo.weight,768,1152,884736,8,120.50349426269531,adamw__muon,0.33097758889198303
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wo.weight,768,1152,884736,8,120.50349426269531,adamw__normuon,0.3326321542263031
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wo.weight,768,1152,884736,8,120.50349426269531,muon__normuon,0.9920369386672974
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wo.weight,768,768,589824,8,52.40822219848633,adamw__muon,0.43472185730934143
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wo.weight,768,768,589824,8,52.40822219848633,adamw__normuon,0.4347427189350128
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wo.weight,768,768,589824,8,52.40822219848633,muon__normuon,0.9997146129608154
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,142.9051971435547,adamw__muon,0.47039636969566345
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,142.9051971435547,adamw__normuon,0.5012316107749939
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,142.9051971435547,muon__normuon,0.9470372796058655
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,157.6558380126953,adamw__muon,0.5032800436019897
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,157.6558380126953,adamw__normuon,0.5054907202720642
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,157.6558380126953,muon__normuon,0.9871435761451721
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wo.weight,768,1152,884736,8,114.37606811523438,adamw__muon,0.5052152872085571
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wo.weight,768,1152,884736,8,114.37606811523438,adamw__normuon,0.5051490664482117
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wo.weight,768,1152,884736,8,114.37606811523438,muon__normuon,0.99992835521698
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wo.weight,768,768,589824,8,54.91696548461914,adamw__muon,0.4917900860309601
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wo.weight,768,768,589824,8,54.91696548461914,adamw__normuon,0.49177461862564087
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wo.weight,768,768,589824,8,54.91696548461914,muon__normuon,0.9998647570610046
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,155.74874877929688,adamw__muon,0.49879854917526245
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,155.74874877929688,adamw__normuon,0.5269026756286621
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,155.74874877929688,muon__normuon,0.9433950185775757
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,156.0720672607422,adamw__muon,0.5078953504562378
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,156.0720672607422,adamw__normuon,0.5111969709396362
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,156.0720672607422,muon__normuon,0.9876745939254761
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wo.weight,768,1152,884736,8,114.35487365722656,adamw__muon,0.5609909892082214
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wo.weight,768,1152,884736,8,114.35487365722656,adamw__normuon,0.5610570311546326
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wo.weight,768,1152,884736,8,114.35487365722656,muon__normuon,0.9996715784072876
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wo.weight,768,768,589824,8,60.65367889404297,adamw__muon,0.480179101228714
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wo.weight,768,768,589824,8,60.65367889404297,adamw__normuon,0.48014405369758606
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wo.weight,768,768,589824,8,60.65367889404297,muon__normuon,0.999853253364563
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,155.6326446533203,adamw__muon,0.4822785556316376
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,155.6326446533203,adamw__normuon,0.5109291672706604
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,155.6326446533203,muon__normuon,0.9361556172370911
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,153.6928253173828,adamw__muon,0.5110474228858948
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,153.6928253173828,adamw__normuon,0.5143350958824158
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,153.6928253173828,muon__normuon,0.9850592613220215
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wo.weight,768,1152,884736,8,114.75074768066406,adamw__muon,0.5160903930664062
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wo.weight,768,1152,884736,8,114.75074768066406,adamw__normuon,0.5160366892814636
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wo.weight,768,1152,884736,8,114.75074768066406,muon__normuon,0.9999328255653381
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wo.weight,768,768,589824,8,65.95287322998047,adamw__muon,0.4235193729400635
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wo.weight,768,768,589824,8,65.95287322998047,adamw__normuon,0.4235479533672333
dense,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,dense/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wo.weight,768,768,589824,8,65.95287322998047,muon__normuon,0.9997656345367432
