baseline_margin,baseline_shortlist_ndcg,document_entropy_effective_rank,document_leading_variance_fraction,document_normalized_effective_rank,document_stable_rank,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,query_entropy_effective_rank,query_leading_variance_fraction,query_normalized_effective_rank,query_stable_rank,run_id,step,tasks
0.23174425790411518,0.9392089613341633,168.20970546954058,0.03559483644697001,0.21902305399679764,28.0939624905939,1e-06,0.5741638783522511,0.10440986613644813,0.48260788690476186,0.11759083777464199,0.30649580758710737,0.5290109719513146,0.06791325943631008,0.4796288053397886,0.06389508928571429,0.1645744891490025,0.020176837453728922,0.12275174617258171,adamw,149.74187307241834,0.034826956208078075,0.6714882200556876,28.71339068580593,verified-v3-adamw-1e-6,3907,14
0.2521350890351993,0.9453972623975856,166.7194884094769,0.03606854079123983,0.2170826671998397,27.724991864458122,3e-05,0.5757305962264251,0.10715601529005807,0.484375,0.11682966807885956,0.3062158345790938,0.5219136073356988,0.048123231425678724,0.2035920385627121,0.037853422619047616,0.060188748237898285,0.016515721005937383,0.1282539179697463,adamw,151.1012396191516,0.034053643323599114,0.6775840341665992,29.365433545461546,verified-v3-adamw-3e-5,782,14
0.25840092397486647,0.9446755603018734,164.3677294466136,0.03603462562671998,0.21402048105027813,27.751086145834453,3e-05,0.5721150312531946,0.10512249477320634,0.4851190476190476,0.11800599492976603,0.30875278622498936,0.5285870460676795,0.01628528274231582,0.11670138405279491,0.021391369047619048,0.023947973384200044,0.004902378942767503,0.10210922868176983,adamw,150.90051755269866,0.034040267176992045,0.6766839352138954,29.376972712949332,verified-v3-adamw-3e-5,1563,14
0.2615900030975995,0.9458222304354261,166.04379056477745,0.035911673805286294,0.2162028522978873,27.846098330643592,3e-05,0.5769787192424686,0.10822470711214154,0.4950706845238096,0.11466458917495716,0.30359164315525117,0.5145423657005442,0.027484837546210703,0.04717336906901859,0.017857142857142856,0.39847838383866685,0.023460311499496008,0.20932767295956564,adamw,151.69884790861389,0.032345762543265086,0.6802638919668784,30.9159506956257,verified-v3-adamw-3e-5,2345,14
0.26378435494174446,0.9441745954067272,166.95860657955552,0.03519873315961021,0.21739401898379626,28.410113382929318,3e-05,0.5743397115664229,0.10650710382352993,0.4867931547619047,0.11638663219159788,0.3068718360473276,0.5224975136326241,0.017274549053142085,0.020739819275443862,0.003069196428571429,0.09512431502200051,0.0162312774556726,0.2628600721222352,adamw,152.3032335162809,0.03233842804335571,0.6829741413286139,30.922962571319573,verified-v3-adamw-3e-5,3126,14
0.2649333591112629,0.9424248449593914,166.15925630602902,0.035740773387818205,0.21635319831514196,27.979249053990465,3e-05,0.5752349401742067,0.10623847316555254,0.4870721726190476,0.11600590235356965,0.3074573717601105,0.5220486286237033,0.009333592989367253,0.036880404065253496,0.005208333333333333,0.06116780743069334,0.007059857782893005,0.2931699760753923,adamw,152.04270970626382,0.03246431439896744,0.6818058731222593,30.803053091175276,verified-v3-adamw-3e-5,3907,14
0.22994527680847662,0.9386244535057192,168.0259626727552,0.03590271385032831,0.21878380556348334,27.85304766009647,3e-06,0.5722709856512055,0.1048083013478714,0.4836309523809524,0.11643763817922077,0.30298039956459955,0.5257996413231097,0.053871409556000324,0.30909064285127147,0.05645461309523809,0.09042407684053723,0.012921076936413764,0.14838946016409557,adamw,149.46375278315148,0.034854485400877204,0.6702410438706344,28.690711926988666,verified-v3-adamw-3e-6,782,14
0.23901514389836023,0.9422742777243777,168.7402856487417,0.03536602739981165,0.2197139136051324,28.275723159263446,3e-06,0.5718664982016771,0.10247950230091164,0.47563244047619035,0.120006824751677,0.31096576290284644,0.5395360254061831,0.01601568548074152,0.07625536777611965,0.016927083333333332,0.041861118223253106,0.024104795294781666,0.11547132003094773,adamw,150.3252563686955,0.03477130215992735,0.6741042886488587,28.75934859731722,verified-v3-adamw-3e-6,1563,14
0.24362114151388306,0.9455695477817753,168.3706581681985,0.03580389863269273,0.21923262782317512,27.929919315738836,3e-06,0.5716601348203868,0.10518367929675722,0.482235863095238,0.11692788341802106,0.30685338548797053,0.5263821994826365,0.03560315769193611,0.07277983958862218,0.031529017857142856,0.15394255742245214,0.010871590974477987,0.16301608081911495,adamw,150.25505089171705,0.03496394562205051,0.6737894658821392,28.600891066748936,verified-v3-adamw-3e-6,2345,14
0.24484837704887324,0.9457063585859115,168.5121100864026,0.03567826738254643,0.2194168100083367,28.028266879607312,3e-06,0.571412609169874,0.106326657468428,0.4845610119047619,0.11596609853173066,0.30535257552188894,0.521621686746404,0.05336815105099738,0.13230304219476738,0.027994791666666664,0.3431223577273089,0.037725137681367434,0.14444412916974872,adamw,150.25350343174895,0.03516275276222957,0.6737825265997711,28.43918412082231,verified-v3-adamw-3e-6,3126,14
