fraction,learning_rate,model_family,ndcg_at_10,optimizer,run_id,stage,step,task
0.6,0.003,dense,0.22854,normuon,verified-v3-normuon-3e-3,3,2345,NFCorpus
0.6,0.003,dense,0.86066,normuon,verified-v3-normuon-3e-3,3,2345,NQ
0.6,0.003,dense,0.87351,normuon,verified-v3-normuon-3e-3,3,2345,QuoraRetrieval
0.6,0.003,dense,0.10925,normuon,verified-v3-normuon-3e-3,3,2345,SCIDOCS
0.6,0.003,dense,0.83094,normuon,verified-v3-normuon-3e-3,3,2345,SciFact
0.6,0.003,dense,0.77905,normuon,verified-v3-normuon-3e-3,3,2345,TRECCOVID
0.6,0.003,dense,0.31331,normuon,verified-v3-normuon-3e-3,3,2345,Touche2020
0.8,0.003,dense,0.48975,normuon,verified-v3-normuon-3e-3,4,3126,ArguAna
0.8,0.003,dense,0.41418,normuon,verified-v3-normuon-3e-3,4,3126,ClimateFEVER
0.8,0.003,dense,0.21409,normuon,verified-v3-normuon-3e-3,4,3126,DBPedia
0.8,0.003,dense,0.91927,normuon,verified-v3-normuon-3e-3,4,3126,FEVER
0.8,0.003,dense,0.49405,normuon,verified-v3-normuon-3e-3,4,3126,FiQA2018
0.8,0.003,dense,0.61571,normuon,verified-v3-normuon-3e-3,4,3126,HotpotQA
0.8,0.003,dense,0.5505,normuon,verified-v3-normuon-3e-3,4,3126,MSMARCO
0.8,0.003,dense,0.23102,normuon,verified-v3-normuon-3e-3,4,3126,NFCorpus
0.8,0.003,dense,0.89263,normuon,verified-v3-normuon-3e-3,4,3126,NQ
0.8,0.003,dense,0.88443,normuon,verified-v3-normuon-3e-3,4,3126,QuoraRetrieval
0.8,0.003,dense,0.10282,normuon,verified-v3-normuon-3e-3,4,3126,SCIDOCS
0.8,0.003,dense,0.84287,normuon,verified-v3-normuon-3e-3,4,3126,SciFact
0.8,0.003,dense,0.76544,normuon,verified-v3-normuon-3e-3,4,3126,TRECCOVID
0.8,0.003,dense,0.30848,normuon,verified-v3-normuon-3e-3,4,3126,Touche2020
1.0,0.003,dense,0.5056,normuon,verified-v3-normuon-3e-3,5,3907,ArguAna
1.0,0.003,dense,0.409,normuon,verified-v3-normuon-3e-3,5,3907,ClimateFEVER
1.0,0.003,dense,0.22786,normuon,verified-v3-normuon-3e-3,5,3907,DBPedia
1.0,0.003,dense,0.9234,normuon,verified-v3-normuon-3e-3,5,3907,FEVER
1.0,0.003,dense,0.5047,normuon,verified-v3-normuon-3e-3,5,3907,FiQA2018
1.0,0.003,dense,0.62475,normuon,verified-v3-normuon-3e-3,5,3907,HotpotQA
1.0,0.003,dense,0.55713,normuon,verified-v3-normuon-3e-3,5,3907,MSMARCO
1.0,0.003,dense,0.2361,normuon,verified-v3-normuon-3e-3,5,3907,NFCorpus
1.0,0.003,dense,0.91846,normuon,verified-v3-normuon-3e-3,5,3907,NQ
1.0,0.003,dense,0.89304,normuon,verified-v3-normuon-3e-3,5,3907,QuoraRetrieval
1.0,0.003,dense,0.10841,normuon,verified-v3-normuon-3e-3,5,3907,SCIDOCS
1.0,0.003,dense,0.84077,normuon,verified-v3-normuon-3e-3,5,3907,SciFact
1.0,0.003,dense,0.77825,normuon,verified-v3-normuon-3e-3,5,3907,TRECCOVID
1.0,0.003,dense,0.29147,normuon,verified-v3-normuon-3e-3,5,3907,Touche2020
