family,anchor,layer,tensor,rotation_seed,optimizer,qk_role,head,mapped_direction_cosine,mapped_relative_frobenius_error,mapped_norm_ratio,singular_spectrum_relative_l2_error
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,query,11,0.9990566372871399,0.043438561260700226,1.0001442432403564,0.0013712147483602166
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,0,0.9992097020149231,0.0397617444396019,1.0001883506774902,0.001417248509824276
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,5,0.9994461536407471,0.03328989818692207,1.0003453493118286,0.0013877499150112271
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,11,0.9991058707237244,0.042303189635276794,1.0005356073379517,0.0015245334943756461
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,0,0.9979355335235596,0.06426053494215012,1.0001096725463867,0.0051766191609203815
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,5,0.997026264667511,0.0771191418170929,0.9999745488166809,0.0091863963752985
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,11,0.9977449774742126,0.06714440882205963,0.9995459318161011,0.0074563659727573395
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,0,0.9975749254226685,0.06965325027704239,1.0002672672271729,0.0076602753251791
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,5,0.9975113272666931,0.07056805491447449,1.0004380941390991,0.013360337354242802
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,11,0.9971789121627808,0.07512076944112778,1.000144124031067,0.0077904146164655685
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,0,0.9667774438858032,0.2578369081020355,1.0005191564559937,0.01357084047049284
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,5,0.9727073907852173,0.23351362347602844,0.998943567276001,0.016016745939850807
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,11,0.9683916568756104,0.2515091001987457,1.0006294250488281,0.01622001826763153
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,key,0,0.9608995318412781,0.2796700894832611,1.000184416770935,0.033163271844387054
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,key,5,0.9721208214759827,0.23609408736228943,0.9996756315231323,0.01819644309580326
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,key,11,0.964513897895813,0.26721781492233276,1.0056538581848145,0.03962528705596924
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,query,0,0.999190092086792,0.04024724289774895,1.0000452995300293,0.0014501598197966814
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,query,5,0.9992522597312927,0.038680579513311386,1.0003368854522705,0.0014428356662392616
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,query,11,0.999051570892334,0.04355902969837189,1.0002282857894897,0.0015898874262347817
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,key,0,0.999187171459198,0.040321364998817444,1.000034213066101,0.0014970500487834215
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,key,5,0.9994508028030396,0.03314310312271118,1.0000821352005005,0.0013119124341756105
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,key,11,0.9990676641464233,0.04318346828222275,1.0000994205474854,0.0011188278440386057
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,query,0,0.9982848167419434,0.058582402765750885,1.0003890991210938,0.007497128564864397
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,query,5,0.9972600340843201,0.07403752952814102,1.0002508163452148,0.010998059064149857
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,query,11,0.9981220960617065,0.06128036230802536,0.9998086094856262,0.007964776828885078
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,key,0,0.9978161454200745,0.06607493758201599,0.9995551705360413,0.007869712077081203
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,key,5,0.9977293610572815,0.06742547452449799,1.0008893013000488,0.009361709468066692
late,late/adamw-lr1e-5/checkpoint-2345,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,key,11,0.9980730414390564,0.06207789480686188,0.9999068975448608,0.006293673068284988
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,query,0,0.9399476051330566,0.3477754592895508,1.0066487789154053,0.030534394085407257
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,query,5,0.9521081447601318,0.30928948521614075,0.9986894130706787,0.03152906894683838
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,query,11,0.9722287058830261,0.23621948063373566,1.0042935609817505,0.018186336383223534
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,key,0,0.9410673975944519,0.3440495431423187,1.0041404962539673,0.029400739818811417
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,key,5,0.9500145316123962,0.3155638575553894,0.9959315061569214,0.027135036885738373
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,key,11,0.9545546174049377,0.3013686537742615,0.9992493987083435,0.01833942160010338
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,query,0,0.9904769062995911,0.13795636594295502,0.9992074966430664,0.004806834738701582
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,query,5,0.993570864200592,0.11341910064220428,1.0004146099090576,0.004236809443682432
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,query,11,0.9977145195007324,0.06760003417730331,0.9997100830078125,0.002431675558909774
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,key,0,0.9966084361076355,0.08237281441688538,1.000314474105835,0.0031222705729305744
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,key,5,0.9966439604759216,0.08192634582519531,0.9999934434890747,0.0023718304000794888
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,key,11,0.9984537363052368,0.055611275136470795,1.0000112056732178,0.0023000037763267756
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,query,0,0.9856016039848328,0.1696377545595169,0.9993051290512085,0.016285916790366173
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,query,5,0.9911968111991882,0.13266374170780182,0.9996110200881958,0.01199284940958023
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,query,11,0.9963065385818481,0.08595563471317291,1.0002129077911377,0.010594703257083893
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,key,0,0.9927033185958862,0.12086451798677444,1.0009639263153076,0.011380361393094063
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,key,5,0.9946009516716003,0.10385354608297348,0.9986726641654968,0.009777977131307125
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,key,11,0.9972690939903259,0.07392746210098267,1.0005651712417603,0.00651125330477953
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,query,0,0.949042558670044,0.32046106457710266,1.0071532726287842,0.03670564293861389
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,query,5,0.9646286368370056,0.2654099762439728,0.9954630136489868,0.029352469369769096
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,query,11,0.9699763655662537,0.24526585638523102,1.0017451047897339,0.014590676873922348
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,key,0,0.9563113451004028,0.2964134216308594,1.0052224397659302,0.028227170929312706
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,key,5,0.9644588828086853,0.2670835256576538,1.0033777952194214,0.03825685754418373
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,key,11,0.9536597728729248,0.30422917008399963,0.9986301064491272,0.04089619219303131
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,query,0,0.9896888136863708,0.14361827075481415,1.0001778602600098,0.00520286662504077
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,query,5,0.99375319480896,0.11173547059297562,0.9992318749427795,0.003605030942708254
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,query,11,0.997855544090271,0.06549574434757233,1.0001654624938965,0.0021000360138714314
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,key,0,0.9961430430412292,0.08784496784210205,1.0003424882888794,0.003952444531023502
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,key,5,0.9963796138763428,0.08508697897195816,0.9998562335968018,0.0028489925898611546
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,key,11,0.9985148906707764,0.05450507998466492,1.0002167224884033,0.001564292935654521
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,0,0.9852019548416138,0.17188648879528046,0.9981641173362732,0.019533969461917877
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,5,0.9908724427223206,0.13506506383419037,0.9992811679840088,0.01273846160620451
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,11,0.9961003661155701,0.0883338451385498,1.0004442930221558,0.009028126485645771
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,0,0.9921665191650391,0.12522511184215546,1.0008628368377686,0.012575156055390835
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,5,0.9942263960838318,0.10738672316074371,0.9984650015830994,0.009796572849154472
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,11,0.997349202632904,0.0728195533156395,1.0002423524856567,0.008279242552816868
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,0,0.9399978518486023,0.3472144901752472,1.0044459104537964,0.02503671497106552
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,5,0.9670866131782532,0.2569139003753662,1.0026023387908936,0.021705105900764465
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,11,0.9688448309898376,0.24939122796058655,0.9981060028076172,0.01660456880927086
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,0,0.9500049352645874,0.3163279891014099,1.0007292032241821,0.022568926215171814
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,5,0.9620068669319153,0.2769051790237427,1.00819993019104,0.02916823700070381
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,11,0.9536017775535583,0.30457478761672974,0.9996690154075623,0.03127734735608101
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,0,0.9905838966369629,0.1371978372335434,0.9995072484016418,0.00436996016651392
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,5,0.9939014315605164,0.1104307696223259,0.9998258948326111,0.003228228772059083
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,11,0.9977369904518127,0.06727568060159683,0.9999966025352478,0.00217709899879992
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,0,0.9964523911476135,0.0842433050274849,1.0002262592315674,0.002848091535270214
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,5,0.996448814868927,0.08427521586418152,0.999999463558197,0.0027832170017063618
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,11,0.9984486699104309,0.055705610662698746,1.0001516342163086,0.0021124468185007572
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,0,0.9847669005393982,0.17453880608081818,0.9999266862869263,0.014231092296540737
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,5,0.9911402463912964,0.13313235342502594,1.0002636909484863,0.010878262110054493
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,11,0.9961166977882385,0.0881103053689003,0.9995633363723755,0.010082932189106941
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,0,0.9914901852607727,0.13050007820129395,1.000605821609497,0.011629336513578892
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,5,0.9950385689735413,0.0995897501707077,0.9995067119598389,0.009658909402787685
late,late/adamw-lr1e-5/checkpoint-2345,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,11,0.9974641799926758,0.07120862603187561,0.9997971653938293,0.007217112462967634
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,0,0.9440791606903076,0.334882915019989,1.0026605129241943,0.027430295944213867
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,5,0.9403558969497681,0.34558960795402527,1.001194953918457,0.02089891955256462
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,11,0.961168646812439,0.2785372734069824,0.9989601373672485,0.018366163596510887
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,0,0.9489007592201233,0.3197033107280731,1.0001152753829956,0.03853743523359299
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,5,0.9364896416664124,0.35728347301483154,1.0047845840454102,0.024083251133561134
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,11,0.9593722224235535,0.2850044369697571,0.9996542930603027,0.03378939628601074
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,0,0.9992110729217529,0.0397210493683815,0.9999920725822449,0.0015768110752105713
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,5,0.9991649389266968,0.040861163288354874,0.999696671962738,0.0016138667706400156
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,11,0.9994862675666809,0.032047003507614136,0.9998071789741516,0.0012516562128439546
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,0,0.9991965889930725,0.04007842764258385,0.9996740818023682,0.0014832420274615288
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,5,0.9993529319763184,0.035968080163002014,0.9996984601020813,0.0012397711398079991
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,11,0.9994291067123413,0.03378942608833313,0.9999935030937195,0.0014673672849312425
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,0,0.9945784211158752,0.10407628118991852,0.9988247752189636,0.014209765009582043
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,5,0.9958944916725159,0.09053421020507812,0.9974536299705505,0.009225328452885151
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,11,0.9959213733673096,0.09026561677455902,0.9986012578010559,0.016106052324175835
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,0,0.9957166314125061,0.09250006824731827,0.9984893798828125,0.017900610342621803
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,5,0.9979445338249207,0.0641297698020935,1.0003820657730103,0.007178155239671469
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,11,0.9953029155731201,0.09688418358564377,0.9991360902786255,0.022814128547906876
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,0,0.9499486684799194,0.3161191940307617,0.9982579350471497,0.024060770869255066
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,5,0.9610819816589355,0.2792995274066925,1.0021531581878662,0.016375435516238213
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,11,0.9591372609138489,0.285533607006073,0.9975292682647705,0.021329890936613083
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,0,0.9520062804222107,0.3096602261066437,0.9989700317382812,0.028006335720419884
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,5,0.9592316150665283,0.28575146198272705,1.0014114379882812,0.027369648218154907
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,11,0.9539139866828918,0.3037841022014618,1.0012080669403076,0.027165936306118965
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,0,0.9992342591285706,0.03913217782974243,1.0000146627426147,0.001487531466409564
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,5,0.9991839528083801,0.04039416089653969,0.9997546076774597,0.001364271156489849
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,11,0.9994970560073853,0.03171561658382416,0.9999133348464966,0.0010809003142639995
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,0,0.9991734623908997,0.0406561978161335,0.9996738433837891,0.001540586119517684
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,5,0.9993319511413574,0.03655041381716728,0.9998447299003601,0.0011696902802214026
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,11,0.9994675517082214,0.032627083361148834,0.9997290968894958,0.0012941695749759674
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,query,0,0.9954549670219421,0.09529196470975876,0.998796284198761,0.01130696851760149
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,query,5,0.9971110820770264,0.07597211748361588,0.9985941052436829,0.008082949556410313
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,query,11,0.9968541860580444,0.07936321943998337,1.0009608268737793,0.00914842076599598
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,key,0,0.9955099821090698,0.09467986971139908,0.9976449012756348,0.017409762367606163
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,key,5,0.9981217980384827,0.06130817160010338,1.0005419254302979,0.008987322449684143
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082702,normuon,key,11,0.9959608912467957,0.08982054144144058,0.9984009861946106,0.010836628265678883
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,query,0,0.9474679827690125,0.32454726099967957,1.0024808645248413,0.02692386321723461
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,query,5,0.9618794322013855,0.2757601737976074,0.9973171353340149,0.018679896369576454
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,query,11,0.9575645327568054,0.2908346652984619,0.9964836239814758,0.017891457304358482
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,key,0,0.9562255144119263,0.2957680821418762,0.9991925954818726,0.024504652246832848
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,key,5,0.9613391757011414,0.2780066430568695,0.999554455280304,0.01451557781547308
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,key,11,0.9531263709068298,0.30616632103919983,0.9998973608016968,0.020323211327195168
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,0,0.9992382526397705,0.03902718052268028,0.9999915957450867,0.001494240015745163
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,5,0.9991798400878906,0.04050217568874359,0.9999155402183533,0.00136080221273005
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,11,0.999481737613678,0.03219086676836014,0.9996821880340576,0.0014052861370146275
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,0,0.9992092847824097,0.039760492742061615,0.9996159672737122,0.0015322226099669933
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,5,0.9993573427200317,0.03584747016429901,0.9996387362480164,0.001386201474815607
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,11,0.999430775642395,0.033738795667886734,0.9997383952140808,0.0013732470106333494
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,0,0.9959295988082886,0.09019707143306732,0.9992678761482239,0.013065164908766747
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,5,0.99742192029953,0.07177253812551498,0.9987845420837402,0.008269757963716984
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,11,0.9959288239479065,0.09020008146762848,0.9991698265075684,0.008512855507433414
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,0,0.9969825148582458,0.07767968624830246,0.9998712539672852,0.014858941547572613
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,5,0.9985798001289368,0.05330426245927811,1.00032377243042,0.0069088623858988285
late,late/adamw-lr1e-5/checkpoint-3907,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,11,0.9955325722694397,0.09445333480834961,0.9981014132499695,0.013679039664566517
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,0,0.9575992822647095,0.2912369966506958,1.0002063512802124,0.01692792773246765
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,5,0.9552097320556641,0.2989279627799988,0.9974435567855835,0.026121016591787338
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,11,0.9667673110961914,0.2580660283565521,1.0019402503967285,0.016870109364390373
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,0,0.9506477117538452,0.3138469457626343,0.997881293296814,0.032577358186244965
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,5,0.9547997117042542,0.30087193846702576,1.0013436079025269,0.025796718895435333
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,11,0.9625639319419861,0.2741008698940277,1.0033138990402222,0.020141711458563805
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,0,0.9991440773010254,0.04137280210852623,0.9999284148216248,0.0015555343125015497
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,5,0.9992160201072693,0.039594363421201706,0.999779462814331,0.0018676482141017914
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,11,0.9990272521972656,0.04410768672823906,0.9999846816062927,0.0014613817911595106
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,0,0.9991356134414673,0.0415765605866909,1.000104546546936,0.00166197563521564
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,5,0.999462902545929,0.032767366617918015,0.999680757522583,0.001378177315928042
late,late/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,11,0.9990225434303284,0.04421091079711914,0.9997687339782715,0.0013898295583203435
