family,anchor,layer,tensor,rotation_seed,optimizer,mapped_direction_cosine,mapped_relative_frobenius_error,mapped_norm_ratio,original_predicted_descent_per_unit_lr,rotated_predicted_descent_per_unit_lr,predicted_descent_relative_error,mean_head_spectrum_relative_l2_error,maximum_head_spectrum_relative_l2_error,functional_invariance_max_abs_logit_error
dense,dense/adamw-lr1e-5/checkpoint-3907,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,0.9987262487411499,0.05047401413321495,1.0000579357147217,0.9990389347076416,1.0006625652313232,0.0016251924397288674,0.008745194179937243,0.011011524125933647,7.105427357601002e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,0.963768720626831,0.26912835240364075,0.9995515942573547,19.123035430908203,19.297870635986328,0.00914264922584111,0.0339958630502224,0.04775264486670494,5.329070518200751e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,0.9980220794677734,0.06289876252412796,1.0001451969146729,0.9343342781066895,0.9358241558074951,0.0015945874359064652,0.0029298776644282043,0.004476596601307392,5.329070518200751e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,0.9924864172935486,0.12259390205144882,1.0001453161239624,0.8435980677604675,0.8504763245582581,0.008153476235490323,0.01629887451417744,0.027927985414862633,5.329070518200751e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,0.9677996039390564,0.25368988513946533,0.9993348717689514,19.123035430908203,19.35857391357422,0.012317002889892638,0.030549376582105953,0.049106087535619736,7.105427357601002e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,0.9980948567390442,0.061725590378046036,0.9999445676803589,0.9343342781066895,0.9340924024581909,0.0002588748525727491,0.002824382681865245,0.004667130298912525,7.105427357601002e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,0.9928980469703674,0.11917749047279358,0.9999446868896484,0.8435980677604675,0.8507205247879028,0.008442950854953432,0.01836959575302899,0.02870326302945614,7.105427357601002e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,0.9673171639442444,0.2556329071521759,0.9997310042381287,19.123035430908203,19.318603515625,0.010226832733923812,0.023869606976707775,0.038056522607803345,7.105427357601002e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,0.998046875,0.06249859556555748,0.999965250492096,0.9343342781066895,0.9344084858894348,7.942316201406422e-05,0.0030361484192932644,0.004317383747547865,7.105427357601002e-15
dense,dense/adamw-lr1e-5/checkpoint-3907,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,0.9931975603103638,0.11663774400949478,0.9999653697013855,0.8435980677604675,0.8501291275024414,0.007741909318631009,0.01697076647542417,0.01942969299852848,7.105427357601002e-15
